,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
1334,35,Then,Brad Paisley,1,2009-04-02,2009-04-02
1335,36,How Do You Sleep?,Jesse McCartney ft. Ludacris,7,2009-04-02,2009-04-02
1336,37,Viva La Vida,Coldplay,46,2009-04-02,2009-04-02
1337,38,Diva,Beyonce,14,2009-04-02,2009-04-02
1338,39,Live Your Life,T.I. ft. Rihanna,26,2009-04-02,2009-04-02
1339,40,Second Chance,Shinedown,17,2009-04-02,2009-04-02
1340,41,It Won't Be Like This For Long,Darius Rucker,12,2009-04-02,2009-04-02
1341,42,Don't Trust Me,3OH!3,15,2009-04-02,2009-04-02
1342,43,She's Country,Jason Aldean,10,2009-04-02,2009-04-02
1343,44,I Know You Want Me (Calle Ocho),Pitbull,4,2009-04-02,2009-04-02
1344,45,Gotta Be Somebody,Nickelback,25,2009-04-02,2009-04-02
1345,46,"1, 2, 3, 4",Plain White T's,9,2009-04-02,2009-04-02
1346,47,Ain't I,Yung L.A. ft. Young Dro & T.I.,8,2009-04-02,2009-04-02
1347,48,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls ft. Nicole Scherzinger,5,2009-04-02,2009-04-02
1348,49,So What,P!nk,31,2009-04-02,2009-04-02
1349,50,Sweet Thing,Keith Urban,19,2009-04-02,2009-04-02
1350,51,Thinking Of You,Katy Perry,10,2009-04-02,2009-04-02
1351,52,Untouched,The Veronicas,17,2009-04-02,2009-04-02
1352,53,Forever,Rascal Flatts,1,2009-04-02,2009-04-02
1353,54,Boom Boom Pow,The Black Eyed Peas,2,2009-04-02,2009-04-02
1354,55,Stanky Legg,GS Boyz,7,2009-04-02,2009-04-02
1355,56,It's America,Rodney Atkins,5,2009-04-02,2009-04-02
1356,57,All The Above,Maino ft. T-Pain,4,2009-04-02,2009-04-02
1357,58,Don't Think I Can't Love You,Jake Owen,8,2009-04-02,2009-04-02
1358,59,River Of Love,George Strait,15,2009-04-02,2009-04-02
1359,60,Lucky,Jason Mraz & Colbie Caillat,11,2009-04-02,2009-04-02
1360,61,Turn My Swag On,Soulja Boy Tell'em,3,2009-04-02,2009-04-02
1361,62,Home Sweet Home,Carrie Underwood,2,2009-04-02,2009-04-02
1362,63,Candle (Sick And Tired),The White Tie Affair,3,2009-04-02,2009-04-02
1363,64,Cowgirls Don't Cry,Brooks & Dunn ft. Reba McEntire,19,2009-04-02,2009-04-02
1364,65,Always Strapped,Birdman ft. Lil Wayne,1,2009-04-02,2009-04-02
1365,66,God Love Her,Toby Keith,18,2009-04-02,2009-04-02
1366,67,That's Not My Name,The Ting Tings,11,2009-04-02,2009-04-02
1367,68,Hoedown Throwdown,Miley Cyrus,2,2009-04-02,2009-04-02
1368,69,You Can Get It All,Bow Wow ft. Johnta Austin,3,2009-04-02,2009-04-02
1369,70,Use Somebody,Kings Of Leon,8,2009-04-02,2009-04-02
1370,71,You Complete Me,Keyshia Cole,7,2009-04-02,2009-04-02
1371,72,Move (If You 'W'anna),Mims,9,2009-04-02,2009-04-02
1372,73,It Happens,Sugarland,3,2009-04-02,2009-04-02
1373,74,Nothin' To Die For,Tim McGraw,6,2009-04-02,2009-04-02
1374,75,Next To You,Mike Jones,3,2009-04-02,2009-04-02
1375,76,Careless Whisper,Seether,3,2009-04-02,2009-04-02
1376,77,Magnificent,Rick Ross ft. John Legend,3,2009-04-02,2009-04-02
1377,78,Prom Queen,Lil Wayne ft. Shanell AKA SNL,8,2009-04-02,2009-04-02
1378,79,Down The Road,Kenny Chesney With Mac McAnally,16,2009-04-02,2009-04-02
1379,80,Beep,Bobby V ft. Yung Joc,12,2009-04-02,2009-04-02
1380,81,I'm On A Boat,The Lonely Island ft. T-Pain,6,2009-04-02,2009-04-02
1381,82,"Lions, Tigers & Bears",Jazmine Sullivan,7,2009-04-02,2009-04-02
1382,83,Whatever It Is,Zac Brown Band,2,2009-04-02,2009-04-02
1383,84,Don't Forget,Demi Lovato,2,2009-04-02,2009-04-02
1384,85,Never Ever,Ciara ft. Young Jeezy,5,2009-04-02,2009-04-02
1385,86,Kiss A Girl,Keith Urban,2,2009-04-02,2009-04-02
1386,87,Shuttin' Detroit Down,John Rich,4,2009-04-02,2009-04-02
1387,88,If This Isn't Love,Jennifer Hudson,4,2009-04-02,2009-04-02
1388,89,She Got Her Own,Ne-Yo ft. Jamie Foxx & Fabolous,15,2009-04-02,2009-04-02
1389,90,Just Like Me,Jamie Foxx ft. T.I.,15,2009-04-02,2009-04-02
1390,91,Boyfriend #2,Pleasure P,1,2009-04-02,2009-04-02
1391,92,sobeautiful,Musiq Soulchild,2,2009-04-02,2009-04-02
1392,93,Ride,Martina McBride,4,2009-04-02,2009-04-02
1393,94,I'm In,Keith Urban,1,2009-04-02,2009-04-02
1394,95,You're Not Sorry,Taylor Swift,5,2009-04-02,2009-04-02
1395,96,Lost,Gorilla Zoe,11,2009-04-02,2009-04-02
1396,97,Always The Love Songs,Eli Young Band,1,2009-04-02,2009-04-02
1397,98,One In Every Crowd,Montgomery Gentry,2,2009-04-02,2009-04-02
1398,99,Kids,MGMT,3,2009-04-02,2009-04-02
1399,100,I Run To You,Lady Antebellum,1,2009-04-02,2009-04-02
1400,1,Poker Face,Lady Gaga,15,2009-04-09,2009-04-09
1401,2,Right Round,Flo Rida,9,2009-04-09,2009-04-09
1402,3,Kiss Me Thru The Phone,Soulja Boy Tell 'em ft. Sammie,14,2009-04-09,2009-04-09
1403,4,Dead And Gone,T.I. ft. Justin Timberlake,17,2009-04-09,2009-04-09
1404,5,Blame It,Jamie Foxx ft. T-Pain,11,2009-04-09,2009-04-09
1405,6,Gives You Hell,The All-American Rejects,20,2009-04-09,2009-04-09
1406,7,My Life Would Suck Without You,Kelly Clarkson,11,2009-04-09,2009-04-09
1407,8,The Climb,Miley Cyrus,4,2009-04-09,2009-04-09
1408,9,Just Dance,Lady Gaga ft. Colby O'Donis,34,2009-04-09,2009-04-09
1409,10,Love Sex Magic,Ciara ft. Justin Timberlake,3,2009-04-09,2009-04-09
1410,11,Day 'N' Nite,Kid Cudi,11,2009-04-09,2009-04-09
1411,12,I Love College,Asher Roth,7,2009-04-09,2009-04-09
1412,13,Mad,Ne-Yo,17,2009-04-09,2009-04-09
1413,14,You Found Me,The Fray,19,2009-04-09,2009-04-09
1414,15,Love Story,Taylor Swift,29,2009-04-09,2009-04-09
1415,16,Heartless,Kanye West,21,2009-04-09,2009-04-09
1416,17,Turnin Me On,Keri Hilson ft. Lil Wayne,15,2009-04-09,2009-04-09
1417,18,Circus,Britney Spears,17,2009-04-09,2009-04-09
1418,19,Sober,P!nk,18,2009-04-09,2009-04-09
1419,20,Sugar,Flo Rida ft. Wynter,2,2009-04-09,2009-04-09
1420,21,Beautiful,Akon ft. Colby O'Donis & Kardinal Offishall,17,2009-04-09,2009-04-09
1421,22,I'm Yours,Jason Mraz,50,2009-04-09,2009-04-09
1422,23,Halo,Beyonce,10,2009-04-09,2009-04-09
1423,24,If U Seek Amy,Britney Spears,7,2009-04-09,2009-04-09
1424,25,I Told You So,Carrie Underwood ft. Randy Travis,7,2009-04-09,2009-04-09
1425,26,Rockin' That Thang,The-Dream,14,2009-04-09,2009-04-09
1426,27,How Do You Sleep?,Jesse McCartney ft. Ludacris,8,2009-04-09,2009-04-09
1427,28,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",11,2009-04-09,2009-04-09
1428,29,Let It Rock,Kevin Rudolf ft. Lil Wayne,31,2009-04-09,2009-04-09
1429,30,I Hate This Part,The Pussycat Dolls,18,2009-04-09,2009-04-09
1430,31,Single Ladies (Put A Ring On It),Beyonce,24,2009-04-09,2009-04-09
1431,32,White Horse,Taylor Swift,20,2009-04-09,2009-04-09
1432,33,Second Chance,Shinedown,18,2009-04-09,2009-04-09
1433,34,Don't Trust Me,3OH!3,16,2009-04-09,2009-04-09
1434,35,Hot N Cold,Katy Perry,35,2009-04-09,2009-04-09
1435,36,Here Comes Goodbye,Rascal Flatts,5,2009-04-09,2009-04-09
1436,37,I Know You Want Me (Calle Ocho),Pitbull,5,2009-04-09,2009-04-09
1437,38,Hot Revolver,Lil Wayne,2,2009-04-09,2009-04-09
1438,39,Boom Boom Pow,The Black Eyed Peas,3,2009-04-09,2009-04-09
1439,40,Viva La Vida,Coldplay,47,2009-04-09,2009-04-09
1440,41,She's Country,Jason Aldean,11,2009-04-09,2009-04-09
1441,42,"1, 2, 3, 4",Plain White T's,10,2009-04-09,2009-04-09
1442,43,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls ft. Nicole Scherzinger,6,2009-04-09,2009-04-09
1443,44,It Won't Be Like This For Long,Darius Rucker,13,2009-04-09,2009-04-09
1444,45,Live Your Life,T.I. ft. Rihanna,27,2009-04-09,2009-04-09
1445,46,Hoedown Throwdown,Miley Cyrus,3,2009-04-09,2009-04-09
1446,47,Gotta Be Somebody,Nickelback,26,2009-04-09,2009-04-09
1447,48,Don't Forget,Demi Lovato,3,2009-04-09,2009-04-09
1448,49,Then,Brad Paisley,2,2009-04-09,2009-04-09
1449,50,Diva,Beyonce,15,2009-04-09,2009-04-09
1450,51,Ain't I,Yung L.A. ft. Young Dro & T.I.,9,2009-04-09,2009-04-09
1451,52,Turn My Swag On,Soulja Boy Tell'em,4,2009-04-09,2009-04-09
1452,53,Lucky,Jason Mraz & Colbie Caillat,12,2009-04-09,2009-04-09
1453,54,All The Above,Maino ft. T-Pain,5,2009-04-09,2009-04-09
1454,55,Thinking Of You,Katy Perry,11,2009-04-09,2009-04-09
1455,56,It's America,Rodney Atkins,6,2009-04-09,2009-04-09
1456,57,Let's Get Crazy,Hannah Montana,1,2009-04-09,2009-04-09
1457,58,Stanky Legg,GS Boyz,8,2009-04-09,2009-04-09
1458,59,Love Who You Love,Rascal Flatts,1,2009-04-09,2009-04-09
1459,60,Candle (Sick And Tired),The White Tie Affair,4,2009-04-09,2009-04-09
1460,61,Don't Think I Can't Love You,Jake Owen,9,2009-04-09,2009-04-09
1461,62,Sweet Thing,Keith Urban,20,2009-04-09,2009-04-09
1462,63,River Of Love,George Strait,16,2009-04-09,2009-04-09
1463,64,Untouched,The Veronicas,18,2009-04-09,2009-04-09
1464,65,Knock You Down,Keri Hilson ft. Kanye West & Ne-Yo,1,2009-04-09,2009-04-09
1465,66,I'm On A Boat,The Lonely Island ft. T-Pain,7,2009-04-09,2009-04-09
1466,67,Use Somebody,Kings Of Leon,9,2009-04-09,2009-04-09
1467,68,That's Not My Name,The Ting Tings,12,2009-04-09,2009-04-09
1468,69,You Can Get It All,Bow Wow ft. Johnta Austin,4,2009-04-09,2009-04-09
1469,70,It Happens,Sugarland,4,2009-04-09,2009-04-09
1470,71,Careless Whisper,Seether,4,2009-04-09,2009-04-09
1471,72,Crazier,Taylor Swift,1,2009-04-09,2009-04-09
1472,73,Nothin' To Die For,Tim McGraw,7,2009-04-09,2009-04-09
1473,74,Move (If You 'W'anna),Mims,10,2009-04-09,2009-04-09
1474,75,Magnificent,Rick Ross ft. John Legend,4,2009-04-09,2009-04-09
1475,76,Next To You,Mike Jones,4,2009-04-09,2009-04-09
1476,77,Cowgirls Don't Cry,Brooks & Dunn ft. Reba McEntire,20,2009-04-09,2009-04-09
1477,78,God Love Her,Toby Keith,19,2009-04-09,2009-04-09
1478,79,Whatever It Is,Zac Brown Band,3,2009-04-09,2009-04-09
1479,80,Shuttin' Detroit Down,John Rich,5,2009-04-09,2009-04-09
1480,81,Lifeline,Papa Roach,1,2009-04-09,2009-04-09
1481,82,You Complete Me,Keyshia Cole,8,2009-04-09,2009-04-09
1482,83,She Got Her Own,Ne-Yo ft. Jamie Foxx & Fabolous,16,2009-04-09,2009-04-09
1483,84,Ride,Martina McBride,5,2009-04-09,2009-04-09
1484,85,Never Ever,Ciara ft. Young Jeezy,6,2009-04-09,2009-04-09
1485,86,Prom Queen,Lil Wayne ft. Shanell AKA SNL,9,2009-04-09,2009-04-09
1486,87,You'll Always Find Your Way Back Home,Hannah Montana,1,2009-04-09,2009-04-09
1487,88,Kiss A Girl,Keith Urban,3,2009-04-09,2009-04-09
1488,89,Always Strapped,Birdman ft. Lil Wayne,2,2009-04-09,2009-04-09
1489,90,Boyfriend #2,Pleasure P,2,2009-04-09,2009-04-09
1490,91,If This Isn't Love,Jennifer Hudson,5,2009-04-09,2009-04-09
1491,92,Just Like Me,Jamie Foxx ft. T.I.,16,2009-04-09,2009-04-09
1492,93,Kids,MGMT,4,2009-04-09,2009-04-09
1493,94,One In Every Crowd,Montgomery Gentry,3,2009-04-09,2009-04-09
1494,95,Down The Road,Kenny Chesney With Mac McAnally,17,2009-04-09,2009-04-09
1495,96,"Lions, Tigers & Bears",Jazmine Sullivan,8,2009-04-09,2009-04-09
1496,97,I Run To You,Lady Antebellum,2,2009-04-09,2009-04-09
1497,98,Only You Can Love Me This Way,Keith Urban,1,2009-04-09,2009-04-09
1498,99,The Fear,Lily Allen,5,2009-04-09,2009-04-09
1499,100,Always The Love Songs,Eli Young Band,2,2009-04-09,2009-04-09
1500,1,Boom Boom Pow,The Black Eyed Peas,4,2009-04-16,2009-04-16
1501,2,Poker Face,Lady Gaga,16,2009-04-16,2009-04-16
1502,3,Right Round,Flo Rida,10,2009-04-16,2009-04-16
1503,4,Kiss Me Thru The Phone,Soulja Boy Tell 'em ft. Sammie,15,2009-04-16,2009-04-16
1504,5,Blame It,Jamie Foxx ft. T-Pain,12,2009-04-16,2009-04-16
1505,6,Dead And Gone,T.I. ft. Justin Timberlake,18,2009-04-16,2009-04-16
1506,7,Day 'N' Nite,Kid Cudi,12,2009-04-16,2009-04-16
1507,8,Gives You Hell,The All-American Rejects,21,2009-04-16,2009-04-16
1508,9,You Found Me,The Fray,20,2009-04-16,2009-04-16
1509,10,The Climb,Miley Cyrus,5,2009-04-16,2009-04-16
1510,11,Just Dance,Lady Gaga ft. Colby O'Donis,35,2009-04-16,2009-04-16
1511,12,My Life Would Suck Without You,Kelly Clarkson,12,2009-04-16,2009-04-16
1512,13,Love Sex Magic,Ciara ft. Justin Timberlake,4,2009-04-16,2009-04-16
1513,14,Love Story,Taylor Swift,30,2009-04-16,2009-04-16
1514,15,I Love College,Asher Roth,8,2009-04-16,2009-04-16
1515,16,Turnin Me On,Keri Hilson ft. Lil Wayne,16,2009-04-16,2009-04-16
1516,17,Mad,Ne-Yo,18,2009-04-16,2009-04-16
1517,18,Halo,Beyonce,11,2009-04-16,2009-04-16
1518,19,Heartless,Kanye West,22,2009-04-16,2009-04-16
1519,20,Beautiful,Akon ft. Colby O'Donis & Kardinal Offishall,18,2009-04-16,2009-04-16
1520,21,If U Seek Amy,Britney Spears,8,2009-04-16,2009-04-16
1521,22,Sober,P!nk,19,2009-04-16,2009-04-16
1522,23,I'm Yours,Jason Mraz,51,2009-04-16,2009-04-16
1523,24,Circus,Britney Spears,18,2009-04-16,2009-04-16
1524,25,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls ft. Nicole Scherzinger,7,2009-04-16,2009-04-16
1525,26,How Do You Sleep?,Jesse McCartney ft. Ludacris,9,2009-04-16,2009-04-16
1526,27,Second Chance,Shinedown,19,2009-04-16,2009-04-16
1527,28,Rockin' That Thang,The-Dream,15,2009-04-16,2009-04-16
1528,29,Don't Trust Me,3OH!3,17,2009-04-16,2009-04-16
1529,30,Let It Rock,Kevin Rudolf ft. Lil Wayne,32,2009-04-16,2009-04-16
1530,31,Sugar,Flo Rida ft. Wynter,3,2009-04-16,2009-04-16
1531,32,I Know You Want Me (Calle Ocho),Pitbull,6,2009-04-16,2009-04-16
1532,33,I Told You So,Carrie Underwood ft. Randy Travis,8,2009-04-16,2009-04-16
1533,34,Here Comes Goodbye,Rascal Flatts,6,2009-04-16,2009-04-16
1534,35,Single Ladies (Put A Ring On It),Beyonce,25,2009-04-16,2009-04-16
1535,36,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",12,2009-04-16,2009-04-16
1536,37,Hot N Cold,Katy Perry,36,2009-04-16,2009-04-16
1537,38,I Hate This Part,The Pussycat Dolls,19,2009-04-16,2009-04-16
1538,39,White Horse,Taylor Swift,21,2009-04-16,2009-04-16
1539,40,She's Country,Jason Aldean,12,2009-04-16,2009-04-16
1540,41,"1, 2, 3, 4",Plain White T's,11,2009-04-16,2009-04-16
1541,42,Turn My Swag On,Soulja Boy Tell'em,5,2009-04-16,2009-04-16
1542,43,Viva La Vida,Coldplay,48,2009-04-16,2009-04-16
1543,44,It's America,Rodney Atkins,7,2009-04-16,2009-04-16
1544,45,All The Above,Maino ft. T-Pain,6,2009-04-16,2009-04-16
1545,46,Don't Forget,Demi Lovato,4,2009-04-16,2009-04-16
1546,47,It Won't Be Like This For Long,Darius Rucker,14,2009-04-16,2009-04-16
1547,48,Live Your Life,T.I. ft. Rihanna,28,2009-04-16,2009-04-16
1548,49,Ain't I,Yung L.A. ft. Young Dro & T.I.,10,2009-04-16,2009-04-16
1549,50,Gotta Be Somebody,Nickelback,27,2009-04-16,2009-04-16
1550,51,Then,Brad Paisley,3,2009-04-16,2009-04-16
1551,52,Lucky,Jason Mraz & Colbie Caillat,13,2009-04-16,2009-04-16
1552,53,Diva,Beyonce,16,2009-04-16,2009-04-16
1553,54,Knock You Down,Keri Hilson ft. Kanye West & Ne-Yo,2,2009-04-16,2009-04-16
1554,55,You Can Get It All,Bow Wow ft. Johnta Austin,5,2009-04-16,2009-04-16
1555,56,That's Not My Name,The Ting Tings,13,2009-04-16,2009-04-16
1556,57,Don't Think I Can't Love You,Jake Owen,10,2009-04-16,2009-04-16
1557,58,It Happens,Sugarland,5,2009-04-16,2009-04-16
1558,59,Stanky Legg,GS Boyz,9,2009-04-16,2009-04-16
1559,60,River Of Love,George Strait,17,2009-04-16,2009-04-16
1560,61,Candle (Sick And Tired),The White Tie Affair,5,2009-04-16,2009-04-16
1561,62,Hoedown Throwdown,Miley Cyrus,4,2009-04-16,2009-04-16
1562,63,Come Back To Me,David Cook,1,2009-04-16,2009-04-16
1563,64,Use Somebody,Kings Of Leon,10,2009-04-16,2009-04-16
1564,65,I'm On A Boat,The Lonely Island ft. T-Pain,8,2009-04-16,2009-04-16
1565,66,Careless Whisper,Seether,5,2009-04-16,2009-04-16
1566,67,Thinking Of You,Katy Perry,12,2009-04-16,2009-04-16
1567,68,Whatever It Is,Zac Brown Band,4,2009-04-16,2009-04-16
1568,69,Crazier,Taylor Swift,2,2009-04-16,2009-04-16
1569,70,Magnificent,Rick Ross ft. John Legend,5,2009-04-16,2009-04-16
1570,71,Next To You,Mike Jones,5,2009-04-16,2009-04-16
1571,72,Untouched,The Veronicas,19,2009-04-16,2009-04-16
1572,73,Nothin' To Die For,Tim McGraw,8,2009-04-16,2009-04-16
1573,74,Move (If You 'W'anna),Mims,11,2009-04-16,2009-04-16
1574,75,Be On You,Flo Rida ft. Ne-Yo,1,2009-04-16,2009-04-16
1575,76,I Run To You,Lady Antebellum,3,2009-04-16,2009-04-16
1576,77,Boyfriend #2,Pleasure P,3,2009-04-16,2009-04-16
1577,78,Shuttin' Detroit Down,John Rich,6,2009-04-16,2009-04-16
1578,79,God Love Her,Toby Keith,20,2009-04-16,2009-04-16
1579,80,The Fear,Lily Allen,6,2009-04-16,2009-04-16
1580,81,One In Every Crowd,Montgomery Gentry,4,2009-04-16,2009-04-16
1581,82,Ride,Martina McBride,6,2009-04-16,2009-04-16
1582,83,Never Ever,Ciara ft. Young Jeezy,7,2009-04-16,2009-04-16
1583,84,She Got Her Own,Ne-Yo ft. Jamie Foxx & Fabolous,17,2009-04-16,2009-04-16
1584,85,Things That Matter,Rascal Flatts,1,2009-04-16,2009-04-16
1585,86,You Complete Me,Keyshia Cole,9,2009-04-16,2009-04-16
1586,87,If This Isn't Love,Jennifer Hudson,6,2009-04-16,2009-04-16
1587,88,Lifeline,Papa Roach,2,2009-04-16,2009-04-16
1588,89,Kiss A Girl,Keith Urban,4,2009-04-16,2009-04-16
1589,90,Sideways,Dierks Bentley,1,2009-04-16,2009-04-16
1590,91,Prom Queen,Lil Wayne ft. Shanell AKA SNL,10,2009-04-16,2009-04-16
1591,92,Hot Revolver,Lil Wayne,3,2009-04-16,2009-04-16
1592,93,Just Like Me,Jamie Foxx ft. T.I.,17,2009-04-16,2009-04-16
1593,94,Always The Love Songs,Eli Young Band,3,2009-04-16,2009-04-16
1594,95,Jump,Flo Rida ft. Nelly Furtado,1,2009-04-16,2009-04-16
1595,96,sobeautiful,Musiq Soulchild,3,2009-04-16,2009-04-16
1596,97,You'll Always Find Your Way Back Home,Hannah Montana,2,2009-04-16,2009-04-16
1597,98,Down The Road,Kenny Chesney With Mac McAnally,18,2009-04-16,2009-04-16
1598,99,Kids,MGMT,5,2009-04-16,2009-04-16
1599,100,My Love,The-Dream ft. Mariah Carey,3,2009-04-16,2009-04-16
1600,1,Boom Boom Pow,The Black Eyed Peas,5,2009-04-23,2009-04-23
1601,2,Poker Face,Lady Gaga,17,2009-04-23,2009-04-23
1602,3,Right Round,Flo Rida,11,2009-04-23,2009-04-23
1603,4,Kiss Me Thru The Phone,Soulja Boy Tell 'em ft. Sammie,16,2009-04-23,2009-04-23
1604,5,Blame It,Jamie Foxx ft. T-Pain,13,2009-04-23,2009-04-23
1605,6,Dead And Gone,T.I. ft. Justin Timberlake,19,2009-04-23,2009-04-23
1606,7,Day 'N' Nite,Kid Cudi,13,2009-04-23,2009-04-23
1607,8,The Climb,Miley Cyrus,6,2009-04-23,2009-04-23
1608,9,You Found Me,The Fray,21,2009-04-23,2009-04-23
1609,10,Gives You Hell,The All-American Rejects,22,2009-04-23,2009-04-23
1610,11,My Life Would Suck Without You,Kelly Clarkson,13,2009-04-23,2009-04-23
1611,12,Just Dance,Lady Gaga ft. Colby O'Donis,36,2009-04-23,2009-04-23
1612,13,Halo,Beyonce,12,2009-04-23,2009-04-23
1613,14,Love Story,Taylor Swift,31,2009-04-23,2009-04-23
1614,15,Turnin Me On,Keri Hilson ft. Lil Wayne,17,2009-04-23,2009-04-23
1615,16,Love Sex Magic,Ciara ft. Justin Timberlake,5,2009-04-23,2009-04-23
1616,17,Sugar,Flo Rida ft. Wynter,4,2009-04-23,2009-04-23
1617,18,I Love College,Asher Roth,9,2009-04-23,2009-04-23
1618,19,Heartless,Kanye West,23,2009-04-23,2009-04-23
1619,20,Mad,Ne-Yo,19,2009-04-23,2009-04-23
1620,21,If U Seek Amy,Britney Spears,9,2009-04-23,2009-04-23
1621,22,Second Chance,Shinedown,20,2009-04-23,2009-04-23
1622,23,Sober,P!nk,20,2009-04-23,2009-04-23
1623,24,Beautiful,Akon ft. Colby O'Donis & Kardinal Offishall,19,2009-04-23,2009-04-23
1624,25,Don't Trust Me,3OH!3,18,2009-04-23,2009-04-23
1625,26,I'm Yours,Jason Mraz,52,2009-04-23,2009-04-23
1626,27,I Know You Want Me (Calle Ocho),Pitbull,7,2009-04-23,2009-04-23
1627,28,Hoedown Throwdown,Miley Cyrus,5,2009-04-23,2009-04-23
1628,29,I Told You So,Carrie Underwood ft. Randy Travis,9,2009-04-23,2009-04-23
1629,30,How Do You Sleep?,Jesse McCartney ft. Ludacris,10,2009-04-23,2009-04-23
1630,31,Circus,Britney Spears,19,2009-04-23,2009-04-23
1631,32,Rockin' That Thang,The-Dream,16,2009-04-23,2009-04-23
1632,33,Here Comes Goodbye,Rascal Flatts,7,2009-04-23,2009-04-23
1633,34,She's Country,Jason Aldean,13,2009-04-23,2009-04-23
1634,35,"1, 2, 3, 4",Plain White T's,12,2009-04-23,2009-04-23
1635,36,Turn My Swag On,Soulja Boy Tell'em,6,2009-04-23,2009-04-23
1636,37,Let It Rock,Kevin Rudolf ft. Lil Wayne,33,2009-04-23,2009-04-23
1637,38,Crazier,Taylor Swift,3,2009-04-23,2009-04-23
1638,39,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls ft. Nicole Scherzinger,8,2009-04-23,2009-04-23
1639,40,Hot N Cold,Katy Perry,37,2009-04-23,2009-04-23
1640,41,Don't Forget,Demi Lovato,5,2009-04-23,2009-04-23
1641,42,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",13,2009-04-23,2009-04-23
1642,43,Viva La Vida,Coldplay,49,2009-04-23,2009-04-23
1643,44,White Horse,Taylor Swift,22,2009-04-23,2009-04-23
1644,45,It Happens,Sugarland,6,2009-04-23,2009-04-23
1645,46,Knock You Down,Keri Hilson ft. Kanye West & Ne-Yo,3,2009-04-23,2009-04-23
1646,47,Single Ladies (Put A Ring On It),Beyonce,26,2009-04-23,2009-04-23
1647,48,All The Above,Maino ft. T-Pain,7,2009-04-23,2009-04-23
1648,49,It's America,Rodney Atkins,8,2009-04-23,2009-04-23
1649,50,Best Days Of Your Life,Kellie Pickler,1,2009-04-23,2009-04-23
1650,51,I Hate This Part,The Pussycat Dolls,20,2009-04-23,2009-04-23
1651,52,Ain't I,Yung L.A. ft. Young Dro & T.I.,11,2009-04-23,2009-04-23
1652,53,That's Not My Name,The Ting Tings,14,2009-04-23,2009-04-23
1653,54,Then,Brad Paisley,4,2009-04-23,2009-04-23
1654,55,I Run To You,Lady Antebellum,4,2009-04-23,2009-04-23
1655,56,You Can Get It All,Bow Wow ft. Johnta Austin,6,2009-04-23,2009-04-23
1656,57,Candle (Sick And Tired),The White Tie Affair,6,2009-04-23,2009-04-23
1657,58,It Won't Be Like This For Long,Darius Rucker,15,2009-04-23,2009-04-23
1658,59,Lucky,Jason Mraz & Colbie Caillat,14,2009-04-23,2009-04-23
1659,60,Don't Think I Can't Love You,Jake Owen,11,2009-04-23,2009-04-23
1660,61,Kiss A Girl,Keith Urban,5,2009-04-23,2009-04-23
1661,62,Diva,Beyonce,17,2009-04-23,2009-04-23
1662,63,Use Somebody,Kings Of Leon,11,2009-04-23,2009-04-23
1663,64,Stanky Legg,GS Boyz,10,2009-04-23,2009-04-23
1664,65,Magnificent,Rick Ross ft. John Legend,6,2009-04-23,2009-04-23
1665,66,Careless Whisper,Seether,6,2009-04-23,2009-04-23
1666,67,One In Every Crowd,Montgomery Gentry,5,2009-04-23,2009-04-23
1667,68,Thinking Of You,Katy Perry,13,2009-04-23,2009-04-23
1668,69,Whatever It Is,Zac Brown Band,5,2009-04-23,2009-04-23
1669,70,Boyfriend #2,Pleasure P,4,2009-04-23,2009-04-23
1670,71,I'm On A Boat,The Lonely Island ft. T-Pain,9,2009-04-23,2009-04-23
1671,72,Butterfly Fly Away,Miley Cyrus & Billy Ray Cyrus,1,2009-04-23,2009-04-23
1672,73,Nothin' To Die For,Tim McGraw,9,2009-04-23,2009-04-23
1673,74,Next To You,Mike Jones,6,2009-04-23,2009-04-23
1674,75,Let's Get Crazy,Hannah Montana,2,2009-04-23,2009-04-23
1675,76,Shuttin' Detroit Down,John Rich,7,2009-04-23,2009-04-23
1676,77,Move (If You 'W'anna),Mims,12,2009-04-23,2009-04-23
1677,78,River Of Love,George Strait,18,2009-04-23,2009-04-23
1678,79,Imma Put It On Her,DAY26 ft. P. Diddy & Yung Joc,1,2009-04-23,2009-04-23
1679,80,Unstoppable,Rascal Flatts,1,2009-04-23,2009-04-23
1680,81,Untouched,The Veronicas,20,2009-04-23,2009-04-23
1681,82,Never Ever,Ciara ft. Young Jeezy,8,2009-04-23,2009-04-23
1682,83,The Fear,Lily Allen,7,2009-04-23,2009-04-23
1683,84,Sideways,Dierks Bentley,2,2009-04-23,2009-04-23
1684,85,She Got Her Own,Ne-Yo ft. Jamie Foxx & Fabolous,18,2009-04-23,2009-04-23
1685,86,If This Isn't Love,Jennifer Hudson,7,2009-04-23,2009-04-23
1686,87,Ride,Martina McBride,7,2009-04-23,2009-04-23
1687,88,You'll Always Find Your Way Back Home,Hannah Montana,3,2009-04-23,2009-04-23
