,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Artist_Genres
207,41,Errbody,Lil Baby,2,2020-12-16,2020-12-23,210.69864,-6.572,139.995,0.794,4.0,0.975,2.0,0.602,1.0,0.547,0.000407,0.887,0.606,0.0,0.151,0.324,0.272,"['atl hip hop', 'atl trap', 'rap', 'trap']"
208,39,Escape From LA,The Weeknd,1,2020-04-01,2020-04-01,355.96,-8.996,145.74,0.181,4.0,0.939,5.0,0.52,0.0,0.599,0.0456,0.404,0.524,0.00316,0.199,0.0593,0.168,"['canadian contemporary r&b', 'canadian pop', 'pop']"
209,97,Esta Cabron Ser Yo,Bad Bunny X Anuel AA,1,2020-03-11,2020-03-11,227.9394,-3.999,154.083,0.372,4.0,1.0,10.0,0.421,0.0,0.501,0.0732,0.81,0.854,0.0,0.123,0.254,0.879,"['reggaeton', 'trap latino']"
210,30,Even Though I'm Leaving,Luke Combs,24,2020-01-01,2020-02-19,225.25333,-6.04,77.962,0.069,4.0,1.0,2.0,0.791,1.0,0.753,0.225,0.554,0.755,0.0,0.301,0.0319,0.624,"['contemporary country', 'country']"
211,57,Evermore,Taylor Swift ft. Bon Iver,1,2020-12-23,2020-12-23,244.0,-12.077,171.319,0.317,4.0,0.977,0.0,0.676,1.0,0.767,0.92,0.462,0.24,0.0,0.113,0.0377,0.32,['pop']
212,80,Everybody,Mac Miller,1,2020-01-29,2020-01-29,256.50668,-9.077,152.061,0.42,4.0,0.984,9.0,0.335,0.0,0.41,0.0333,0.875,0.599,0.0143,0.113,0.138,0.112,"['hip hop', 'pittsburgh rap', 'rap']"
213,9,Everything I Wanted,Billie Eilish,33,2020-01-01,2020-07-01,245.42561,-14.454,120.006,0.768,4.0,0.905,6.0,0.491,0.0,0.542,0.902,0.704,0.225,0.657,0.106,0.0994,0.243,"['art pop', 'electropop', 'pop']"
214,48,Everywhere But On,Matt Stell,11,2020-09-16,2020-11-25,210.37334,-5.86,140.032,0.675,4.0,0.971,9.0,0.687,1.0,0.628,0.0724,0.6,0.698,1.64e-06,0.113,0.0355,0.57,"['arkansas country', 'contemporary country', 'country', 'country pop', 'country road']"
215,6,Exile,Taylor Swift ft. Bon Iver,5,2020-08-05,2020-09-02,285.63416,-8.426,75.602,0.123,4.0,0.908,6.0,0.304,1.0,0.496,0.778,0.298,0.38,5.62e-05,0.11,0.0287,0.152,['pop']
216,83,Expensive,Ty Dolla $ign ft. Nicki Minaj,1,2020-09-09,2020-09-09,135.74042,-6.859,99.069,0.487,4.0,1.0,9.0,0.901,1.0,0.602,0.0379,0.866,0.531,0.0,0.0937,0.0703,0.266,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
217,99,"F*ck You, Goodbye",The Kid LAROI ft. Machine Gun Kelly,1,2020-11-18,2020-11-18,144.86005,-6.695,92.057,0.603,4.0,1.0,5.0,0.041,0.0,0.287,0.0693,0.721,0.632,0.0,0.291,0.0358,0.296,"['australian hip hop', 'pop']"
218,45,Faith,The Weeknd,1,2020-04-01,2020-04-01,283.22668,-7.268,175.946,0.083,4.0,0.901,0.0,0.691,0.0,0.683,0.612,0.375,0.605,0.0448,0.147,0.0729,0.128,"['canadian contemporary r&b', 'canadian pop', 'pop']"
219,37,Fallin',Why Don't We,1,2020-10-14,2020-10-14,216.5044,-4.504,133.963,0.524,4.0,1.0,0.0,0.008,1.0,0.202,0.0101,0.606,0.9,0.0,0.075,0.119,0.233,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
220,17,Falling,Trevor Daniel,38,2020-01-01,2020-08-12,159.38177,-8.756,127.085,0.767,4.0,0.905,10.0,0.519,0.0,0.638,0.123,0.785,0.431,0.0,0.0887,0.0364,0.236,"['melodic rap', 'pop', 'pop rap', 'viral rap']"
221,62,Favorite Time Of Year,Carrie Underwood,4,2020-12-09,2020-12-30,197.22345,-4.21,142.007,0.357,4.0,1.0,5.0,0.471,1.0,0.449,0.00635,0.497,0.897,0.0,0.305,0.0513,0.539,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'pop']"
222,98,Feel Me,Selena Gomez,1,2020-03-04,2020-03-04,226.0026,-6.703,99.989,0.659,4.0,1.0,2.0,0.5,0.0,0.503,0.44,0.71,0.808,0.000773,0.0734,0.0433,0.392,"['dance pop', 'pop', 'post-teen pop']"
223,98,Feigning,Gunna,1,2020-06-03,2020-06-03,165.68,-7.624,78.006,0.283,4.0,1.0,5.0,0.466,0.0,0.546,0.0704,0.793,0.536,3.86e-06,0.171,0.103,0.382,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']"
224,6,Feliz Navidad,Jose Feliciano,14,2020-01-01,2020-12-30,182.06667,-9.004,148.837,0.465,4.0,1.0,2.0,0.753,1.0,0.693,0.55,0.513,0.831,0.0,0.336,0.0383,0.963,"['latin pop', 'puerto rican pop']"
225,35,Fighting Demons,Juice WRLD,2,2020-07-22,2020-07-29,227.52698,-6.344,160.075,0.665,4.0,0.938,2.0,0.462,1.0,0.544,0.0306,0.587,0.614,0.0,0.399,0.0435,0.451,"['chicago rap', 'melodic rap']"
226,87,Filter,BTS,1,2020-03-04,2020-03-04,180.221,-5.188,110.043,0.533,4.0,1.0,10.0,0.215,0.0,0.44,0.0224,0.779,0.762,0.0,0.121,0.0631,0.859,"['k-pop', 'k-pop boy group']"
227,22,Find My Way,DaBaby,5,2020-04-15,2020-05-13,139.89017,-6.75,103.0,0.672,4.0,1.0,4.0,0.382,0.0,0.374,0.187,0.836,0.624,0.0,0.138,0.184,0.7,"['north carolina hip hop', 'rap', 'trap']"
228,58,Fine By Time,YoungBoy Never Broke Again,1,2020-03-04,2020-03-04,175.33919,-6.634,99.956,0.0,4.0,1.0,8.0,0.27,1.0,0.529,0.254,0.506,0.787,0.0,0.112,0.161,0.333,"['baton rouge rap', 'trap']"
229,94,First Man,Camila Cabello,1,2020-02-05,2020-02-05,228.75854,-7.621,100.152,0.161,4.0,0.989,7.0,0.805,1.0,0.811,0.906,0.572,0.292,1.04e-06,0.106,0.0364,0.223,"['dance pop', 'pop', 'post-teen pop']"
230,30,Flex,Polo G ft. Juice WRLD,9,2020-05-27,2020-07-29,163.90245,-5.792,164.009,0.338,4.0,1.0,10.0,0.542,0.0,0.491,0.0538,0.752,0.673,0.0,0.133,0.153,0.35,['chicago rap']
231,69,Fly To My Room,BTS,1,2020-12-02,2020-12-02,222.24268,-7.355,114.91,0.349,4.0,0.921,11.0,0.421,1.0,0.579,0.0484,0.764,0.526,0.0,0.0718,0.212,0.588,"['k-pop', 'k-pop boy group']"
232,6,For The Night,Pop Smoke ft. Lil Baby & DaBaby,25,2020-07-15,2020-12-30,190.4762,-6.606,125.971,0.658,4.0,1.0,6.0,0.206,0.0,0.3,0.114,0.823,0.586,0.0,0.193,0.2,0.347,['brooklyn drill']
233,24,Forever,Justin Bieber ft. Post Malone & Clever,2,2020-02-26,2020-03-04,219.93333,-5.746,139.98,0.82,4.0,1.0,8.0,0.226,0.0,0.449,0.538,0.825,0.483,1.48e-05,0.204,0.08,0.892,"['canadian pop', 'pop']"
234,64,Forever,Lil Baby ft. Lil Wayne,1,2020-03-11,2020-03-11,167.9771,-12.177,107.306,0.118,4.0,0.008,4.0,0.0,0.0,0.164,0.414,0.462,0.251,0.0,0.201,0.159,0.137,"['atl hip hop', 'atl trap', 'rap', 'trap']"
235,2,Forever After All,Luke Combs,9,2020-11-04,2020-12-30,232.53333,-5.195,151.964,0.109,4.0,0.995,0.0,0.669,1.0,0.686,0.191,0.487,0.65,0.0,0.0933,0.0253,0.456,"['contemporary country', 'country']"
236,44,Forget Me Too,Machine Gun Kelly & Halsey,3,2020-10-07,2020-11-04,171.62096,-4.845,99.975,0.235,4.0,0.954,1.0,0.674,1.0,0.275,0.000417,0.654,0.875,0.0086,0.194,0.0744,0.522,"['ohio hip hop', 'pop', 'pop rap']"
237,1,Franchise,Travis Scott ft. Young Thug & M.I.A.,9,2020-10-07,2020-12-02,202.79483,-5.405,154.981,0.39,4.0,1.0,8.0,0.905,0.0,0.602,0.00671,0.835,0.699,0.0,0.195,0.277,0.547,"['rap', 'slap house']"
238,86,Freestyle,Rod Wave,1,2020-08-19,2020-08-19,174.74594,-8.709,76.987,0.075,5.0,0.465,6.0,0.105,0.0,0.304,0.0628,0.756,0.657,0.0,0.218,0.0681,0.458,['florida rap']
239,45,From Florida With Love,Drake,1,2020-05-13,2020-05-13,234.7826,-7.837,80.506,0.259,4.0,1.0,6.0,0.068,0.0,0.244,0.768,0.787,0.477,0.0,0.104,0.199,0.476,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
240,64,Fuck The World,Rod Wave,1,2020-04-15,2020-04-15,140.04,-6.666,160.0,0.285,4.0,1.0,8.0,0.424,1.0,0.448,0.27,0.701,0.711,0.0,0.0911,0.127,0.419,['florida rap']
241,88,Funeral,Lil Wayne,1,2020-02-12,2020-02-12,234.05489,-5.905,126.073,0.718,4.0,1.0,1.0,0.986,1.0,0.809,0.0694,0.877,0.554,0.0,0.0521,0.302,0.585,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
242,30,Futsal Shuffle 2020,Lil Uzi Vert,11,2020-01-01,2020-03-25,198.91264,-8.191,136.97,0.869,4.0,0.939,7.0,0.42,0.0,0.455,0.0327,0.881,0.457,0.0,0.231,0.156,0.296,"['melodic rap', 'philly rap', 'rap', 'trap']"
243,48,GANG GANG,JACKBOYS & Sheck Wes,2,2020-01-08,2020-01-15,244.76064,-4.63,123.017,0.177,4.0,1.0,7.0,0.638,0.0,0.536,0.071,0.859,0.6,0.0,0.353,0.301,0.568,"['rap', 'trap']"
244,69,GATTI,"JACKBOYS, Pop Smoke & Travis Scott",1,2020-01-08,2020-01-08,181.14471,-5.808,143.477,0.105,4.0,0.981,2.0,0.647,1.0,0.609,0.135,0.594,0.676,0.0,0.163,0.344,0.472,"['rap', 'trap']"
245,37,Gangstas,Pop Smoke,2,2020-07-15,2020-07-22,160.0,-7.434,119.987,0.2,5.0,1.0,4.0,0.686,0.0,0.606,0.203,0.548,0.506,0.0001,0.0788,0.102,0.557,['brooklyn drill']
246,93,Get Me,Justin Bieber ft. Kehlani,1,2020-02-12,2020-02-12,185.42667,-6.913,109.352,0.132,5.0,0.987,6.0,0.818,0.0,0.679,0.0492,0.832,0.508,5.39e-05,0.107,0.149,0.75,"['canadian pop', 'pop']"
247,54,Get Ugly,Lil Baby,1,2020-03-11,2020-03-11,155.83234,-6.944,148.03,0.365,4.0,1.0,1.0,0.553,0.0,0.583,0.177,0.681,0.414,0.0,0.178,0.223,0.0734,"['atl hip hop', 'atl trap', 'rap', 'trap']"
248,86,Gimmick,Gunna,1,2020-06-03,2020-06-03,128.64,-7.037,111.971,0.166,4.0,1.0,2.0,0.945,1.0,0.779,0.00353,0.938,0.546,0.0,0.102,0.138,0.58,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']"
249,65,Girl Of My Dreams,Rod Wave,16,2020-04-22,2020-09-09,159.73334,-7.348,75.041,0.023,4.0,1.0,4.0,0.007,0.0,0.114,0.488,0.637,0.562,0.0,0.114,0.0694,0.352,['florida rap']
250,28,Girls In The Hood,Megan Thee Stallion,18,2020-07-08,2020-12-02,154.32394,-3.159,180.013,0.367,4.0,1.0,6.0,0.298,1.0,0.238,0.00824,0.821,0.863,0.0,0.0377,0.353,0.874,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
251,19,Glock In My Lap,21 Savage & Metro Boomin,3,2020-10-14,2020-10-28,193.59134,-6.439,130.029,0.869,4.0,1.0,10.0,0.617,0.0,0.621,0.00574,0.847,0.733,1.04e-05,0.151,0.16,0.202,"['atl hip hop', 'rap']"
252,60,Gnat,Eminem,1,2020-12-30,2020-12-30,224.656,-4.582,140.945,0.223,4.0,0.891,10.0,0.224,0.0,0.371,0.248,0.835,0.869,0.0,0.462,0.27,0.82,"['detroit hip hop', 'hip hop', 'rap']"
253,9,Go Crazy,Chris Brown & Young Thug,33,2020-05-20,2020-12-30,176.96,-8.932,94.148,0.421,4.0,1.0,0.0,0.541,0.0,0.45,0.316,0.755,0.578,0.0,0.25,0.145,0.581,"['dance pop', 'pop', 'r&b']"
254,60,Go Stupid,Polo G ft. NLE Choppa & Stunna 4 Vegas,9,2020-02-26,2020-06-03,165.72607,-3.18,141.034,0.94,4.0,1.0,1.0,0.719,1.0,0.535,0.0277,0.92,0.833,0.0,0.0596,0.253,0.645,['chicago rap']
255,52,Go!,Kid LAROI & Juice WRLD,5,2020-06-24,2020-08-05,181.68813,-4.973,73.779,0.343,4.0,1.0,6.0,0.177,1.0,0.368,0.157,0.487,0.74,0.0,0.612,0.0944,0.522,"['australian hip hop', 'pop']"
256,60,God Whispered Your Name,Keith Urban,20,2020-04-29,2020-09-09,232.16508,-6.712,145.967,0.168,4.0,1.0,2.0,0.0,1.0,0.043,0.306,0.594,0.6,0.0,0.149,0.0498,0.5,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']"
257,3,Godzilla,Eminem ft. Juice WRLD,20,2020-01-29,2020-06-10,210.8,-5.26,165.995,0.428,4.0,1.0,10.0,0.292,0.0,0.42,0.145,0.808,0.745,0.0,0.292,0.342,0.829,"['detroit hip hop', 'hip hop', 'rap']"
258,40,Gold Rush,Taylor Swift,1,2020-12-23,2020-12-23,185.32,-10.491,112.05,0.413,4.0,1.0,9.0,0.63,1.0,0.666,0.83,0.512,0.462,0.166,0.121,0.0408,0.353,['pop']
259,74,Golden,Harry Styles,9,2020-11-04,2020-12-30,208.90668,-5.257,139.863,0.812,4.0,0.831,4.0,0.606,0.0,0.509,0.21,0.448,0.838,0.000131,0.131,0.0557,0.254,['pop']
260,65,Gone Too Soon,Andrew Jannakos,1,2020-09-23,2020-09-23,169.25491,-6.022,119.942,0.69,4.0,1.0,4.0,0.51,0.0,0.482,0.0175,0.529,0.723,0.0,0.364,0.035,0.459,['country pop']
261,3,Gooba,6ix9ine,10,2020-05-20,2020-07-22,132.30336,-5.688,178.462,0.191,4.0,0.809,1.0,0.228,1.0,0.261,0.0264,0.611,0.688,0.0,0.251,0.341,0.393,"['emo rap', 'trap']"
262,6,Good As Hell,Lizzo,30,2020-01-01,2020-03-25,159.73573,-3.18,95.982,0.048,4.0,1.0,0.0,0.397,0.0,0.404,0.256,0.682,0.919,0.0,0.442,0.0875,0.535,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
263,17,Good News,Mac Miller,4,2020-01-22,2020-02-12,342.04,-12.92,174.088,0.191,4.0,0.997,1.0,0.455,0.0,0.623,0.853,0.794,0.32,0.134,0.112,0.173,0.241,"['hip hop', 'pittsburgh rap', 'rap']"
264,71,Good Time,Niko Moon,12,2020-10-07,2020-12-30,214.72,-7.189,138.084,0.859,4.0,1.0,5.0,0.577,1.0,0.412,0.0874,0.802,0.59,0.0,0.275,0.0493,0.687,['contemporary country']
265,49,Goosebumps,Travis Scott,35,2020-05-06,2020-05-06,243.83691,-3.37,130.049,0.687,4.0,0.931,7.0,0.064,1.0,0.294,0.0847,0.841,0.728,0.0,0.149,0.0484,0.43,"['rap', 'slap house']"
266,31,Got It On Me,Pop Smoke,10,2020-07-15,2020-09-23,164.57968,-7.258,88.834,0.291,4.0,1.0,2.0,0.642,1.0,0.578,0.00815,0.688,0.647,1.65e-05,0.095,0.19,0.195,['brooklyn drill']
267,87,Got The Guap,Lil Uzi Vert ft. Young Thug,1,2020-03-25,2020-03-25,176.7562,-5.628,142.977,0.697,4.0,1.0,8.0,0.363,1.0,0.552,0.21,0.837,0.601,0.0,0.0928,0.198,0.749,"['melodic rap', 'philly rap', 'rap', 'trap']"
268,16,Got What I Got,Jason Aldean,25,2020-06-10,2020-11-25,178.14667,-6.658,159.847,0.232,3.0,1.0,3.0,0.652,0.0,0.602,0.621,0.512,0.58,1.72e-05,0.513,0.029,0.303,"['contemporary country', 'country', 'country road']"
269,48,Grace,Lil Baby & 42 Dugg,15,2020-03-11,2020-07-08,203.43837,-6.263,123.029,0.589,4.0,0.963,10.0,0.326,0.0,0.49,0.38,0.817,0.513,0.0,0.109,0.394,0.177,"['atl hip hop', 'atl trap', 'rap', 'trap']"
270,37,Graveyard,Halsey,20,2020-01-01,2020-02-05,181.8055,-5.127,92.043,0.216,4.0,0.716,11.0,0.25,0.0,0.415,0.231,0.667,0.583,4.48e-05,0.181,0.0747,0.187,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']"
271,8,Greece,DJ Khaled ft. Drake,15,2020-07-29,2020-11-04,218.9016,-10.798,85.84,0.434,4.0,1.0,5.0,0.304,1.0,0.281,0.0743,0.695,0.343,1.04e-06,0.107,0.0432,0.229,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
272,52,HAD ENOUGH,Don Toliver ft. Quavo & Offset,2,2020-01-08,2020-01-15,157.13342,-4.579,147.957,0.836,4.0,0.992,2.0,0.297,1.0,0.436,0.26,0.748,0.789,0.0,0.13,0.105,0.67,"['pop', 'rap', 'trap']"
273,8,HIGHEST IN THE ROOM,Travis Scott,22,2020-01-01,2020-05-06,175.72054,-8.764,76.469,0.172,4.0,1.0,7.0,0.252,0.0,0.217,0.0546,0.598,0.427,5.83e-06,0.21,0.0317,0.0605,"['rap', 'slap house']"
274,98,Habitual,Justin Bieber,1,2020-02-26,2020-02-26,168.2,-6.625,138.999,0.621,4.0,0.995,4.0,0.315,1.0,0.427,0.52,0.764,0.443,1.96e-05,0.0749,0.0439,0.63,"['canadian pop', 'pop']"
275,72,Haciendo Que Me Amas,Bad Bunny,1,2020-12-09,2020-12-09,217.76898,-7.147,169.934,0.046,4.0,0.954,10.0,0.225,0.0,0.464,0.869,0.584,0.411,4.47e-05,0.0955,0.0838,0.412,"['reggaeton', 'trap latino']"
276,54,Hallelujah,Carrie Underwood & John Legend,3,2020-12-16,2020-12-30,275.09927,-5.364,78.259,0.023,5.0,0.315,5.0,0.626,1.0,0.677,0.846,0.335,0.43,0.0,0.126,0.0322,0.379,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'pop']"
277,64,Hand Me Downs,Mac Miller,1,2020-01-29,2020-01-29,298.44,-11.198,68.985,0.086,4.0,0.982,2.0,0.83,1.0,0.755,0.474,0.677,0.33,0.000871,0.064,0.149,0.336,"['hip hop', 'pittsburgh rap', 'rap']"
278,52,Happiness,Taylor Swift,1,2020-12-23,2020-12-23,315.14667,-10.733,122.079,0.452,4.0,0.828,11.0,0.525,1.0,0.564,0.87,0.559,0.334,0.0,0.114,0.0376,0.211,['pop']
279,65,Happiness Over Everything (H.O.E.),Jhene Aiko ft. Future & Miguel,1,2020-03-18,2020-03-18,188.16,-8.134,134.769,0.406,4.0,0.636,1.0,0.418,0.0,0.597,0.131,0.415,0.674,0.0,0.202,0.335,0.867,"['pop', 'r&b', 'urban contemporary']"
280,36,Happy Anywhere,Blake Shelton ft. Gwen Stefani,20,2020-08-05,2020-12-16,171.02667,-5.745,82.966,0.057,4.0,0.157,8.0,0.757,1.0,0.616,0.134,0.606,0.737,0.0,0.057,0.0321,0.65,"['contemporary country', 'country', 'country road', 'oklahoma country']"
281,85,Happy Does,Kenny Chesney,6,2020-10-28,2020-12-02,168.73334,-5.486,109.018,0.244,4.0,0.986,6.0,0.799,1.0,0.692,0.3,0.715,0.665,0.0,0.123,0.0383,0.597,"['contemporary country', 'country', 'country road']"
282,18,Happy Holiday / The Holiday Season,Andy Williams,8,2020-01-01,2020-12-30,156.86667,-10.193,74.347,0.199,4.0,0.459,9.0,0.247,0.0,0.359,0.727,0.505,0.451,0.0,0.233,0.0329,0.744,"['adult standards', 'easy listening']"
283,69,Happy Xmas (War Is Over),John Legend,1,2020-01-01,2020-01-01,210.78667,-4.383,179.825,0.239,3.0,0.992,2.0,0.0,1.0,0.274,0.148,0.183,0.664,2.12e-06,0.919,0.042,0.4,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
284,95,Hard Days,Brantley Gilbert,1,2020-06-17,2020-06-17,178.41905,-6.947,72.273,0.003,4.0,0.81,8.0,0.727,1.0,0.605,0.0344,0.308,0.616,4.01e-06,0.102,0.0363,0.41,"['contemporary country', 'country', 'country road', 'modern country rock']"
285,68,Hard To Choose One,Future,1,2020-05-27,2020-05-27,193.65665,-9.922,119.013,0.763,4.0,1.0,10.0,0.543,1.0,0.473,0.011,0.884,0.436,0.0,0.101,0.255,0.254,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
286,26,Hard To Forget,Sam Hunt,20,2020-04-08,2020-08-19,204.76,-5.517,130.069,0.617,4.0,1.0,4.0,0.344,1.0,0.367,0.23,0.689,0.689,0.0,0.57,0.045,0.664,"['contemporary country', 'country', 'country pop', 'country road']"
287,25,Hardest To Love,The Weeknd,1,2020-04-01,2020-04-01,211.4,-7.847,80.957,0.243,4.0,0.834,10.0,0.0,1.0,0.0,0.0909,0.467,0.608,8.83e-05,0.125,0.0707,0.108,"['canadian contemporary r&b', 'canadian pop', 'pop']"
288,84,Harlem Shake,Future ft. Young Thug,1,2020-05-27,2020-05-27,148.24649,-7.273,152.946,0.929,4.0,1.0,10.0,0.68,0.0,0.619,7.68e-05,0.864,0.689,0.000467,0.111,0.22,0.412,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
289,86,Hasta Que Dios Diga,Anuel AA & Bad Bunny,1,2020-06-10,2020-06-10,246.0,-4.727,174.021,0.542,4.0,1.0,8.0,0.27,1.0,0.459,0.464,0.691,0.765,3.29e-06,0.203,0.111,0.855,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
290,79,Hate Me,Ellie Goulding & Juice WRLD,20,2020-01-01,2020-01-01,186.22318,-4.628,75.025,0.251,4.0,1.0,8.0,0.453,1.0,0.471,0.108,0.657,0.768,0.0,0.144,0.0507,0.759,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']"
291,10,Hate The Other Side,Juice WRLD & Marshmello ft. Polo G & The Kid LAROI,7,2020-07-22,2020-09-02,160.21211,-6.313,90.003,0.594,4.0,1.0,6.0,0.609,1.0,0.635,0.291,0.701,0.65,0.0,0.112,0.104,0.647,"['chicago rap', 'melodic rap']"
292,71,Hate The Way,G-Eazy ft. blackbear,1,2020-10-28,2020-10-28,214.36304,-3.844,82.011,0.023,4.0,1.0,4.0,0.496,0.0,0.446,0.0673,0.569,0.865,0.0,0.312,0.266,0.361,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
293,49,Have Yourself A Merry Little Christmas,Michael Buble,1,2020-12-30,2020-12-30,230.30667,-11.395,68.764,0.165,3.0,0.011,9.0,0.673,1.0,0.41,0.602,0.275,0.276,0.00167,0.121,0.0321,0.195,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
294,12,Hawai,Maluma & The Weeknd,18,2020-09-02,2020-12-30,199.11234,-3.454,180.067,0.284,4.0,1.0,6.0,0.041,0.0,0.403,0.185,0.783,0.727,2.46e-05,0.0626,0.389,0.558,"['reggaeton', 'reggaeton colombiano']"
295,99,Head & Heart,Joel Corry X MNEK,1,2020-11-04,2020-11-04,166.02847,-3.158,122.953,0.783,4.0,1.0,8.0,0.463,1.0,0.565,0.168,0.734,0.874,1.14e-05,0.0489,0.0662,0.905,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
296,25,Heart On Ice,Rod Wave,27,2020-01-01,2020-05-20,159.66962,-8.47,157.875,0.399,3.0,0.774,10.0,0.356,0.0,0.525,0.0493,0.732,0.387,0.0,0.141,0.0741,0.242,['florida rap']
297,42,Heartache Medication,Jon Pardi,20,2020-01-01,2020-02-19,209.10971,-3.343,95.075,0.745,4.0,1.0,9.0,0.753,1.0,0.61,0.0361,0.621,0.791,0.0,0.143,0.0265,0.734,"['contemporary country', 'country', 'country road', 'modern country rock']"
298,39,Heartless,Diplo Presents Thomas Wesley ft. Morgan Wallen,21,2020-01-08,2020-06-24,169.22667,-6.417,111.033,0.453,4.0,1.0,11.0,0.552,1.0,0.548,0.275,0.765,0.556,0.0,0.0824,0.0512,0.274,
299,4,Heartless,The Weeknd,23,2020-01-01,2020-05-06,198.26666,-5.507,170.062,0.029,4.0,1.0,10.0,0.477,0.0,0.553,0.0236,0.537,0.746,1.01e-06,0.156,0.15,0.252,"['canadian contemporary r&b', 'canadian pop', 'pop']"
300,53,Heat,Chris Brown ft. Gunna,20,2020-01-01,2020-01-22,232.73334,-5.83,82.419,0.236,4.0,1.0,0.0,0.0,1.0,0.271,0.0614,0.619,0.613,0.0,0.117,0.0796,0.483,"['dance pop', 'pop', 'r&b']"
301,46,Heather,Conan Gray,15,2020-08-26,2020-12-16,198.04,-7.301,102.078,0.055,3.0,0.545,5.0,0.463,1.0,0.551,0.584,0.357,0.425,0.0,0.322,0.0333,0.27,"['bedroom pop', 'pop']"
302,18,Heatin Up,Lil Baby & Gunna,7,2020-03-11,2020-05-13,177.3141,-9.435,129.847,0.353,4.0,1.0,1.0,1.0,1.0,0.885,0.0611,0.788,0.436,0.0,0.0979,0.364,0.341,"['atl hip hop', 'atl trap', 'rap', 'trap']"
303,85,Heaven On Earth,Kid Cudi,1,2020-12-23,2020-12-23,201.09332,-6.736,130.036,0.49,4.0,0.946,0.0,0.985,1.0,0.822,0.379,0.786,0.61,0.00082,0.0765,0.0558,0.228,"['hip hop', 'ohio hip hop', 'rap']"
304,38,Here And Now,Kenny Chesney,15,2020-04-15,2020-07-22,226.26666,-6.12,125.956,0.495,3.0,1.0,7.0,0.661,1.0,0.764,0.229,0.557,0.565,3.9e-06,0.119,0.026,0.187,"['contemporary country', 'country', 'country road']"
305,26,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,10,2020-01-01,2020-12-30,150.26666,-11.99,96.628,0.433,4.0,0.842,1.0,0.703,1.0,0.726,0.799,0.834,0.371,0.0,0.275,0.0358,0.976,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']"
306,20,High Fashion,Roddy Ricch ft. Mustard,28,2020-01-08,2020-07-15,220.48653,-8.442,97.956,0.594,4.0,1.0,11.0,0.032,0.0,0.43,0.269,0.831,0.499,0.0,0.3,0.114,0.511,"['melodic rap', 'rap', 'trap']"
307,29,Hit Different,SZA ft. Ty Dolla $ign,15,2020-09-16,2020-12-30,202.00784,-6.371,120.074,0.269,4.0,1.0,0.0,0.771,0.0,0.76,0.199,0.679,0.516,0.0,0.0965,0.0452,0.716,"['pop', 'r&b', 'rap']"
308,71,Hitek Tek,Future,1,2020-05-27,2020-05-27,182.4,-7.332,150.057,0.801,4.0,1.0,2.0,0.239,1.0,0.325,0.00102,0.873,0.591,0.0,0.13,0.293,0.188,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
309,71,Hoax,Taylor Swift,1,2020-08-05,2020-08-05,220.0425,-15.065,118.819,0.533,4.0,1.0,8.0,0.631,1.0,0.671,0.966,0.662,0.181,3.86e-06,0.133,0.0415,0.429,['pop']
310,72,Hole In The Bottle,Kelsea Ballerini,10,2020-10-21,2020-12-30,155.66844,-3.637,104.365,0.451,4.0,0.94,4.0,0.811,1.0,0.611,0.0486,0.478,0.873,0.0,0.374,0.122,0.739,"['contemporary country', 'country', 'pop']"
