,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
1312,13,Superstar,Lupe Fiasco ft. Matthew Santos,15,2008-04-01,2008-04-01
1313,14,See You Again,Miley Cyrus,16,2008-04-01,2008-04-01
1314,15,Touch My Body,Mariah Carey,6,2008-04-01,2008-04-01
1315,16,Independent,Webbie ft. Lil' Phat & Lil' Boosie,18,2008-04-01,2008-04-01
1316,17,No One,Alicia Keys,29,2008-04-01,2008-04-01
1317,18,Sorry,Buckcherry,16,2008-04-01,2008-04-01
1318,19,Elevator,Flo Rida ft. Timbaland,6,2008-04-01,2008-04-01
1319,20,New Soul,Yael Naim,8,2008-04-01,2008-04-01
1320,21,Take You There,Sean Kingston,21,2008-04-01,2008-04-01
1321,22,Teardrops On My Guitar,Taylor Swift,42,2008-04-01,2008-04-01
1322,23,Sensual Seduction,Snoop Dogg,17,2008-04-01,2008-04-01
1323,24,Like You'll Never See Me Again,Alicia Keys,20,2008-04-01,2008-04-01
1324,25,Tattoo,Jordin Sparks,26,2008-04-01,2008-04-01
1325,26,Bubbly,Colbie Caillat,39,2008-04-01,2008-04-01
1326,27,Damaged,Danity Kane,2,2008-04-01,2008-04-01
1327,28,Shadow Of The Day,Linkin Park,20,2008-04-01,2008-04-01
1328,29,When You Look Me In The Eyes,Jonas Brothers,9,2008-04-01,2008-04-01
1329,30,All-American Girl,Carrie Underwood,12,2008-04-01,2008-04-01
1330,31,Paralyzer,Finger Eleven,42,2008-04-01,2008-04-01
1331,32,Feels Like Tonight,Daughtry,9,2008-04-01,2008-04-01
1332,33,Suffocate,J. Holiday,20,2008-04-01,2008-04-01
1333,34,Clumsy,Fergie,24,2008-04-01,2008-04-01
1334,35,I Remember,Keyshia Cole,15,2008-04-01,2008-04-01
1335,36,Falsetto,The-Dream,11,2008-04-01,2008-04-01
1336,37,The Boss,Rick Ross ft. T-Pain,6,2008-04-01,2008-04-01
1337,38,Dey Know,Shawty Lo,11,2008-04-01,2008-04-01
1338,39,Our Song,Taylor Swift,26,2008-04-01,2008-04-01
1339,40,You're Gonna Miss This,Trace Adkins,8,2008-04-01,2008-04-01
1340,41,Crying Out For Me,Mario,17,2008-04-01,2008-04-01
1341,42,Whatever It Takes,Lifehouse,10,2008-04-01,2008-04-01
1342,43,She Got It,2 Pistols ft. T-Pain & Tay Dizm,6,2008-04-01,2008-04-01
1343,44,Killa,Cherish ft. Yung Joc,7,2008-04-01,2008-04-01
1344,45,I Won't Tell,Fat Joe ft. J. Holiday,11,2008-04-01,2008-04-01
1345,46,Sweetest Girl (Dollar Bill),"Wyclef Jean ft. Akon, Lil Wayne & Niia",28,2008-04-01,2008-04-01
1346,47,The Anthem,Pitbull ft. Lil Jon,12,2008-04-01,2008-04-01
1347,48,Small Town Southern Man,Alan Jackson,12,2008-04-01,2008-04-01
1348,49,Realize,Colbie Caillat,7,2008-04-01,2008-04-01
1349,50,I Saw God Today,George Strait,5,2008-04-01,2008-04-01
1350,51,Picture To Burn,Taylor Swift,6,2008-04-01,2008-04-01
1351,52,What You Got,Colby O'Donis ft. Akon,4,2008-04-01,2008-04-01
1352,53,Cleaning This Gun (Come On In Boy),Rodney Atkins,18,2008-04-01,2008-04-01
1353,54,What Kinda Gone,Chris Cagle,10,2008-04-01,2008-04-01
1354,55,Just Got Started Lovin' You,James Otto,5,2008-04-01,2008-04-01
1355,56,YAHHH!,Soulja Boy Tell'em ft. Arab,8,2008-04-01,2008-04-01
1356,57,Pocketful Of Sunshine,Natasha Bedingfield,6,2008-04-01,2008-04-01
1357,58,Say,John Mayer,11,2008-04-01,2008-04-01
1358,59,Break The Ice,Britney Spears,4,2008-04-01,2008-04-01
1359,60,Feedback,Janet,13,2008-04-01,2008-04-01
1360,61,Roll,Flo Rida ft. Sean Kingston,1,2008-04-01,2008-04-01
1361,62,Flashing Lights,Kanye West ft. Dwele,18,2008-04-01,2008-04-01
1362,63,Nine In The Afternoon,Panic! At The Disco,8,2008-04-01,2008-04-01
1363,64,Laughed Until We Cried,Jason Aldean,10,2008-04-01,2008-04-01
1364,65,What Hurts The Most,Cascada,11,2008-04-01,2008-04-01
1365,66,Won't Go Home Without You,Maroon 5,15,2008-04-01,2008-04-01
1366,67,Umma Do Me,Rocko,7,2008-04-01,2008-04-01
1367,68,4 Minutes,Madonna ft. Justin Timberlake & Timbaland,1,2008-04-01,2008-04-01
1368,69,Shiftwork,Kenny Chesney Duet With George Strait,12,2008-04-01,2008-04-01
1369,70,Calabria 2008,Enur ft. Natasja,19,2008-04-01,2008-04-01
1370,71,Stealing Cinderella,Chuck Wicks,19,2008-04-01,2008-04-01
1371,72,Letter To Me,Brad Paisley,19,2008-04-01,2008-04-01
1372,73,The Way That I Love You,Ashanti,3,2008-04-01,2008-04-01
1373,74,Hero/Heroine,Boys Like Girls,16,2008-04-01,2008-04-01
1374,75,Psycho,Puddle Of Mudd,8,2008-04-01,2008-04-01
1375,76,I'm Still A Guy,Brad Paisley,2,2008-04-01,2008-04-01
1376,77,Ching-A-Ling,Missy Elliott,8,2008-04-01,2008-04-01
1377,78,All Around Me,Flyleaf,3,2008-04-01,2008-04-01
1378,79,crushcrushcrush,Paramore,15,2008-04-01,2008-04-01
1379,80,Love Is A Beautiful Thing,Phil Vassar,5,2008-04-01,2008-04-01
1380,81,Dance Like There's No Tomorrow,Paula Abdul & Randy Jackson,5,2008-04-01,2008-04-01
1381,82,In Love With A Girl,Gavin DeGraw,3,2008-04-01,2008-04-01
1382,83,Never,Jaheim,13,2008-04-01,2008-04-01
1383,84,Hollywood's Not America,Ferras,1,2008-04-01,2008-04-01
1384,85,Love Don't Live Here,Lady Antebellum,4,2008-04-01,2008-04-01
1385,86,God Must Be Busy,Brooks & Dunn,10,2008-04-01,2008-04-01
1386,87,It's Good To Be Us,Bucky Covington,5,2008-04-01,2008-04-01
1387,88,Going On,Gnarls Barkley,1,2008-04-01,2008-04-01
1388,89,Every Day,Rascal Flatts,2,2008-04-01,2008-04-01
1389,90,International Harvester,Craig Morgan,17,2008-04-01,2008-04-01
1390,91,Who The F*** Is That?,Dolla ft. T-Pain & Tay Dizm,4,2008-04-01,2008-04-01
1391,92,Like Whoa,Aly & AJ,8,2008-04-01,2008-04-01
1392,93,Stronger Woman,Jewel,2,2008-04-01,2008-04-01
1393,94,It's Not My Time,3 Doors Down,5,2008-04-01,2008-04-01
1394,95,Diamond Girl,Ryan Leslie,2,2008-04-01,2008-04-01
1395,96,Go On Girl,Ne-Yo,1,2008-04-01,2008-04-01
1396,97,Long Road To Ruin,Foo Fighters,10,2008-04-01,2008-04-01
1397,98,Love Is Free,Sheryl Crow,6,2008-04-01,2008-04-01
1398,99,Te Quiero,Flex,2,2008-04-01,2008-04-01
1399,100,Woman,Raheem DeVaughn,4,2008-04-01,2008-04-01
1400,1,Touch My Body,Mariah Carey,7,2008-04-08,2008-04-08
1401,2,Love In This Club,Usher ft. Young Jeezy,7,2008-04-08,2008-04-08
1402,3,4 Minutes,Madonna ft. Justin Timberlake & Timbaland,2,2008-04-08,2008-04-08
1403,4,Bleeding Love,Leona Lewis,7,2008-04-08,2008-04-08
1404,5,No Air,Jordin Sparks Duet With Chris Brown,13,2008-04-08,2008-04-08
1405,6,Sexy Can I,Ray J & Yung Berg,9,2008-04-08,2008-04-08
1406,7,Lollipop,Lil Wayne ft. Static Major,3,2008-04-08,2008-04-08
1407,8,With You,Chris Brown,18,2008-04-08,2008-04-08
1408,9,Love Song,Sara Bareilles,22,2008-04-08,2008-04-08
1409,10,Low,Flo Rida ft. T-Pain,23,2008-04-08,2008-04-08
1410,11,Don't Stop The Music,Rihanna,19,2008-04-08,2008-04-08
1411,12,You're Gonna Miss This,Trace Adkins,9,2008-04-08,2008-04-08
1412,13,Stop And Stare,OneRepublic,16,2008-04-08,2008-04-08
1413,14,See You Again,Miley Cyrus,17,2008-04-08,2008-04-08
1414,15,Apologize,Timbaland ft. OneRepublic,35,2008-04-08,2008-04-08
1415,16,Superstar,Lupe Fiasco ft. Matthew Santos,16,2008-04-08,2008-04-08
1416,17,Independent,Webbie ft. Lil' Phat & Lil' Boosie,19,2008-04-08,2008-04-08
1417,18,No One,Alicia Keys,30,2008-04-08,2008-04-08
1418,19,New Soul,Yael Naim,9,2008-04-08,2008-04-08
1419,20,Sorry,Buckcherry,17,2008-04-08,2008-04-08
1420,21,Damaged,Danity Kane,3,2008-04-08,2008-04-08
1421,22,Beat It,Fall Out Boy ft. John Mayer,1,2008-04-08,2008-04-08
1422,23,Elevator,Flo Rida ft. Timbaland,7,2008-04-08,2008-04-08
1423,24,Take You There,Sean Kingston,22,2008-04-08,2008-04-08
1424,25,Shawty Get Loose,Lil Mama ft. Chris Brown & T-Pain,6,2008-04-08,2008-04-08
1425,26,Teardrops On My Guitar,Taylor Swift,43,2008-04-08,2008-04-08
1426,27,When You Look Me In The Eyes,Jonas Brothers,10,2008-04-08,2008-04-08
1427,28,The Boss,Rick Ross ft. T-Pain,7,2008-04-08,2008-04-08
1428,29,Bubbly,Colbie Caillat,40,2008-04-08,2008-04-08
1429,30,Like You'll Never See Me Again,Alicia Keys,21,2008-04-08,2008-04-08
1430,31,Tattoo,Jordin Sparks,27,2008-04-08,2008-04-08
1431,32,Feels Like Tonight,Daughtry,10,2008-04-08,2008-04-08
1432,33,Our Song,Taylor Swift,27,2008-04-08,2008-04-08
1433,34,Shadow Of The Day,Linkin Park,21,2008-04-08,2008-04-08
1434,35,She Got It,2 Pistols ft. T-Pain & Tay Dizm,7,2008-04-08,2008-04-08
1435,36,Sensual Seduction,Snoop Dogg,18,2008-04-08,2008-04-08
1436,37,Paralyzer,Finger Eleven,43,2008-04-08,2008-04-08
1437,38,Pocketful Of Sunshine,Natasha Bedingfield,7,2008-04-08,2008-04-08
1438,39,All-American Girl,Carrie Underwood,13,2008-04-08,2008-04-08
1439,40,Suffocate,J. Holiday,21,2008-04-08,2008-04-08
1440,41,Killa,Cherish ft. Yung Joc,8,2008-04-08,2008-04-08
1441,42,I Remember,Keyshia Cole,16,2008-04-08,2008-04-08
1442,43,Whatever It Takes,Lifehouse,11,2008-04-08,2008-04-08
1443,44,Falsetto,The-Dream,12,2008-04-08,2008-04-08
1444,45,Picture To Burn,Taylor Swift,7,2008-04-08,2008-04-08
1445,46,Crying Out For Me,Mario,18,2008-04-08,2008-04-08
1446,47,Clumsy,Fergie,25,2008-04-08,2008-04-08
1447,48,Realize,Colbie Caillat,8,2008-04-08,2008-04-08
1448,49,What You Got,Colby O'Donis ft. Akon,5,2008-04-08,2008-04-08
1449,50,Just Got Started Lovin' You,James Otto,6,2008-04-08,2008-04-08
1450,51,Dey Know,Shawty Lo,12,2008-04-08,2008-04-08
1451,52,Nine In The Afternoon,Panic! At The Disco,9,2008-04-08,2008-04-08
1452,53,I Saw God Today,George Strait,6,2008-04-08,2008-04-08
1453,54,Party People,Nelly ft. Fergie,1,2008-04-08,2008-04-08
1454,55,Bust It Baby Part 2,Plies ft. Ne-Yo,1,2008-04-08,2008-04-08
1455,56,I Won't Tell,Fat Joe ft. J. Holiday,12,2008-04-08,2008-04-08
1456,57,Small Town Southern Man,Alan Jackson,13,2008-04-08,2008-04-08
1457,58,What Kinda Gone,Chris Cagle,11,2008-04-08,2008-04-08
1458,59,Say,John Mayer,12,2008-04-08,2008-04-08
1459,60,Won't Go Home Without You,Maroon 5,16,2008-04-08,2008-04-08
1460,61,The Anthem,Pitbull ft. Lil Jon,13,2008-04-08,2008-04-08
1461,62,Flashing Lights,Kanye West ft. Dwele,19,2008-04-08,2008-04-08
1462,63,Break The Ice,Britney Spears,5,2008-04-08,2008-04-08
1463,64,Cleaning This Gun (Come On In Boy),Rodney Atkins,19,2008-04-08,2008-04-08
1464,65,Laughed Until We Cried,Jason Aldean,11,2008-04-08,2008-04-08
1465,66,YAHHH!,Soulja Boy Tell'em ft. Arab,9,2008-04-08,2008-04-08
1466,67,I'm Still A Guy,Brad Paisley,3,2008-04-08,2008-04-08
1467,68,Umma Do Me,Rocko,8,2008-04-08,2008-04-08
1468,69,Roll,Flo Rida ft. Sean Kingston,2,2008-04-08,2008-04-08
1469,70,The Way That I Love You,Ashanti,4,2008-04-08,2008-04-08
1470,71,Feedback,Janet,14,2008-04-08,2008-04-08
1471,72,Calabria 2008,Enur ft. Natasja,20,2008-04-08,2008-04-08
1472,73,Inside The Fire,Disturbed,1,2008-04-08,2008-04-08
1473,74,Psycho,Puddle Of Mudd,9,2008-04-08,2008-04-08
1474,75,What Hurts The Most,Cascada,12,2008-04-08,2008-04-08
1475,76,All Around Me,Flyleaf,4,2008-04-08,2008-04-08
1476,77,Letter To Me,Brad Paisley,20,2008-04-08,2008-04-08
1477,78,Shiftwork,Kenny Chesney Duet With George Strait,13,2008-04-08,2008-04-08
1478,79,Got Me Going,DAY26,1,2008-04-08,2008-04-08
1479,80,Love Is A Beautiful Thing,Phil Vassar,6,2008-04-08,2008-04-08
1480,81,Hollywood's Not America,Ferras,2,2008-04-08,2008-04-08
1481,82,Stealing Cinderella,Chuck Wicks,20,2008-04-08,2008-04-08
1482,83,Every Day,Rascal Flatts,3,2008-04-08,2008-04-08
1483,84,Never,Jaheim,14,2008-04-08,2008-04-08
1484,85,In Love With A Girl,Gavin DeGraw,4,2008-04-08,2008-04-08
1485,86,Hero/Heroine,Boys Like Girls,17,2008-04-08,2008-04-08
1486,87,It's Good To Be Us,Bucky Covington,6,2008-04-08,2008-04-08
1487,88,crushcrushcrush,Paramore,16,2008-04-08,2008-04-08
1488,89,I Will Possess Your Heart,Death Cab For Cutie,1,2008-04-08,2008-04-08
1489,90,It's Not My Time,3 Doors Down,6,2008-04-08,2008-04-08
1490,91,Stronger Woman,Jewel,3,2008-04-08,2008-04-08
1491,92,Ching-A-Ling,Missy Elliott,9,2008-04-08,2008-04-08
1492,93,Long Road To Ruin,Foo Fighters,11,2008-04-08,2008-04-08
1493,94,Love Don't Live Here,Lady Antebellum,5,2008-04-08,2008-04-08
1494,95,International Harvester,Craig Morgan,18,2008-04-08,2008-04-08
1495,96,Diamond Girl,Ryan Leslie,3,2008-04-08,2008-04-08
1496,97,God Must Be Busy,Brooks & Dunn,11,2008-04-08,2008-04-08
1497,98,Go On Girl,Ne-Yo,2,2008-04-08,2008-04-08
1498,99,Dance Like There's No Tomorrow,Paula Abdul & Randy Jackson,6,2008-04-08,2008-04-08
1499,100,Te Quiero,Flex,3,2008-04-08,2008-04-08
1500,1,Touch My Body,Mariah Carey,8,2008-04-15,2008-04-15
1501,2,Bleeding Love,Leona Lewis,8,2008-04-15,2008-04-15
1502,3,4 Minutes,Madonna ft. Justin Timberlake & Timbaland,3,2008-04-15,2008-04-15
1503,4,Lollipop,Lil Wayne ft. Static Major,4,2008-04-15,2008-04-15
1504,5,Love In This Club,Usher ft. Young Jeezy,8,2008-04-15,2008-04-15
1505,6,Sexy Can I,Ray J & Yung Berg,10,2008-04-15,2008-04-15
1506,7,No Air,Jordin Sparks Duet With Chris Brown,14,2008-04-15,2008-04-15
1507,8,With You,Chris Brown,19,2008-04-15,2008-04-15
1508,9,Love Song,Sara Bareilles,23,2008-04-15,2008-04-15
1509,10,Low,Flo Rida ft. T-Pain,24,2008-04-15,2008-04-15
1510,11,Don't Stop The Music,Rihanna,20,2008-04-15,2008-04-15
1511,12,See You Again,Miley Cyrus,18,2008-04-15,2008-04-15
1512,13,Stop And Stare,OneRepublic,17,2008-04-15,2008-04-15
1513,14,Apologize,Timbaland ft. OneRepublic,36,2008-04-15,2008-04-15
1514,15,You're Gonna Miss This,Trace Adkins,10,2008-04-15,2008-04-15
1515,16,Superstar,Lupe Fiasco ft. Matthew Santos,17,2008-04-15,2008-04-15
1516,17,Independent,Webbie ft. Lil' Phat & Lil' Boosie,20,2008-04-15,2008-04-15
1517,18,No One,Alicia Keys,31,2008-04-15,2008-04-15
1518,19,Beat It,Fall Out Boy ft. John Mayer,2,2008-04-15,2008-04-15
1519,20,Sorry,Buckcherry,18,2008-04-15,2008-04-15
1520,21,Damaged,Danity Kane,4,2008-04-15,2008-04-15
1521,22,Elevator,Flo Rida ft. Timbaland,8,2008-04-15,2008-04-15
1522,23,The Boss,Rick Ross ft. T-Pain,8,2008-04-15,2008-04-15
1523,24,She Got It,2 Pistols ft. T-Pain & Tay Dizm,8,2008-04-15,2008-04-15
1524,25,Pocketful Of Sunshine,Natasha Bedingfield,8,2008-04-15,2008-04-15
1525,26,Teardrops On My Guitar,Taylor Swift,44,2008-04-15,2008-04-15
1526,27,Feels Like Tonight,Daughtry,11,2008-04-15,2008-04-15
1527,28,Our Song,Taylor Swift,28,2008-04-15,2008-04-15
1528,29,Bubbly,Colbie Caillat,41,2008-04-15,2008-04-15
1529,30,Tattoo,Jordin Sparks,28,2008-04-15,2008-04-15
1530,31,Take You There,Sean Kingston,23,2008-04-15,2008-04-15
1531,32,When You Look Me In The Eyes,Jonas Brothers,11,2008-04-15,2008-04-15
1532,33,New Soul,Yael Naim,10,2008-04-15,2008-04-15
1533,34,Like You'll Never See Me Again,Alicia Keys,22,2008-04-15,2008-04-15
1534,35,I Saw God Today,George Strait,7,2008-04-15,2008-04-15
1535,36,Paralyzer,Finger Eleven,44,2008-04-15,2008-04-15
1536,37,Nude,Radiohead,1,2008-04-15,2008-04-15
1537,38,Whatever It Takes,Lifehouse,12,2008-04-15,2008-04-15
1538,39,Shawty Get Loose,Lil Mama ft. Chris Brown & T-Pain,7,2008-04-15,2008-04-15
1539,40,Crying Out For Me,Mario,19,2008-04-15,2008-04-15
1540,41,What You Got,Colby O'Donis ft. Akon,6,2008-04-15,2008-04-15
1541,42,Just Got Started Lovin' You,James Otto,7,2008-04-15,2008-04-15
1542,43,Shadow Of The Day,Linkin Park,22,2008-04-15,2008-04-15
1543,44,Picture To Burn,Taylor Swift,8,2008-04-15,2008-04-15
1544,45,Suffocate,J. Holiday,22,2008-04-15,2008-04-15
1545,46,Realize,Colbie Caillat,9,2008-04-15,2008-04-15
1546,47,Killa,Cherish ft. Yung Joc,9,2008-04-15,2008-04-15
1547,48,I Remember,Keyshia Cole,17,2008-04-15,2008-04-15
1548,49,Bust It Baby Part 2,Plies ft. Ne-Yo,2,2008-04-15,2008-04-15
1549,50,Falsetto,The-Dream,13,2008-04-15,2008-04-15
1550,51,Sensual Seduction,Snoop Dogg,19,2008-04-15,2008-04-15
1551,52,All-American Girl,Carrie Underwood,14,2008-04-15,2008-04-15
1552,53,Say,John Mayer,13,2008-04-15,2008-04-15
1553,54,Dey Know,Shawty Lo,13,2008-04-15,2008-04-15
1554,55,What Kinda Gone,Chris Cagle,12,2008-04-15,2008-04-15
1555,56,I Won't Tell,Fat Joe ft. J. Holiday,13,2008-04-15,2008-04-15
1556,57,I'm Still A Guy,Brad Paisley,4,2008-04-15,2008-04-15
1557,58,Nine In The Afternoon,Panic! At The Disco,10,2008-04-15,2008-04-15
1558,59,The Way That I Love You,Ashanti,5,2008-04-15,2008-04-15
1559,60,Break The Ice,Britney Spears,6,2008-04-15,2008-04-15
1560,61,Laughed Until We Cried,Jason Aldean,12,2008-04-15,2008-04-15
1561,62,Small Town Southern Man,Alan Jackson,14,2008-04-15,2008-04-15
1562,63,Party People,Nelly ft. Fergie,2,2008-04-15,2008-04-15
1563,64,Flashing Lights,Kanye West ft. Dwele,20,2008-04-15,2008-04-15
1564,65,Won't Go Home Without You,Maroon 5,17,2008-04-15,2008-04-15
1565,66,The Anthem,Pitbull ft. Lil Jon,14,2008-04-15,2008-04-15
1566,67,Cleaning This Gun (Come On In Boy),Rodney Atkins,20,2008-04-15,2008-04-15
1567,68,Umma Do Me,Rocko,9,2008-04-15,2008-04-15
1568,69,Psycho,Puddle Of Mudd,10,2008-04-15,2008-04-15
1569,70,Feedback,Janet,15,2008-04-15,2008-04-15
1570,71,YAHHH!,Soulja Boy Tell'em ft. Arab,10,2008-04-15,2008-04-15
1571,72,All Around Me,Flyleaf,5,2008-04-15,2008-04-15
1572,73,Every Day,Rascal Flatts,4,2008-04-15,2008-04-15
1573,74,Love Is A Beautiful Thing,Phil Vassar,7,2008-04-15,2008-04-15
1574,75,Hollywood's Not America,Ferras,3,2008-04-15,2008-04-15
1575,76,Inside The Fire,Disturbed,2,2008-04-15,2008-04-15
1576,77,In Love With A Girl,Gavin DeGraw,5,2008-04-15,2008-04-15
1577,78,Never,Jaheim,15,2008-04-15,2008-04-15
1578,79,Love Don't Live Here,Lady Antebellum,6,2008-04-15,2008-04-15
1579,80,Shiftwork,Kenny Chesney Duet With George Strait,14,2008-04-15,2008-04-15
1580,81,It's Good To Be Us,Bucky Covington,7,2008-04-15,2008-04-15
1581,82,We Weren't Crazy,Josh Gracin,1,2008-04-15,2008-04-15
1582,83,It's Not My Time,3 Doors Down,7,2008-04-15,2008-04-15
1583,84,Stronger Woman,Jewel,4,2008-04-15,2008-04-15
1584,85,Supernatural Superserious,R.E.M.,1,2008-04-15,2008-04-15
1585,86,Last Name,Carrie Underwood,1,2008-04-15,2008-04-15
1586,87,Got Me Going,DAY26,2,2008-04-15,2008-04-15
1587,88,Shake It,Metro Station,1,2008-04-15,2008-04-15
1588,89,What Hurts The Most,Cascada,13,2008-04-15,2008-04-15
1589,90,Customer,Raheem DeVaughn,1,2008-04-15,2008-04-15
1590,91,Te Quiero,Flex,4,2008-04-15,2008-04-15
1591,92,Trying To Stop Your Leaving,Dierks Bentley,1,2008-04-15,2008-04-15
1592,93,crushcrushcrush,Paramore,17,2008-04-15,2008-04-15
1593,94,Boyfriend/Girlfriend,C-Side ft. Keyshia Cole,1,2008-04-15,2008-04-15
1594,95,Last Time,Trey Songz,1,2008-04-15,2008-04-15
1595,96,Things That Never Cross A Man's Mind,Kellie Pickler,1,2008-04-15,2008-04-15
1596,97,Lost,Michael Buble,1,2008-04-15,2008-04-15
1597,98,Back When I Knew It All,Montgomery Gentry,1,2008-04-15,2008-04-15
1598,99,Go On Girl,Ne-Yo,3,2008-04-15,2008-04-15
1599,100,Long Road To Ruin,Foo Fighters,12,2008-04-15,2008-04-15
1600,1,Bleeding Love,Leona Lewis,9,2008-04-22,2008-04-22
1601,2,Lollipop,Lil Wayne ft. Static Major,5,2008-04-22,2008-04-22
1602,3,No Air,Jordin Sparks Duet With Chris Brown,15,2008-04-22,2008-04-22
1603,4,Love In This Club,Usher ft. Young Jeezy,9,2008-04-22,2008-04-22
1604,5,Touch My Body,Mariah Carey,9,2008-04-22,2008-04-22
1605,6,Sexy Can I,Ray J & Yung Berg,11,2008-04-22,2008-04-22
1606,7,4 Minutes,Madonna ft. Justin Timberlake & Timbaland,4,2008-04-22,2008-04-22
1607,8,With You,Chris Brown,20,2008-04-22,2008-04-22
1608,9,Love Song,Sara Bareilles,24,2008-04-22,2008-04-22
1609,10,Low,Flo Rida ft. T-Pain,25,2008-04-22,2008-04-22
1610,11,See You Again,Miley Cyrus,19,2008-04-22,2008-04-22
1611,12,Don't Stop The Music,Rihanna,21,2008-04-22,2008-04-22
1612,13,Stop And Stare,OneRepublic,18,2008-04-22,2008-04-22
1613,14,Apologize,Timbaland ft. OneRepublic,37,2008-04-22,2008-04-22
1614,15,No One,Alicia Keys,32,2008-04-22,2008-04-22
1615,16,Superstar,Lupe Fiasco ft. Matthew Santos,18,2008-04-22,2008-04-22
1616,17,Independent,Webbie ft. Lil' Phat & Lil' Boosie,21,2008-04-22,2008-04-22
1617,18,What About Now,Daughtry,1,2008-04-22,2008-04-22
1618,19,Sorry,Buckcherry,19,2008-04-22,2008-04-22
1619,20,Damaged,Danity Kane,5,2008-04-22,2008-04-22
1620,21,The Boss,Rick Ross ft. T-Pain,9,2008-04-22,2008-04-22
1621,22,You're Gonna Miss This,Trace Adkins,11,2008-04-22,2008-04-22
1622,23,Elevator,Flo Rida ft. Timbaland,9,2008-04-22,2008-04-22
1623,24,Feels Like Tonight,Daughtry,12,2008-04-22,2008-04-22
1624,25,Pocketful Of Sunshine,Natasha Bedingfield,9,2008-04-22,2008-04-22
1625,26,She Got It,2 Pistols ft. T-Pain & Tay Dizm,9,2008-04-22,2008-04-22
1626,27,Praying For Time,Carrie Underwood,1,2008-04-22,2008-04-22
1627,28,Our Song,Taylor Swift,29,2008-04-22,2008-04-22
1628,29,Teardrops On My Guitar,Taylor Swift,45,2008-04-22,2008-04-22
1629,30,Just Got Started Lovin' You,James Otto,8,2008-04-22,2008-04-22
1630,31,Paralyzer,Finger Eleven,45,2008-04-22,2008-04-22
1631,32,Tattoo,Jordin Sparks,29,2008-04-22,2008-04-22
1632,33,What You Got,Colby O'Donis ft. Akon,7,2008-04-22,2008-04-22
1633,34,I Saw God Today,George Strait,8,2008-04-22,2008-04-22
1634,35,Say,John Mayer,14,2008-04-22,2008-04-22
1635,36,Picture To Burn,Taylor Swift,9,2008-04-22,2008-04-22
1636,37,Bubbly,Colbie Caillat,42,2008-04-22,2008-04-22
1637,38,Bust It Baby Part 2,Plies ft. Ne-Yo,3,2008-04-22,2008-04-22
1638,39,Whatever It Takes,Lifehouse,13,2008-04-22,2008-04-22
1639,40,Killa,Cherish ft. Yung Joc,10,2008-04-22,2008-04-22
1640,41,Like You'll Never See Me Again,Alicia Keys,23,2008-04-22,2008-04-22
1641,42,Realize,Colbie Caillat,10,2008-04-22,2008-04-22
1642,43,Shout To The Lord,American Idol Top 8,1,2008-04-22,2008-04-22
1643,44,Take You There,Sean Kingston,24,2008-04-22,2008-04-22
1644,45,When You Look Me In The Eyes,Jonas Brothers,12,2008-04-22,2008-04-22
1645,46,Break The Ice,Britney Spears,7,2008-04-22,2008-04-22
1646,47,Crying Out For Me,Mario,20,2008-04-22,2008-04-22
1647,48,Suffocate,J. Holiday,23,2008-04-22,2008-04-22
1648,49,I Remember,Keyshia Cole,18,2008-04-22,2008-04-22
1649,50,Falsetto,The-Dream,14,2008-04-22,2008-04-22
1650,51,Nine In The Afternoon,Panic! At The Disco,11,2008-04-22,2008-04-22
1651,52,Shawty Get Loose,Lil Mama ft. Chris Brown & T-Pain,8,2008-04-22,2008-04-22
1652,53,The Way That I Love You,Ashanti,6,2008-04-22,2008-04-22
1653,54,I'm Still A Guy,Brad Paisley,5,2008-04-22,2008-04-22
1654,55,All-American Girl,Carrie Underwood,15,2008-04-22,2008-04-22
1655,56,What Kinda Gone,Chris Cagle,13,2008-04-22,2008-04-22
1656,57,Dey Know,Shawty Lo,14,2008-04-22,2008-04-22
1657,58,Beat It,Fall Out Boy ft. John Mayer,3,2008-04-22,2008-04-22
1658,59,Sensual Seduction,Snoop Dogg,20,2008-04-22,2008-04-22
1659,60,New Soul,Yael Naim,11,2008-04-22,2008-04-22
1660,61,It's Not My Time,3 Doors Down,8,2008-04-22,2008-04-22
1661,62,Better In Time,Leona Lewis,1,2008-04-22,2008-04-22
1662,63,Laughed Until We Cried,Jason Aldean,13,2008-04-22,2008-04-22
1663,64,The Anthem,Pitbull ft. Lil Jon,15,2008-04-22,2008-04-22
1664,65,Won't Go Home Without You,Maroon 5,18,2008-04-22,2008-04-22
1665,66,Small Town Southern Man,Alan Jackson,15,2008-04-22,2008-04-22
1666,67,In Love With A Girl,Gavin DeGraw,6,2008-04-22,2008-04-22
1667,68,Every Day,Rascal Flatts,5,2008-04-22,2008-04-22
1668,69,Love Is A Beautiful Thing,Phil Vassar,8,2008-04-22,2008-04-22
1669,70,All Around Me,Flyleaf,6,2008-04-22,2008-04-22
1670,71,I Won't Tell,Fat Joe ft. J. Holiday,14,2008-04-22,2008-04-22
1671,72,Psycho,Puddle Of Mudd,11,2008-04-22,2008-04-22
1672,73,YAHHH!,Soulja Boy Tell'em ft. Arab,11,2008-04-22,2008-04-22
1673,74,Shake It,Metro Station,2,2008-04-22,2008-04-22
