,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
1380,81,4 AM,Melanie Fiona,6,2012-04-01,2012-04-01
1381,82,Even If It Breaks Your Heart,Eli Young Band,2,2012-04-01,2012-04-01
1382,83,Come Away To The Water,Maroon 5 ft. Rozzi Crane,1,2012-04-01,2012-04-01
1383,84,You Gonna Fly,Keith Urban,15,2012-04-01,2012-04-01
1384,85,You Da One,Rihanna,20,2012-04-01,2012-04-01
1385,86,Scary Monsters And Nice Sprites,Skrillex,8,2012-04-01,2012-04-01
1386,87,Sorry For Party Rocking,LMFAO,9,2012-04-01,2012-04-01
1387,88,Leave You Alone,Young Jeezy ft. Ne-Yo,2,2012-04-01,2012-04-01
1388,89,Lonely Boy,The Black Keys,20,2012-04-01,2012-04-01
1389,90,Mirror,Lil Wayne ft. Bruno Mars,14,2012-04-01,2012-04-01
1390,91,Sex Ain't Better Than Love,Trey Songz,3,2012-04-01,2012-04-01
1391,92,This Ole Boy,Craig Morgan,1,2012-04-01,2012-04-01
1392,93,Reality,Kenny Chesney,20,2012-04-01,2012-04-01
1393,94,Bully,Shinedown,1,2012-04-01,2012-04-01
1394,95,Mr. Wrong,Mary J. Blige ft. Drake,8,2012-04-01,2012-04-01
1395,96,HYFR (Hell Ya F*****g Right),Drake ft. Lil Wayne,3,2012-04-01,2012-04-01
1396,97,TTYLXOX,Bella Thorne,2,2012-04-01,2012-04-01
1397,98,I Do,Young Jeezy ft. Jay-Z & Andre 3000,14,2012-04-01,2012-04-01
1398,99,We Run The Night,Havana Brown ft. Pitbull,1,2012-04-01,2012-04-01
1399,100,Crew Love,Drake ft. The Weeknd,1,2012-04-01,2012-04-01
1400,1,We Are Young,fun. ft. Janelle Monae,15,2012-04-08,2012-04-08
1401,2,Boyfriend,Justin Bieber,1,2012-04-08,2012-04-08
1402,3,Somebody That I Used To Know,Gotye ft. Kimbra,13,2012-04-08,2012-04-08
1403,4,Glad You Came,The Wanted,12,2012-04-08,2012-04-08
1404,5,Stronger (What Doesn't Kill You),Kelly Clarkson,15,2012-04-08,2012-04-08
1405,6,Starships,Nicki Minaj,7,2012-04-08,2012-04-08
1406,7,Wild Ones,Flo Rida ft. Sia,13,2012-04-08,2012-04-08
1407,8,Part Of Me,Katy Perry,7,2012-04-08,2012-04-08
1408,9,What Makes You Beautiful,One Direction,7,2012-04-08,2012-04-08
1409,10,Call Me Maybe,Carly Rae Jepsen,6,2012-04-08,2012-04-08
1410,11,Take Care,Drake ft. Rihanna,20,2012-04-08,2012-04-08
1411,12,Set Fire To The Rain,Adele,31,2012-04-08,2012-04-08
1412,13,Turn Me On,David Guetta ft. Nicki Minaj,18,2012-04-08,2012-04-08
1413,14,Feel So Close,Calvin Harris,8,2012-04-08,2012-04-08
1414,15,Drive By,Train,12,2012-04-08,2012-04-08
1415,16,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa ft. Bruno Mars,25,2012-04-08,2012-04-08
1416,17,The Motto,Drake ft. Lil Wayne,20,2012-04-08,2012-04-08
1417,18,We Found Love,Rihanna ft. Calvin Harris,28,2012-04-08,2012-04-08
1418,19,Ass Back Home,Gym Class Heroes ft. Neon Hitch,16,2012-04-08,2012-04-08
1419,20,Rack City,Tyga,19,2012-04-08,2012-04-08
1420,21,Good Feeling,Flo Rida,27,2012-04-08,2012-04-08
1421,22,International Love,Pitbull ft. Chris Brown,22,2012-04-08,2012-04-08
1422,23,So Good,B.o.B,6,2012-04-08,2012-04-08
1423,24,Domino,Jessie J,25,2012-04-08,2012-04-08
1424,25,Sexy And I Know It,LMFAO,31,2012-04-08,2012-04-08
1425,26,Eyes Open,Taylor Swift,2,2012-04-08,2012-04-08
1426,27,Turn Up The Music,Chris Brown,7,2012-04-08,2012-04-08
1427,28,It Will Rain,Bruno Mars,27,2012-04-08,2012-04-08
1428,29,Climax,Usher,6,2012-04-08,2012-04-08
1429,30,Birthday Cake,Rihanna ft. Chris Brown,6,2012-04-08,2012-04-08
1430,31,Good Girl,Carrie Underwood,6,2012-04-08,2012-04-08
1431,32,Party Rock Anthem,LMFAO ft. Lauren Bennett & GoonRock,54,2012-04-08,2012-04-08
1432,33,Brokenhearted,Karmin,4,2012-04-08,2012-04-08
1433,34,A Woman Like You,Lee Brice,15,2012-04-08,2012-04-08
1434,35,Rumour Has It,Adele,16,2012-04-08,2012-04-08
1435,36,Moves Like Jagger,Maroon 5 ft. Christina Aguilera,41,2012-04-08,2012-04-08
1436,37,Ni**as in Paris,Jay Z Kanye West,34,2012-04-08,2012-04-08
1437,38,Springsteen,Eric Church,5,2012-04-08,2012-04-08
1438,39,Drunk On You,Luke Bryan,5,2012-04-08,2012-04-08
1439,40,A Thousand Years,Christina Perri,24,2012-04-08,2012-04-08
1440,41,Talk That Talk,Rihanna ft. Jay-Z,14,2012-04-08,2012-04-08
1441,42,Alone With You,Jake Owen,17,2012-04-08,2012-04-08
1442,43,Not Over You,Gavin DeGraw,34,2012-04-08,2012-04-08
1443,44,Over You,Miranda Lambert,11,2012-04-08,2012-04-08
1444,45,Drink On It,Blake Shelton,10,2012-04-08,2012-04-08
1445,46,Paradise,Coldplay,29,2012-04-08,2012-04-08
1446,47,Safe & Sound,Taylor Swift ft. The Civil Wars,12,2012-04-08,2012-04-08
1447,48,Someone Like You,Adele,39,2012-04-08,2012-04-08
1448,49,Rolling In The Deep,Adele,65,2012-04-08,2012-04-08
1449,50,Fly Over States,Jason Aldean,6,2012-04-08,2012-04-08
1450,51,Dancin' Away With My Heart,Lady Antebellum,12,2012-04-08,2012-04-08
1451,52,Drank In My Cup,Kirko Bangz,8,2012-04-08,2012-04-08
1452,53,I Won't Give Up,Jason Mraz,13,2012-04-08,2012-04-08
1453,54,Strip,Chris Brown ft. Kevin K-MAC McCall,16,2012-04-08,2012-04-08
1454,55,Tonight Is The Night,Outasight,19,2012-04-08,2012-04-08
1455,56,Somethin' 'Bout A Truck,Kip Moore,8,2012-04-08,2012-04-08
1456,57,UP!,LoveRance ft. IamSu & Skipper or 50 Cent,5,2012-04-08,2012-04-08
1457,58,Love On Top,Beyonce,20,2012-04-08,2012-04-08
1458,59,Banjo,Rascal Flatts,7,2012-04-08,2012-04-08
1459,60,Ayy Ladies,Travis Porter ft. Tyga,5,2012-04-08,2012-04-08
1460,61,Faded,Tyga ft. Lil Wayne,11,2012-04-08,2012-04-08
1461,62,Lights,Ellie Goulding,15,2012-04-08,2012-04-08
1462,63,Can't Get Enough,J. Cole ft. Trey Songz,18,2012-04-08,2012-04-08
1463,64,I Dont Really Care,Waka Flocka Flame ft. Trey Songz,1,2012-04-08,2012-04-08
1464,65,Heart Attack,Trey Songz,1,2012-04-08,2012-04-08
1465,66,Better Than I Used To Be,Tim McGraw,11,2012-04-08,2012-04-08
1466,67,Levels,Avicii,20,2012-04-08,2012-04-08
1467,68,Some Nights,fun.,6,2012-04-08,2012-04-08
1468,69,Magic,Future ft. T.I.,5,2012-04-08,2012-04-08
1469,70,Everybody Talks,Neon Trees,3,2012-04-08,2012-04-08
1470,71,Where I Come From,Montgomery Gentry,13,2012-04-08,2012-04-08
1471,72,No Hurry,Zac Brown Band,4,2012-04-08,2012-04-08
1472,73,Even If It Breaks Your Heart,Eli Young Band,3,2012-04-08,2012-04-08
1473,74,You Don't Know Her Like I Do,Brantley Gilbert,10,2012-04-08,2012-04-08
1474,75,Midnight City,M83.,4,2012-04-08,2012-04-08
1475,76,Leave You Alone,Young Jeezy ft. Ne-Yo,3,2012-04-08,2012-04-08
1476,77,Bangarang,Skrillex ft. Sirah,7,2012-04-08,2012-04-08
1477,78,She Doesn't Mind,Sean Paul,1,2012-04-08,2012-04-08
1478,79,Back In Time,Pitbull,1,2012-04-08,2012-04-08
1479,80,Sex Ain't Better Than Love,Trey Songz,4,2012-04-08,2012-04-08
1480,81,4 AM,Melanie Fiona,7,2012-04-08,2012-04-08
1481,82,Princess Of China,Coldplay ft. Rihanna,11,2012-04-08,2012-04-08
1482,83,Scary Monsters And Nice Sprites,Skrillex,9,2012-04-08,2012-04-08
1483,84,Do It Like You,Diggy ft. Jeremih,8,2012-04-08,2012-04-08
1484,85,Love's Gonna Make It Alright,George Strait,11,2012-04-08,2012-04-08
1485,86,Mirror,Lil Wayne ft. Bruno Mars,15,2012-04-08,2012-04-08
1486,87,Give Me All Your Luvin',Madonna ft. Nicki Minaj & M.I.A.,6,2012-04-08,2012-04-08
1487,88,Crew Love,Drake ft. The Weeknd,2,2012-04-08,2012-04-08
1488,89,You Gonna Fly,Keith Urban,16,2012-04-08,2012-04-08
1489,90,Sorry For Party Rocking,LMFAO,10,2012-04-08,2012-04-08
1490,91,Time Is Love,Josh Turner,1,2012-04-08,2012-04-08
1491,92,This Ole Boy,Craig Morgan,2,2012-04-08,2012-04-08
1492,93,We Run The Night,Havana Brown ft. Pitbull,2,2012-04-08,2012-04-08
1493,94,HYFR (Hell Ya F*****g Right),Drake ft. Lil Wayne,4,2012-04-08,2012-04-08
1494,95,Ai Se Eu Te Pego,Michel Telo,1,2012-04-08,2012-04-08
1495,96,I Do,Young Jeezy ft. Jay-Z & Andre 3000,15,2012-04-08,2012-04-08
1496,97,Mr. Wrong,Mary J. Blige ft. Drake,9,2012-04-08,2012-04-08
1497,98,Got My Country On,Chris Cagle,1,2012-04-08,2012-04-08
1498,99,Naked,Dev & Enrique Iglesias,1,2012-04-08,2012-04-08
1499,100,Too Close,Alex Clare,2,2012-04-08,2012-04-08
1500,1,We Are Young,fun. ft. Janelle Monae,16,2012-04-15,2012-04-15
1501,2,Somebody That I Used To Know,Gotye ft. Kimbra,14,2012-04-15,2012-04-15
1502,3,Glad You Came,The Wanted,13,2012-04-15,2012-04-15
1503,4,What Makes You Beautiful,One Direction,8,2012-04-15,2012-04-15
1504,5,Boyfriend,Justin Bieber,2,2012-04-15,2012-04-15
1505,6,Starships,Nicki Minaj,8,2012-04-15,2012-04-15
1506,7,Wild Ones,Flo Rida ft. Sia,14,2012-04-15,2012-04-15
1507,8,Stronger (What Doesn't Kill You),Kelly Clarkson,16,2012-04-15,2012-04-15
1508,9,Part Of Me,Katy Perry,8,2012-04-15,2012-04-15
1509,10,Call Me Maybe,Carly Rae Jepsen,7,2012-04-15,2012-04-15
1510,11,Take Care,Drake ft. Rihanna,21,2012-04-15,2012-04-15
1511,12,Turn Me On,David Guetta ft. Nicki Minaj,19,2012-04-15,2012-04-15
1512,13,Feel So Close,Calvin Harris,9,2012-04-15,2012-04-15
1513,14,Drive By,Train,13,2012-04-15,2012-04-15
1514,15,Set Fire To The Rain,Adele,32,2012-04-15,2012-04-15
1515,16,The Motto,Drake ft. Lil Wayne,21,2012-04-15,2012-04-15
1516,17,Ass Back Home,Gym Class Heroes ft. Neon Hitch,17,2012-04-15,2012-04-15
1517,18,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa ft. Bruno Mars,26,2012-04-15,2012-04-15
1518,19,So Good,B.o.B,7,2012-04-15,2012-04-15
1519,20,We Found Love,Rihanna ft. Calvin Harris,29,2012-04-15,2012-04-15
1520,21,Rack City,Tyga,20,2012-04-15,2012-04-15
1521,22,Good Feeling,Flo Rida,28,2012-04-15,2012-04-15
1522,23,Rumour Has It,Adele,17,2012-04-15,2012-04-15
1523,24,International Love,Pitbull ft. Chris Brown,23,2012-04-15,2012-04-15
1524,25,Domino,Jessie J,26,2012-04-15,2012-04-15
1525,26,Springsteen,Eric Church,6,2012-04-15,2012-04-15
1526,27,Dance Again,Jennifer Lopez ft. Pitbull,1,2012-04-15,2012-04-15
1527,28,Sexy And I Know It,LMFAO,32,2012-04-15,2012-04-15
1528,29,Eyes Open,Taylor Swift,3,2012-04-15,2012-04-15
1529,30,Climax,Usher,7,2012-04-15,2012-04-15
1530,31,Drunk On You,Luke Bryan,6,2012-04-15,2012-04-15
1531,32,Birthday Cake,Rihanna ft. Chris Brown,7,2012-04-15,2012-04-15
1532,33,Turn Up The Music,Chris Brown,8,2012-04-15,2012-04-15
1533,34,Good Girl,Carrie Underwood,7,2012-04-15,2012-04-15
1534,35,Over You,Miranda Lambert,12,2012-04-15,2012-04-15
1535,36,A Woman Like You,Lee Brice,16,2012-04-15,2012-04-15
1536,37,Party Rock Anthem,LMFAO ft. Lauren Bennett & GoonRock,55,2012-04-15,2012-04-15
1537,38,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",1,2012-04-15,2012-04-15
1538,39,Drink On It,Blake Shelton,11,2012-04-15,2012-04-15
1539,40,Feel Like A Rock Star,Kenny Chesney & Tim McGraw,1,2012-04-15,2012-04-15
1540,41,Brokenhearted,Karmin,5,2012-04-15,2012-04-15
1541,42,Moves Like Jagger,Maroon 5 ft. Christina Aguilera,42,2012-04-15,2012-04-15
1542,43,Fly Over States,Jason Aldean,7,2012-04-15,2012-04-15
1543,44,It Will Rain,Bruno Mars,28,2012-04-15,2012-04-15
1544,45,Ni**as in Paris,Jay Z Kanye West,35,2012-04-15,2012-04-15
1545,46,A Thousand Years,Christina Perri,25,2012-04-15,2012-04-15
1546,47,Dancin' Away With My Heart,Lady Antebellum,13,2012-04-15,2012-04-15
1547,48,Drank In My Cup,Kirko Bangz,9,2012-04-15,2012-04-15
1548,49,Talk That Talk,Rihanna ft. Jay-Z,15,2012-04-15,2012-04-15
1549,50,Not Over You,Gavin DeGraw,35,2012-04-15,2012-04-15
1550,51,Right By My Side,Nicki Minaj ft. Chris Brown,1,2012-04-15,2012-04-15
1551,52,Alone With You,Jake Owen,18,2012-04-15,2012-04-15
1552,53,Somethin' 'Bout A Truck,Kip Moore,9,2012-04-15,2012-04-15
1553,54,Banjo,Rascal Flatts,8,2012-04-15,2012-04-15
1554,55,UP!,LoveRance ft. IamSu & Skipper or 50 Cent,6,2012-04-15,2012-04-15
1555,56,Safe & Sound,Taylor Swift ft. The Civil Wars,13,2012-04-15,2012-04-15
1556,57,I Won't Give Up,Jason Mraz,14,2012-04-15,2012-04-15
1557,58,Faded,Tyga ft. Lil Wayne,12,2012-04-15,2012-04-15
1558,59,Strip,Chris Brown ft. Kevin K-MAC McCall,17,2012-04-15,2012-04-15
1559,60,Lights,Ellie Goulding,16,2012-04-15,2012-04-15
1560,61,Tonight Is The Night,Outasight,20,2012-04-15,2012-04-15
1561,62,Ayy Ladies,Travis Porter ft. Tyga,6,2012-04-15,2012-04-15
1562,63,Take It To The Head,"DJ Khaled ft. Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",1,2012-04-15,2012-04-15
1563,64,Better Than I Used To Be,Tim McGraw,12,2012-04-15,2012-04-15
1564,65,Everybody Talks,Neon Trees,4,2012-04-15,2012-04-15
1565,66,Can't Get Enough,J. Cole ft. Trey Songz,19,2012-04-15,2012-04-15
1566,67,Even If It Breaks Your Heart,Eli Young Band,4,2012-04-15,2012-04-15
1567,68,Some Nights,fun.,7,2012-04-15,2012-04-15
1568,69,You Don't Know Her Like I Do,Brantley Gilbert,11,2012-04-15,2012-04-15
1569,70,Give Your Heart A Break,Demi Lovato,1,2012-04-15,2012-04-15
1570,71,No Hurry,Zac Brown Band,5,2012-04-15,2012-04-15
1571,72,Leave You Alone,Young Jeezy ft. Ne-Yo,4,2012-04-15,2012-04-15
1572,73,Bangarang,Skrillex ft. Sirah,8,2012-04-15,2012-04-15
1573,74,Midnight City,M83.,5,2012-04-15,2012-04-15
1574,75,One Thing,One Direction,2,2012-04-15,2012-04-15
1575,76,Magic,Future ft. T.I.,6,2012-04-15,2012-04-15
1576,77,Where I Come From,Montgomery Gentry,14,2012-04-15,2012-04-15
1577,78,Beez In The Trap,Nicki Minaj ft. 2 Chainz,1,2012-04-15,2012-04-15
1578,79,Va Va Voom,Nicki Minaj,1,2012-04-15,2012-04-15
1579,80,Too Close,Alex Clare,3,2012-04-15,2012-04-15
1580,81,Love This Life,T.I.,1,2012-04-15,2012-04-15
1581,82,Scary Monsters And Nice Sprites,Skrillex,10,2012-04-15,2012-04-15
1582,83,Another Round,Fat Joe ft. Chris Brown,1,2012-04-15,2012-04-15
1583,84,Mirror,Lil Wayne ft. Bruno Mars,16,2012-04-15,2012-04-15
1584,85,Time Is Love,Josh Turner,2,2012-04-15,2012-04-15
1585,86,Sex Ain't Better Than Love,Trey Songz,5,2012-04-15,2012-04-15
1586,87,Fine By Me,Andy Grammer,1,2012-04-15,2012-04-15
1587,88,This Ole Boy,Craig Morgan,3,2012-04-15,2012-04-15
1588,89,Sorry For Party Rocking,LMFAO,11,2012-04-15,2012-04-15
1589,90,Princess Of China,Coldplay ft. Rihanna,12,2012-04-15,2012-04-15
1590,91,HYFR (Hell Ya F*****g Right),Drake ft. Lil Wayne,5,2012-04-15,2012-04-15
1591,92,Little Talks,Of Monsters And Men,1,2012-04-15,2012-04-15
1592,93,Crew Love,Drake ft. The Weeknd,3,2012-04-15,2012-04-15
1593,94,Bully,Shinedown,2,2012-04-15,2012-04-15
1594,95,Got My Country On,Chris Cagle,2,2012-04-15,2012-04-15
1595,96,4 AM,Melanie Fiona,8,2012-04-15,2012-04-15
1596,97,(Kissed You) Good Night,Gloriana,1,2012-04-15,2012-04-15
1597,98,Ai Se Eu Te Pego,Michel Telo,2,2012-04-15,2012-04-15
1598,99,Is Anybody Out There?,K'Naan ft. Nelly Furtado,1,2012-04-15,2012-04-15
1599,100,You Gonna Fly,Keith Urban,17,2012-04-15,2012-04-15
1600,1,Somebody That I Used To Know,Gotye ft. Kimbra,15,2012-04-22,2012-04-22
1601,2,We Are Young,fun. ft. Janelle Monae,17,2012-04-22,2012-04-22
1602,3,Glad You Came,The Wanted,14,2012-04-22,2012-04-22
1603,4,What Makes You Beautiful,One Direction,9,2012-04-22,2012-04-22
1604,5,Boyfriend,Justin Bieber,3,2012-04-22,2012-04-22
1605,6,Wild Ones,Flo Rida ft. Sia,15,2012-04-22,2012-04-22
1606,7,Starships,Nicki Minaj,9,2012-04-22,2012-04-22
1607,8,Call Me Maybe,Carly Rae Jepsen,8,2012-04-22,2012-04-22
1608,9,Stronger (What Doesn't Kill You),Kelly Clarkson,17,2012-04-22,2012-04-22
1609,10,Part Of Me,Katy Perry,9,2012-04-22,2012-04-22
1610,11,Take Care,Drake ft. Rihanna,22,2012-04-22,2012-04-22
1611,12,Feel So Close,Calvin Harris,10,2012-04-22,2012-04-22
1612,13,Drive By,Train,14,2012-04-22,2012-04-22
1613,14,The Motto,Drake ft. Lil Wayne,22,2012-04-22,2012-04-22
1614,15,Turn Me On,David Guetta ft. Nicki Minaj,20,2012-04-22,2012-04-22
1615,16,So Good,B.o.B,8,2012-04-22,2012-04-22
1616,17,Set Fire To The Rain,Adele,33,2012-04-22,2012-04-22
1617,18,Ass Back Home,Gym Class Heroes ft. Neon Hitch,18,2012-04-22,2012-04-22
1618,19,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa ft. Bruno Mars,27,2012-04-22,2012-04-22
1619,20,Rumour Has It,Adele,18,2012-04-22,2012-04-22
1620,21,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",2,2012-04-22,2012-04-22
1621,22,We Found Love,Rihanna ft. Calvin Harris,30,2012-04-22,2012-04-22
1622,23,Eyes Open,Taylor Swift,4,2012-04-22,2012-04-22
1623,24,Rack City,Tyga,21,2012-04-22,2012-04-22
1624,25,Climax,Usher,8,2012-04-22,2012-04-22
1625,26,Somebody That I Used To Know,Glee Cast,1,2012-04-22,2012-04-22
1626,27,Good Feeling,Flo Rida,29,2012-04-22,2012-04-22
1627,28,Domino,Jessie J,27,2012-04-22,2012-04-22
1628,29,Birthday Cake,Rihanna ft. Chris Brown,8,2012-04-22,2012-04-22
1629,30,Drunk On You,Luke Bryan,7,2012-04-22,2012-04-22
1630,31,Springsteen,Eric Church,7,2012-04-22,2012-04-22
1631,32,International Love,Pitbull ft. Chris Brown,24,2012-04-22,2012-04-22
1632,33,Sexy And I Know It,LMFAO,33,2012-04-22,2012-04-22
1633,34,Dance Again,Jennifer Lopez ft. Pitbull,2,2012-04-22,2012-04-22
1634,35,Good Girl,Carrie Underwood,8,2012-04-22,2012-04-22
1635,36,A Woman Like You,Lee Brice,17,2012-04-22,2012-04-22
1636,37,Over You,Miranda Lambert,13,2012-04-22,2012-04-22
1637,38,Brokenhearted,Karmin,6,2012-04-22,2012-04-22
1638,39,Fly Over States,Jason Aldean,8,2012-04-22,2012-04-22
1639,40,Turn Up The Music,Chris Brown,9,2012-04-22,2012-04-22
1640,41,Party Rock Anthem,LMFAO ft. Lauren Bennett & GoonRock,56,2012-04-22,2012-04-22
1641,42,Drink On It,Blake Shelton,12,2012-04-22,2012-04-22
1642,43,Moves Like Jagger,Maroon 5 ft. Christina Aguilera,43,2012-04-22,2012-04-22
1643,44,Drank In My Cup,Kirko Bangz,10,2012-04-22,2012-04-22
1644,45,Ni**as in Paris,Jay Z Kanye West,36,2012-04-22,2012-04-22
1645,46,A Thousand Years,Christina Perri,26,2012-04-22,2012-04-22
1646,47,It Will Rain,Bruno Mars,29,2012-04-22,2012-04-22
1647,48,Dancin' Away With My Heart,Lady Antebellum,14,2012-04-22,2012-04-22
1648,49,I Won't Give Up,Jason Mraz,15,2012-04-22,2012-04-22
1649,50,Faded,Tyga ft. Lil Wayne,13,2012-04-22,2012-04-22
1650,51,Somethin' 'Bout A Truck,Kip Moore,10,2012-04-22,2012-04-22
1651,52,Banjo,Rascal Flatts,9,2012-04-22,2012-04-22
1652,53,UP!,LoveRance ft. IamSu & Skipper or 50 Cent,7,2012-04-22,2012-04-22
1653,54,Lights,Ellie Goulding,17,2012-04-22,2012-04-22
1654,55,Talk That Talk,Rihanna ft. Jay-Z,16,2012-04-22,2012-04-22
1655,56,Alone With You,Jake Owen,19,2012-04-22,2012-04-22
1656,57,Ayy Ladies,Travis Porter ft. Tyga,7,2012-04-22,2012-04-22
1657,58,Feel Like A Rock Star,Kenny Chesney & Tim McGraw,2,2012-04-22,2012-04-22
1658,59,Strip,Chris Brown ft. Kevin K-MAC McCall,18,2012-04-22,2012-04-22
1659,60,Safe & Sound,Taylor Swift ft. The Civil Wars,14,2012-04-22,2012-04-22
1660,61,Better Than I Used To Be,Tim McGraw,13,2012-04-22,2012-04-22
1661,62,One Thing,One Direction,3,2012-04-22,2012-04-22
1662,63,Beez In The Trap,Nicki Minaj ft. 2 Chainz,2,2012-04-22,2012-04-22
1663,64,Everybody Talks,Neon Trees,5,2012-04-22,2012-04-22
1664,65,Right By My Side,Nicki Minaj ft. Chris Brown,2,2012-04-22,2012-04-22
1665,66,Leave You Alone,Young Jeezy ft. Ne-Yo,5,2012-04-22,2012-04-22
1666,67,Even If It Breaks Your Heart,Eli Young Band,5,2012-04-22,2012-04-22
1667,68,Some Nights,fun.,8,2012-04-22,2012-04-22
1668,69,No Hurry,Zac Brown Band,6,2012-04-22,2012-04-22
1669,70,You Don't Know Her Like I Do,Brantley Gilbert,12,2012-04-22,2012-04-22
1670,71,Give Your Heart A Break,Demi Lovato,2,2012-04-22,2012-04-22
1671,72,Midnight City,M83.,6,2012-04-22,2012-04-22
1672,73,Too Close,Alex Clare,4,2012-04-22,2012-04-22
1673,74,Can't Get Enough,J. Cole ft. Trey Songz,20,2012-04-22,2012-04-22
1674,75,Bangarang,Skrillex ft. Sirah,9,2012-04-22,2012-04-22
1675,76,Take It To The Head,"DJ Khaled ft. Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",2,2012-04-22,2012-04-22
1676,77,HYFR (Hell Ya F*****g Right),Drake ft. Lil Wayne,6,2012-04-22,2012-04-22
1677,78,Magic,Future ft. T.I.,7,2012-04-22,2012-04-22
1678,79,Time Is Love,Josh Turner,3,2012-04-22,2012-04-22
1679,80,Little Talks,Of Monsters And Men,2,2012-04-22,2012-04-22
1680,81,Cashin' Out,Ca$h Out,1,2012-04-22,2012-04-22
1681,82,Another Round,Fat Joe ft. Chris Brown,2,2012-04-22,2012-04-22
1682,83,Back In Time,Pitbull,2,2012-04-22,2012-04-22
1683,84,Fine By Me,Andy Grammer,2,2012-04-22,2012-04-22
1684,85,Scary Monsters And Nice Sprites,Skrillex,11,2012-04-22,2012-04-22
1685,86,Roxanne,Juliet Simms,1,2012-04-22,2012-04-22
1686,87,This Ole Boy,Craig Morgan,4,2012-04-22,2012-04-22
1687,88,(Kissed You) Good Night,Gloriana,2,2012-04-22,2012-04-22
1688,89,Got My Country On,Chris Cagle,3,2012-04-22,2012-04-22
1689,90,Think Like A Man,Jennifer Hudson & Ne-Yo ft. Rick Ross,1,2012-04-22,2012-04-22
1690,91,Sex Ain't Better Than Love,Trey Songz,6,2012-04-22,2012-04-22
1691,92,Is Anybody Out There?,K'Naan ft. Nelly Furtado,2,2012-04-22,2012-04-22
1692,93,Crew Love,Drake ft. The Weeknd,4,2012-04-22,2012-04-22
1693,94,Where I Come From,Montgomery Gentry,15,2012-04-22,2012-04-22
1694,95,Mirror,Lil Wayne ft. Bruno Mars,17,2012-04-22,2012-04-22
1695,96,We Run The Night,Havana Brown ft. Pitbull,3,2012-04-22,2012-04-22
1696,97,Ai Se Eu Te Pego,Michel Telo,3,2012-04-22,2012-04-22
1697,98,Hungry Like The Wolf / Rio,Glee Cast,1,2012-04-22,2012-04-22
1698,99,Heart Attack,Trey Songz,2,2012-04-22,2012-04-22
1699,100,You Gonna Fly,Keith Urban,18,2012-04-22,2012-04-22
1700,1,Somebody That I Used To Know,Gotye ft. Kimbra,16,2012-04-29,2012-04-29
1701,2,We Are Young,fun. ft. Janelle Monae,18,2012-04-29,2012-04-29
1702,3,Payphone,Maroon 5 ft. Wiz Khalifa,1,2012-04-29,2012-04-29
1703,4,Boyfriend,Justin Bieber,4,2012-04-29,2012-04-29
1704,5,Glad You Came,The Wanted,15,2012-04-29,2012-04-29
1705,6,Wild Ones,Flo Rida ft. Sia,16,2012-04-29,2012-04-29
1706,7,Call Me Maybe,Carly Rae Jepsen,9,2012-04-29,2012-04-29
1707,8,What Makes You Beautiful,One Direction,10,2012-04-29,2012-04-29
1708,9,Starships,Nicki Minaj,10,2012-04-29,2012-04-29
1709,10,Stronger (What Doesn't Kill You),Kelly Clarkson,18,2012-04-29,2012-04-29
1710,11,Drive By,Train,15,2012-04-29,2012-04-29
1711,12,Part Of Me,Katy Perry,10,2012-04-29,2012-04-29
1712,13,Take Care,Drake ft. Rihanna,23,2012-04-29,2012-04-29
1713,14,Feel So Close,Calvin Harris,11,2012-04-29,2012-04-29
1714,15,The Motto,Drake ft. Lil Wayne,23,2012-04-29,2012-04-29
1715,16,Rumour Has It,Adele,19,2012-04-29,2012-04-29
1716,17,So Good,B.o.B,9,2012-04-29,2012-04-29
1717,18,Set Fire To The Rain,Adele,34,2012-04-29,2012-04-29
1718,19,Turn Me On,David Guetta ft. Nicki Minaj,21,2012-04-29,2012-04-29
1719,20,Climax,Usher,9,2012-04-29,2012-04-29
1720,21,Eyes Open,Taylor Swift,5,2012-04-29,2012-04-29
1721,22,We Found Love,Rihanna ft. Calvin Harris,31,2012-04-29,2012-04-29
1722,23,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa ft. Bruno Mars,28,2012-04-29,2012-04-29
1723,24,Birthday Cake,Rihanna ft. Chris Brown,9,2012-04-29,2012-04-29
1724,25,Ass Back Home,Gym Class Heroes ft. Neon Hitch,19,2012-04-29,2012-04-29
1725,26,Springsteen,Eric Church,8,2012-04-29,2012-04-29
1726,27,Good Feeling,Flo Rida,30,2012-04-29,2012-04-29
1727,28,Drunk On You,Luke Bryan,8,2012-04-29,2012-04-29
1728,29,Dance Again,Jennifer Lopez ft. Pitbull,3,2012-04-29,2012-04-29
1729,30,Burn It Down,Linkin Park,1,2012-04-29,2012-04-29
1730,31,Rack City,Tyga,22,2012-04-29,2012-04-29
1731,32,Sexy And I Know It,LMFAO,34,2012-04-29,2012-04-29
