,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
1096,97,Can't Nobody,Kelly Rowland,2,2003-03-12,2003-03-12
1097,98,Bother,Stone Sour,20,2003-03-12,2003-03-12
1098,99,Break You Off,The Roots ft. Musiq,1,2003-03-12,2003-03-12
1099,100,Talkin' To Me,Amerie,15,2003-03-12,2003-03-12
1100,1,In Da Club,50 Cent,11,2003-03-19,2003-03-19
1101,2,All I Have,Jennifer Lopez ft. LL Cool J,13,2003-03-19,2003-03-19
1102,3,Ignition,R. Kelly,20,2003-03-19,2003-03-19
1103,4,Mesmerize,Ja Rule ft. Ashanti,13,2003-03-19,2003-03-19
1104,5,Miss You,Aaliyah,17,2003-03-19,2003-03-19
1105,6,Picture,Kid Rock ft. Sheryl Crow Or Allison Moorer,17,2003-03-19,2003-03-19
1106,7,Landslide,Dixie Chicks,27,2003-03-19,2003-03-19
1107,8,I'm With You,Avril Lavigne,16,2003-03-19,2003-03-19
1108,9,Gossip Folks,"Missy ""Misdemeanor"" Elliott ft. Ludacris",13,2003-03-19,2003-03-19
1109,10,Cry Me A River,Justin Timberlake,14,2003-03-19,2003-03-19
1110,11,How You Gonna Act Like That,Tyrese,12,2003-03-19,2003-03-19
1111,12,Beautiful,Christina Aguilera,18,2003-03-19,2003-03-19
1112,13,"Bump, Bump, Bump",B2K & P. Diddy,17,2003-03-19,2003-03-19
1113,14,When I'm Gone,3 Doors Down,18,2003-03-19,2003-03-19
1114,15,Excuse Me Miss,JAY-Z,6,2003-03-19,2003-03-19
1115,16,Superman,Eminem,8,2003-03-19,2003-03-19
1116,17,Wanksta,50 Cent,17,2003-03-19,2003-03-19
1117,18,Beautiful,Snoop Dogg ft. Pharrell & Uncle Charlie Wilson,7,2003-03-19,2003-03-19
1118,19,Get Busy,Sean Paul,5,2003-03-19,2003-03-19
1119,20,All The Things She Said,t.A.T.u.,12,2003-03-19,2003-03-19
1120,21,The Jump Off,Lil' Kim ft. Mr. Cheeks,7,2003-03-19,2003-03-19
1121,22,The Game Of Love,Santana ft. Michelle Branch,25,2003-03-19,2003-03-19
1122,23,I Can,Nas,4,2003-03-19,2003-03-19
1123,24,Sick Of Being Lonely,Field Mob,15,2003-03-19,2003-03-19
1124,25,Travelin' Soldier,Dixie Chicks,8,2003-03-19,2003-03-19
1125,26,Angel,Amanda Perez,8,2003-03-19,2003-03-19
1126,27,Hell Yeah,Ginuwine ft. Baby,5,2003-03-19,2003-03-19
1127,28,Your Body Is A Wonderland,John Mayer,21,2003-03-19,2003-03-19
1128,29,Don't Mess With My Man,Nivea ft. Brian & Brandon Casey,33,2003-03-19,2003-03-19
1129,30,I Know What You Want,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,3,2003-03-19,2003-03-19
1130,31,Man To Man,Gary Allan,12,2003-03-19,2003-03-19
1131,32,Brokenheartsville,Joe Nichols,9,2003-03-19,2003-03-19
1132,33,Have You Forgotten?,Darryl Worley,2,2003-03-19,2003-03-19
1133,34,No Letting Go,Wayne Wonder,11,2003-03-19,2003-03-19
1134,35,Don't Know Why,Norah Jones,26,2003-03-19,2003-03-19
1135,36,Can't Let You Go,Fabolous ft. Mike Shorey & Lil' Mo,3,2003-03-19,2003-03-19
1136,37,'03 Bonnie & Clyde,Jay-Z ft. Beyonce Knowles,22,2003-03-19,2003-03-19
1137,38,19 Somethin',Mark Wills,18,2003-03-19,2003-03-19
1138,39,Big Star,Kenny Chesney,5,2003-03-19,2003-03-19
1139,40,That'd Be Alright,Alan Jackson,7,2003-03-19,2003-03-19
1140,41,Air Force Ones,"Nelly ft. Kyjuan, Ali & Murphy Lee",20,2003-03-19,2003-03-19
1141,42,Tell Me (What's Goin' On),Smilez & Southstar,12,2003-03-19,2003-03-19
1142,43,Somewhere I Belong,Linkin Park,2,2003-03-19,2003-03-19
1143,44,She's My Kind Of Rain,Tim McGraw,4,2003-03-19,2003-03-19
1144,45,What Happened To That Boy,Baby ft. Clipse,6,2003-03-19,2003-03-19
1145,46,Emotional Rollercoaster,Vivian Green,6,2003-03-19,2003-03-19
1146,47,Clocks,Coldplay,8,2003-03-19,2003-03-19
1147,48,Blowin' Me Up (With Her Love),JC Chasez,12,2003-03-19,2003-03-19
1148,49,I Drove All Night,Celine Dion,6,2003-03-19,2003-03-19
1149,50,Underneath It All,No Doubt ft. Lady Saw,30,2003-03-19,2003-03-19
1150,51,I'd Do Anything,Simple Plan,6,2003-03-19,2003-03-19
1151,52,I Just Wanna Be Mad,Terri Clark,20,2003-03-19,2003-03-19
1152,53,The Baby,Blake Shelton,16,2003-03-19,2003-03-19
1153,54,Bring Me To Life,Evanescence ft. Paul McCoy,2,2003-03-19,2003-03-19
1154,55,Like A Stone,Audioslave,4,2003-03-19,2003-03-19
1155,56,Concrete Angel,Martina McBride,2,2003-03-19,2003-03-19
1156,57,Can't Stop,Red Hot Chili Peppers,7,2003-03-19,2003-03-19
1157,58,No One Knows,Queens Of The Stone Age,13,2003-03-19,2003-03-19
1158,59,Unwell,matchbox twenty,1,2003-03-19,2003-03-19
1159,60,Thugz Mansion,2Pac,16,2003-03-19,2003-03-19
1160,61,Rock Your Body,Justin Timberlake,1,2003-03-19,2003-03-19
1161,62,Raining On Sunday,Keith Urban,2,2003-03-19,2003-03-19
1162,63,That Girl,Marques Houston,3,2003-03-19,2003-03-19
1163,64,Laundromat,Nivea,5,2003-03-19,2003-03-19
1164,65,Girlfriend,B2K,3,2003-03-19,2003-03-19
1165,66,Rock You Baby,Toby Keith,2,2003-03-19,2003-03-19
1166,67,X Gon' Give It To Ya,DMX,7,2003-03-19,2003-03-19
1167,68,A.D.I.D.A.S.,Killer Mike ft. Big Boi,6,2003-03-19,2003-03-19
1168,69,I Believe,Diamond Rio,1,2003-03-19,2003-03-19
1169,70,Lifestyles Of The Rich And Famous,Good Charlotte,15,2003-03-19,2003-03-19
1170,71,Times Like These,Foo Fighters,3,2003-03-19,2003-03-19
1171,72,Always,Saliva,15,2003-03-19,2003-03-19
1172,73,Fabulous,Jaheim ft. Tha Rayne,19,2003-03-19,2003-03-19
1173,74,21 Questions,50 Cent ft. Nate Dogg,1,2003-03-19,2003-03-19
1174,75,Put That Woman First,Jaheim,1,2003-03-19,2003-03-19
1175,76,You Can't Hide Beautiful,Aaron Lines,13,2003-03-19,2003-03-19
1176,77,Fine Again,Seether,13,2003-03-19,2003-03-19
1177,78,Up!,Shania Twain,8,2003-03-19,2003-03-19
1178,79,Fall Into Me,Emerson Drive,19,2003-03-19,2003-03-19
1179,80,Can't Stop Loving You,Phil Collins,8,2003-03-19,2003-03-19
1180,81,The Red,Chevelle,17,2003-03-19,2003-03-19
1181,82,I Should Be...,Dru Hill,16,2003-03-19,2003-03-19
1182,83,Come Close To Me,Common ft. Mary J. Blige,14,2003-03-19,2003-03-19
1183,84,Don't Dream It's Over,Sixpence None The Richer,1,2003-03-19,2003-03-19
1184,85,Make It Clap,Busta Rhymes ft. Spliff Star,20,2003-03-19,2003-03-19
1185,86,All I Need,Fat Joe ft. Tony Sunshine & Armageddon,6,2003-03-19,2003-03-19
1186,87,Family Portrait,P!nk,19,2003-03-19,2003-03-19
1187,88,The Wreckoning,Boomkat,1,2003-03-19,2003-03-19
1188,89,B R Right,Trina ft. Ludacris,11,2003-03-19,2003-03-19
1189,90,Do That...,Baby ft. P. Diddy,19,2003-03-19,2003-03-19
1190,91,Beautiful Goodbye,Jennifer Hanson,10,2003-03-19,2003-03-19
1191,92,4 Ever,Lil' Mo ft. Fabolous,1,2003-03-19,2003-03-19
1192,93,Chrome,Trace Adkins,4,2003-03-19,2003-03-19
1193,94,Choppa Style,Choppa ft. Master P,3,2003-03-19,2003-03-19
1194,95,One Of Those Days,Whitney Houston,19,2003-03-19,2003-03-19
1195,96,Speed,Montgomery Gentry,1,2003-03-19,2003-03-19
1196,97,Can't Nobody,Kelly Rowland,3,2003-03-19,2003-03-19
1197,98,Paradise,LL Cool J ft. Amerie,15,2003-03-19,2003-03-19
1198,99,"Ma, I Don't Love Her",Clipse ft. Faith Evans,6,2003-03-19,2003-03-19
1199,100,I Wish You'd Stay,Brad Paisley,10,2003-03-19,2003-03-19
1200,1,In Da Club,50 Cent,12,2003-03-26,2003-03-26
1201,2,Ignition,R. Kelly,21,2003-03-26,2003-03-26
1202,3,All I Have,Jennifer Lopez ft. LL Cool J,14,2003-03-26,2003-03-26
1203,4,Miss You,Aaliyah,18,2003-03-26,2003-03-26
1204,5,Picture,Kid Rock ft. Sheryl Crow Or Allison Moorer,18,2003-03-26,2003-03-26
1205,6,Mesmerize,Ja Rule ft. Ashanti,14,2003-03-26,2003-03-26
1206,7,How You Gonna Act Like That,Tyrese,13,2003-03-26,2003-03-26
1207,8,Gossip Folks,"Missy ""Misdemeanor"" Elliott ft. Ludacris",14,2003-03-26,2003-03-26
1208,9,I'm With You,Avril Lavigne,17,2003-03-26,2003-03-26
1209,10,Landslide,Dixie Chicks,28,2003-03-26,2003-03-26
1210,11,Excuse Me Miss,JAY-Z,7,2003-03-26,2003-03-26
1211,12,When I'm Gone,3 Doors Down,19,2003-03-26,2003-03-26
1212,13,Beautiful,Snoop Dogg ft. Pharrell & Uncle Charlie Wilson,8,2003-03-26,2003-03-26
1213,14,Cry Me A River,Justin Timberlake,15,2003-03-26,2003-03-26
1214,15,Beautiful,Christina Aguilera,19,2003-03-26,2003-03-26
1215,16,Get Busy,Sean Paul,6,2003-03-26,2003-03-26
1216,17,"Bump, Bump, Bump",B2K & P. Diddy,18,2003-03-26,2003-03-26
1217,18,I Know What You Want,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,4,2003-03-26,2003-03-26
1218,19,I Can,Nas,5,2003-03-26,2003-03-26
1219,20,Hell Yeah,Ginuwine ft. Baby,6,2003-03-26,2003-03-26
1220,21,The Jump Off,Lil' Kim ft. Mr. Cheeks,8,2003-03-26,2003-03-26
1221,22,Wanksta,50 Cent,18,2003-03-26,2003-03-26
1222,23,Superman,Eminem,9,2003-03-26,2003-03-26
1223,24,Angel,Amanda Perez,9,2003-03-26,2003-03-26
1224,25,Sick Of Being Lonely,Field Mob,16,2003-03-26,2003-03-26
1225,26,The Game Of Love,Santana ft. Michelle Branch,26,2003-03-26,2003-03-26
1226,27,Brokenheartsville,Joe Nichols,10,2003-03-26,2003-03-26
1227,28,Have You Forgotten?,Darryl Worley,3,2003-03-26,2003-03-26
1228,29,Can't Let You Go,Fabolous ft. Mike Shorey & Lil' Mo,4,2003-03-26,2003-03-26
1229,30,All The Things She Said,t.A.T.u.,13,2003-03-26,2003-03-26
1230,31,No Letting Go,Wayne Wonder,12,2003-03-26,2003-03-26
1231,32,Your Body Is A Wonderland,John Mayer,22,2003-03-26,2003-03-26
1232,33,Don't Mess With My Man,Nivea ft. Brian & Brandon Casey,34,2003-03-26,2003-03-26
1233,34,Don't Know Why,Norah Jones,27,2003-03-26,2003-03-26
1234,35,Big Star,Kenny Chesney,6,2003-03-26,2003-03-26
1235,36,That'd Be Alright,Alan Jackson,8,2003-03-26,2003-03-26
1236,37,Rock Your Body,Justin Timberlake,2,2003-03-26,2003-03-26
1237,38,Somewhere I Belong,Linkin Park,3,2003-03-26,2003-03-26
1238,39,Emotional Rollercoaster,Vivian Green,7,2003-03-26,2003-03-26
1239,40,She's My Kind Of Rain,Tim McGraw,5,2003-03-26,2003-03-26
1240,41,19 Somethin',Mark Wills,19,2003-03-26,2003-03-26
1241,42,Man To Man,Gary Allan,13,2003-03-26,2003-03-26
1242,43,Bring Me To Life,Evanescence ft. Paul McCoy,3,2003-03-26,2003-03-26
1243,44,Clocks,Coldplay,9,2003-03-26,2003-03-26
1244,45,I Drove All Night,Celine Dion,7,2003-03-26,2003-03-26
1245,46,'03 Bonnie & Clyde,Jay-Z ft. Beyonce Knowles,23,2003-03-26,2003-03-26
1246,47,21 Questions,50 Cent ft. Nate Dogg,2,2003-03-26,2003-03-26
1247,48,What Happened To That Boy,Baby ft. Clipse,7,2003-03-26,2003-03-26
1248,49,Unwell,matchbox twenty,2,2003-03-26,2003-03-26
1249,50,Like A Stone,Audioslave,5,2003-03-26,2003-03-26
1250,51,I'd Do Anything,Simple Plan,7,2003-03-26,2003-03-26
1251,52,Travelin' Soldier,Dixie Chicks,9,2003-03-26,2003-03-26
1252,53,Concrete Angel,Martina McBride,3,2003-03-26,2003-03-26
1253,54,Tell Me (What's Goin' On),Smilez & Southstar,13,2003-03-26,2003-03-26
1254,55,Girlfriend,B2K,4,2003-03-26,2003-03-26
1255,56,The Anthem,Good Charlotte,1,2003-03-26,2003-03-26
1256,57,Put That Woman First,Jaheim,2,2003-03-26,2003-03-26
1257,58,Blowin' Me Up (With Her Love),JC Chasez,13,2003-03-26,2003-03-26
1258,59,Damaged,TLC,1,2003-03-26,2003-03-26
1259,60,Raining On Sunday,Keith Urban,3,2003-03-26,2003-03-26
1260,61,Can't Stop,Red Hot Chili Peppers,8,2003-03-26,2003-03-26
1261,62,Running,No Doubt,1,2003-03-26,2003-03-26
1262,63,Big Yellow Taxi,Counting Crows ft. Vanessa Carlton,1,2003-03-26,2003-03-26
1263,64,No One Knows,Queens Of The Stone Age,14,2003-03-26,2003-03-26
1264,65,I Believe,Diamond Rio,2,2003-03-26,2003-03-26
1265,66,Rock You Baby,Toby Keith,3,2003-03-26,2003-03-26
1266,67,X Gon' Give It To Ya,DMX,8,2003-03-26,2003-03-26
1267,68,Girl All The Bad Guys Want,Bowling For Soup,1,2003-03-26,2003-03-26
1268,69,Times Like These,Foo Fighters,4,2003-03-26,2003-03-26
1269,70,The Baby,Blake Shelton,17,2003-03-26,2003-03-26
1270,71,What A Beautiful Day,Chris Cagle,1,2003-03-26,2003-03-26
1271,72,Say Yes,Floetry,1,2003-03-26,2003-03-26
1272,73,Thugz Mansion,2Pac,17,2003-03-26,2003-03-26
1273,74,That Girl,Marques Houston,4,2003-03-26,2003-03-26
1274,75,Drift Away,Uncle Kracker ft. Dobie Gray,1,2003-03-26,2003-03-26
1275,76,Fabulous,Jaheim ft. Tha Rayne,20,2003-03-26,2003-03-26
1276,77,Laundromat,Nivea,6,2003-03-26,2003-03-26
1277,78,Fine Again,Seether,14,2003-03-26,2003-03-26
1278,79,Don't Dream It's Over,Sixpence None The Richer,2,2003-03-26,2003-03-26
1279,80,Always,Saliva,16,2003-03-26,2003-03-26
1280,81,The Red,Chevelle,18,2003-03-26,2003-03-26
1281,82,Can't Stop Loving You,Phil Collins,9,2003-03-26,2003-03-26
1282,83,Fall Into Me,Emerson Drive,20,2003-03-26,2003-03-26
1283,84,A.D.I.D.A.S.,Killer Mike ft. Big Boi,7,2003-03-26,2003-03-26
1284,85,You Can't Hide Beautiful,Aaron Lines,14,2003-03-26,2003-03-26
1285,86,All I Need,Fat Joe ft. Tony Sunshine & Armageddon,7,2003-03-26,2003-03-26
1286,87,Lifestyles Of The Rich And Famous,Good Charlotte,16,2003-03-26,2003-03-26
1287,88,The Wreckoning,Boomkat,2,2003-03-26,2003-03-26
1288,89,Up!,Shania Twain,9,2003-03-26,2003-03-26
1289,90,Family Portrait,P!nk,20,2003-03-26,2003-03-26
1290,91,4 Ever,Lil' Mo ft. Fabolous,2,2003-03-26,2003-03-26
1291,92,B R Right,Trina ft. Ludacris,12,2003-03-26,2003-03-26
1292,93,Peacekeeper,Fleetwood Mac,1,2003-03-26,2003-03-26
1293,94,Speed,Montgomery Gentry,2,2003-03-26,2003-03-26
1294,95,Do That...,Baby ft. P. Diddy,20,2003-03-26,2003-03-26
1295,96,Come Close To Me,Common ft. Mary J. Blige,15,2003-03-26,2003-03-26
1296,97,Can't Nobody,Kelly Rowland,4,2003-03-26,2003-03-26
1297,98,I Should Be...,Dru Hill,17,2003-03-26,2003-03-26
1298,99,Get By,Talib Kweli,1,2003-03-26,2003-03-26
1299,100,Choppa Style,Choppa ft. Master P,4,2003-03-26,2003-03-26
1300,1,In Da Club,50 Cent,13,2003-04-02,2003-04-02
1301,2,Ignition,R. Kelly,22,2003-04-02,2003-04-02
1302,3,Miss You,Aaliyah,19,2003-04-02,2003-04-02
1303,4,Picture,Kid Rock ft. Sheryl Crow Or Allison Moorer,19,2003-04-02,2003-04-02
1304,5,All I Have,Jennifer Lopez ft. LL Cool J,15,2003-04-02,2003-04-02
1305,6,Get Busy,Sean Paul,7,2003-04-02,2003-04-02
1306,7,When I'm Gone,3 Doors Down,20,2003-04-02,2003-04-02
1307,8,How You Gonna Act Like That,Tyrese,14,2003-04-02,2003-04-02
1308,9,Excuse Me Miss,JAY-Z,8,2003-04-02,2003-04-02
1309,10,Mesmerize,Ja Rule ft. Ashanti,15,2003-04-02,2003-04-02
1310,11,I'm With You,Avril Lavigne,18,2003-04-02,2003-04-02
1311,12,Beautiful,Snoop Dogg ft. Pharrell & Uncle Charlie Wilson,9,2003-04-02,2003-04-02
1312,13,Gossip Folks,"Missy ""Misdemeanor"" Elliott ft. Ludacris",15,2003-04-02,2003-04-02
1313,14,I Know What You Want,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,5,2003-04-02,2003-04-02
1314,15,Cry Me A River,Justin Timberlake,16,2003-04-02,2003-04-02
1315,16,Beautiful,Christina Aguilera,20,2003-04-02,2003-04-02
1316,17,I Can,Nas,6,2003-04-02,2003-04-02
1317,18,Hell Yeah,Ginuwine ft. Baby,7,2003-04-02,2003-04-02
1318,19,Can't Let You Go,Fabolous ft. Mike Shorey & Lil' Mo,5,2003-04-02,2003-04-02
1319,20,The Jump Off,Lil' Kim ft. Mr. Cheeks,9,2003-04-02,2003-04-02
1320,21,21 Questions,50 Cent ft. Nate Dogg,3,2003-04-02,2003-04-02
1321,22,"Bump, Bump, Bump",B2K & P. Diddy,19,2003-04-02,2003-04-02
1322,23,Have You Forgotten?,Darryl Worley,4,2003-04-02,2003-04-02
1323,24,Angel,Amanda Perez,10,2003-04-02,2003-04-02
1324,25,No Letting Go,Wayne Wonder,13,2003-04-02,2003-04-02
1325,26,Wanksta,50 Cent,19,2003-04-02,2003-04-02
1326,27,Superman,Eminem,10,2003-04-02,2003-04-02
1327,28,Rock Your Body,Justin Timberlake,3,2003-04-02,2003-04-02
1328,29,The Game Of Love,Santana ft. Michelle Branch,27,2003-04-02,2003-04-02
1329,30,Brokenheartsville,Joe Nichols,11,2003-04-02,2003-04-02
1330,31,Your Body Is A Wonderland,John Mayer,23,2003-04-02,2003-04-02
1331,32,All The Things She Said,t.A.T.u.,14,2003-04-02,2003-04-02
1332,33,Sick Of Being Lonely,Field Mob,17,2003-04-02,2003-04-02
1333,34,Big Star,Kenny Chesney,7,2003-04-02,2003-04-02
1334,35,That'd Be Alright,Alan Jackson,9,2003-04-02,2003-04-02
1335,36,Don't Know Why,Norah Jones,28,2003-04-02,2003-04-02
1336,37,Don't Mess With My Man,Nivea ft. Brian & Brandon Casey,35,2003-04-02,2003-04-02
1337,38,Somewhere I Belong,Linkin Park,4,2003-04-02,2003-04-02
1338,39,Bring Me To Life,Evanescence ft. Paul McCoy,4,2003-04-02,2003-04-02
1339,40,She's My Kind Of Rain,Tim McGraw,6,2003-04-02,2003-04-02
1340,41,Girlfriend,B2K,5,2003-04-02,2003-04-02
1341,42,Clocks,Coldplay,10,2003-04-02,2003-04-02
1342,43,Landslide,Dixie Chicks,29,2003-04-02,2003-04-02
1343,44,Unwell,matchbox twenty,3,2003-04-02,2003-04-02
1344,45,Emotional Rollercoaster,Vivian Green,8,2003-04-02,2003-04-02
1345,46,19 Somethin',Mark Wills,20,2003-04-02,2003-04-02
1346,47,I Drove All Night,Celine Dion,8,2003-04-02,2003-04-02
1347,48,Like A Stone,Audioslave,6,2003-04-02,2003-04-02
1348,49,Concrete Angel,Martina McBride,4,2003-04-02,2003-04-02
1349,50,Put That Woman First,Jaheim,3,2003-04-02,2003-04-02
1350,51,Man To Man,Gary Allan,14,2003-04-02,2003-04-02
1351,52,Sing For The Moment,Eminem,1,2003-04-02,2003-04-02
1352,53,Damaged,TLC,2,2003-04-02,2003-04-02
1353,54,The Anthem,Good Charlotte,2,2003-04-02,2003-04-02
1354,55,If You're Not The One,Daniel Bedingfield,1,2003-04-02,2003-04-02
1355,56,Raining On Sunday,Keith Urban,4,2003-04-02,2003-04-02
1356,57,What Happened To That Boy,Baby ft. Clipse,8,2003-04-02,2003-04-02
1357,58,Big Yellow Taxi,Counting Crows ft. Vanessa Carlton,2,2003-04-02,2003-04-02
1358,59,I Believe,Diamond Rio,3,2003-04-02,2003-04-02
1359,60,X Gon' Give It To Ya,DMX,9,2003-04-02,2003-04-02
1360,61,Can't Stop,Red Hot Chili Peppers,9,2003-04-02,2003-04-02
1361,62,Running,No Doubt,2,2003-04-02,2003-04-02
1362,63,Tell Me (What's Goin' On),Smilez & Southstar,14,2003-04-02,2003-04-02
1363,64,Say Yes,Floetry,2,2003-04-02,2003-04-02
1364,65,Girl All The Bad Guys Want,Bowling For Soup,2,2003-04-02,2003-04-02
1365,66,Drift Away,Uncle Kracker ft. Dobie Gray,2,2003-04-02,2003-04-02
1366,67,I'd Do Anything,Simple Plan,8,2003-04-02,2003-04-02
1367,68,What A Beautiful Day,Chris Cagle,2,2003-04-02,2003-04-02
1368,69,Times Like These,Foo Fighters,5,2003-04-02,2003-04-02
1369,70,No One Knows,Queens Of The Stone Age,15,2003-04-02,2003-04-02
1370,71,Headstrong,Trapt,1,2003-04-02,2003-04-02
1371,72,Love You Out Loud,Rascal Flatts,1,2003-04-02,2003-04-02
1372,73,Three Wooden Crosses,Randy Travis,1,2003-04-02,2003-04-02
1373,74,What Would You Do?,The Isley Brothers ft. Ronald Isley,1,2003-04-02,2003-04-02
1374,75,Still Ballin,2Pac ft. Trick Daddy,1,2003-04-02,2003-04-02
1375,76,Blowin' Me Up (With Her Love),JC Chasez,14,2003-04-02,2003-04-02
1376,77,Thugz Mansion,2Pac,18,2003-04-02,2003-04-02
1377,78,Don't Dream It's Over,Sixpence None The Richer,3,2003-04-02,2003-04-02
1378,79,That Girl,Marques Houston,5,2003-04-02,2003-04-02
1379,80,Laundromat,Nivea,7,2003-04-02,2003-04-02
1380,81,4 Ever,Lil' Mo ft. Fabolous,3,2003-04-02,2003-04-02
1381,82,The Baby,Blake Shelton,18,2003-04-02,2003-04-02
1382,83,Can't Stop Loving You,Phil Collins,10,2003-04-02,2003-04-02
1383,84,Fine Again,Seether,15,2003-04-02,2003-04-02
1384,85,Lifestyles Of The Rich And Famous,Good Charlotte,17,2003-04-02,2003-04-02
1385,86,The Red,Chevelle,19,2003-04-02,2003-04-02
1386,87,Rock You Baby,Toby Keith,4,2003-04-02,2003-04-02
1387,88,Always,Saliva,17,2003-04-02,2003-04-02
1388,89,Speed,Montgomery Gentry,3,2003-04-02,2003-04-02
1389,90,American Life,Madonna,1,2003-04-02,2003-04-02
1390,91,You Can't Hide Beautiful,Aaron Lines,15,2003-04-02,2003-04-02
1391,92,A.D.I.D.A.S.,Killer Mike ft. Big Boi,8,2003-04-02,2003-04-02
1392,93,Peacekeeper,Fleetwood Mac,2,2003-04-02,2003-04-02
1393,94,All I Need,Fat Joe ft. Tony Sunshine & Armageddon,8,2003-04-02,2003-04-02
1394,95,B R Right,Trina ft. Ludacris,13,2003-04-02,2003-04-02
1395,96,Get By,Talib Kweli,2,2003-04-02,2003-04-02
1396,97,Travelin' Soldier,Dixie Chicks,10,2003-04-02,2003-04-02
1397,98,Up!,Shania Twain,10,2003-04-02,2003-04-02
1398,99,Never Scared,Bone Crusher ft. Killer Mike & T.I.,1,2003-04-02,2003-04-02
1399,100,Can't Nobody,Kelly Rowland,5,2003-04-02,2003-04-02
1400,1,In Da Club,50 Cent,14,2003-04-09,2003-04-09
1401,2,Ignition,R. Kelly,23,2003-04-09,2003-04-09
1402,3,Get Busy,Sean Paul,8,2003-04-09,2003-04-09
1403,4,Picture,Kid Rock ft. Sheryl Crow Or Allison Moorer,20,2003-04-09,2003-04-09
1404,5,Miss You,Aaliyah,20,2003-04-09,2003-04-09
1405,6,When I'm Gone,3 Doors Down,21,2003-04-09,2003-04-09
1406,7,Beautiful,Snoop Dogg ft. Pharrell & Uncle Charlie Wilson,10,2003-04-09,2003-04-09
1407,8,Excuse Me Miss,JAY-Z,9,2003-04-09,2003-04-09
1408,9,All I Have,Jennifer Lopez ft. LL Cool J,16,2003-04-09,2003-04-09
1409,10,How You Gonna Act Like That,Tyrese,15,2003-04-09,2003-04-09
1410,11,I Know What You Want,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,6,2003-04-09,2003-04-09
1411,12,I'm With You,Avril Lavigne,19,2003-04-09,2003-04-09
1412,13,Gossip Folks,"Missy ""Misdemeanor"" Elliott ft. Ludacris",16,2003-04-09,2003-04-09
1413,14,Mesmerize,Ja Rule ft. Ashanti,16,2003-04-09,2003-04-09
1414,15,21 Questions,50 Cent ft. Nate Dogg,4,2003-04-09,2003-04-09
1415,16,I Can,Nas,7,2003-04-09,2003-04-09
1416,17,Can't Let You Go,Fabolous ft. Mike Shorey & Lil' Mo,6,2003-04-09,2003-04-09
1417,18,Hell Yeah,Ginuwine ft. Baby,8,2003-04-09,2003-04-09
1418,19,Beautiful,Christina Aguilera,21,2003-04-09,2003-04-09
1419,20,The Jump Off,Lil' Kim ft. Mr. Cheeks,10,2003-04-09,2003-04-09
1420,21,Rock Your Body,Justin Timberlake,4,2003-04-09,2003-04-09
1421,22,Have You Forgotten?,Darryl Worley,5,2003-04-09,2003-04-09
1422,23,Cry Me A River,Justin Timberlake,17,2003-04-09,2003-04-09
1423,24,Angel,Amanda Perez,11,2003-04-09,2003-04-09
1424,25,No Letting Go,Wayne Wonder,14,2003-04-09,2003-04-09
1425,26,Bring Me To Life,Evanescence ft. Paul McCoy,5,2003-04-09,2003-04-09
1426,27,"Bump, Bump, Bump",B2K & P. Diddy,20,2003-04-09,2003-04-09
1427,28,The Game Of Love,Santana ft. Michelle Branch,28,2003-04-09,2003-04-09
1428,29,Brokenheartsville,Joe Nichols,12,2003-04-09,2003-04-09
1429,30,Big Star,Kenny Chesney,8,2003-04-09,2003-04-09
1430,31,Superman,Eminem,11,2003-04-09,2003-04-09
1431,32,That'd Be Alright,Alan Jackson,10,2003-04-09,2003-04-09
1432,33,Sing For The Moment,Eminem,2,2003-04-09,2003-04-09
1433,34,Your Body Is A Wonderland,John Mayer,24,2003-04-09,2003-04-09
1434,35,Wanksta,50 Cent,20,2003-04-09,2003-04-09
1435,36,She's My Kind Of Rain,Tim McGraw,7,2003-04-09,2003-04-09
1436,37,Somewhere I Belong,Linkin Park,5,2003-04-09,2003-04-09
1437,38,Don't Know Why,Norah Jones,29,2003-04-09,2003-04-09
1438,39,Unwell,matchbox twenty,4,2003-04-09,2003-04-09
1439,40,Sick Of Being Lonely,Field Mob,18,2003-04-09,2003-04-09
1440,41,Girlfriend,B2K,6,2003-04-09,2003-04-09
1441,42,Clocks,Coldplay,11,2003-04-09,2003-04-09
1442,43,If You're Not The One,Daniel Bedingfield,2,2003-04-09,2003-04-09
1443,44,Put That Woman First,Jaheim,4,2003-04-09,2003-04-09
1444,45,Don't Mess With My Man,Nivea ft. Brian & Brandon Casey,36,2003-04-09,2003-04-09
1445,46,All The Things She Said,t.A.T.u.,15,2003-04-09,2003-04-09
1446,47,Emotional Rollercoaster,Vivian Green,9,2003-04-09,2003-04-09
1447,48,Like A Stone,Audioslave,7,2003-04-09,2003-04-09
1448,49,Concrete Angel,Martina McBride,5,2003-04-09,2003-04-09
1449,50,The Anthem,Good Charlotte,3,2003-04-09,2003-04-09
1450,51,Raining On Sunday,Keith Urban,5,2003-04-09,2003-04-09
1451,52,I Drove All Night,Celine Dion,9,2003-04-09,2003-04-09
1452,53,Damaged,TLC,3,2003-04-09,2003-04-09
