,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Artist_Genres
384,68,Livin It Up,Young Thug With Post Malone & A$AP Rocky,1,2021-10-29,2021-10-29,210.90668,-12.059,82.582,0.046,4.0,1.0,7.0,0.538,1.0,0.625,0.838,0.767,0.313,0.0,0.105,0.0798,0.765,
385,74,Livin' The Dream,Morgan Wallen,2,2021-01-22,2021-01-22,239.12,-5.904,127.036,0.433,4.0,1.0,7.0,0.253,0.0,0.393,0.575,0.621,0.754,0.00484,0.213,0.0269,0.441,"['contemporary country', 'country']"
386,51,Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",4,2021-10-22,2021-11-12,207.30122,-6.33,169.888,0.067,4.0,0.991,4.0,0.32,0.0,0.386,0.0889,0.639,0.703,1.78e-06,0.0865,0.0794,0.138,"['latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton flow', 'trap latino']"
387,62,Lo Vas A Olvidar,Billie Eilish & ROSALIA,1,2021-02-05,2021-02-05,203.46445,-14.66,135.154,0.202,4.0,0.298,4.0,0.304,0.0,0.343,0.721,0.343,0.243,0.00198,0.0668,0.0777,0.032,"['art pop', 'electropop', 'pop']"
388,63,Lonely,DaBaby X Lil Wayne,2,2021-09-24,2021-10-01,154.43297,-5.334,139.769,0.237,4.0,1.0,0.0,0.454,1.0,0.515,0.0884,0.718,0.628,0.0,0.186,0.373,0.771,"['north carolina hip hop', 'rap', 'trap']"
389,12,Lonely,Justin Bieber & benny blanco,20,2021-01-01,2021-03-12,149.29704,-7.071,79.859,0.107,4.0,0.667,11.0,0.812,0.0,0.815,0.864,0.631,0.239,0.0,0.116,0.0398,0.0927,"['canadian pop', 'pop']"
390,45,Long Live,Florida Georgia Line,17,2021-01-15,2021-05-07,153.25333,-3.548,129.961,0.652,4.0,0.729,7.0,0.811,1.0,0.75,0.178,0.611,0.846,0.0,0.12,0.0374,0.544,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
391,70,Lord I Need You,Kanye West,1,2021-09-10,2021-09-10,162.10844,-7.274,83.036,0.316,4.0,0.967,1.0,0.408,0.0,0.494,0.145,0.711,0.428,0.0,0.534,0.307,0.197,"['chicago rap', 'rap']"
392,86,Lose,KSI x Lil Wayne,1,2021-08-20,2021-08-20,205.65334,-4.633,101.067,0.299,4.0,0.985,0.0,0.727,0.0,0.669,0.0341,0.682,0.721,0.0,0.381,0.0284,0.248,['uk hip hop']
393,79,Lost,NF ft. Hopsin,1,2021-03-26,2021-03-26,242.68,-7.755,129.924,0.132,4.0,1.0,0.0,0.644,1.0,0.608,0.41,0.511,0.629,0.0,0.162,0.151,0.0442,"['hip hop', 'pop rap', 'rap']"
394,27,Lost Cause,Billie Eilish,4,2021-06-18,2021-08-13,212.49615,-8.491,74.966,0.15,4.0,1.0,10.0,0.383,0.0,0.47,0.702,0.526,0.334,0.00782,0.0586,0.251,0.522,"['art pop', 'electropop', 'pop']"
395,90,Lost In The Citadel,Lil Nas X,1,2021-10-01,2021-10-01,170.32259,-5.82,92.965,0.467,4.0,1.0,0.0,0.846,1.0,0.744,0.0963,0.768,0.764,1.03e-05,0.114,0.0295,0.472,"['lgbtq+ hip hop', 'pop']"
396,41,Love Again,Dua Lipa,16,2021-07-30,2021-11-12,258.0043,-4.668,115.982,0.791,4.0,0.927,11.0,0.441,0.0,0.492,0.00173,0.659,0.667,2.85e-05,0.1,0.0339,0.468,"['dance pop', 'pop', 'uk pop']"
397,10,Love All,Drake ft. JAY-Z,5,2021-09-17,2021-10-15,228.46132,-5.442,92.131,0.454,4.0,0.967,2.0,0.142,1.0,0.252,0.354,0.73,0.576,3.59e-05,0.15,0.287,0.155,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
398,56,Love Is A Game,Adele,1,2021-12-03,2021-12-03,403.04413,-5.79,183.793,0.046,4.0,0.996,10.0,0.093,0.0,0.314,0.453,0.269,0.591,0.000695,0.0702,0.0416,0.228,"['british soul', 'pop', 'pop soul', 'uk pop']"
399,31,Love Nwantiti (Ah Ah Ah),CKay,14,2021-10-01,2021-12-31,145.8,-3.805,93.005,0.619,4.0,1.0,8.0,0.0,1.0,0.142,0.365,0.727,0.739,0.00137,0.161,0.0411,0.533,['afro r&b']
400,11,Love Story (Taylor's Version),Taylor Swift,2,2021-02-26,2021-04-23,235.26666,-3.95,118.984,0.795,4.0,0.951,2.0,0.388,1.0,0.615,0.17,0.618,0.741,0.0,0.0822,0.031,0.296,['pop']
401,90,Love Train,Meek Mill,1,2021-10-15,2021-10-15,234.66667,-5.544,90.635,0.321,4.0,0.994,8.0,0.315,0.0,0.43,0.342,0.65,0.597,0.0,0.104,0.313,0.808,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
402,84,Love You Different,Justin Bieber ft. BEAM,1,2021-04-02,2021-04-02,186.69565,-6.655,127.138,0.778,4.0,0.976,8.0,0.256,1.0,0.413,0.0652,0.759,0.584,1.59e-06,0.16,0.06,0.374,"['canadian pop', 'pop']"
403,50,Love You Like I Used To,Russell Dickerson,20,2021-01-01,2021-01-29,186.61333,-4.624,152.047,0.47,4.0,1.0,10.0,0.546,1.0,0.557,0.12,0.501,0.788,0.0,0.137,0.0415,0.61,"['contemporary country', 'country', 'country road']"
404,87,Loved By You,Justin Bieber ft. Burna Boy,1,2021-04-02,2021-04-02,159.25024,-6.972,101.04,0.256,4.0,1.0,1.0,0.654,1.0,0.708,0.0696,0.79,0.724,2.33e-06,0.113,0.0852,0.642,"['canadian pop', 'pop']"
405,45,Lumberjack,"Tyler, The Creator",2,2021-07-02,2021-07-09,138.31224,-6.341,170.691,0.348,4.0,1.0,9.0,0.611,1.0,0.47,0.122,0.386,0.762,0.0,0.527,0.564,0.433,"['hip hop', 'rap']"
406,70,Lying,Lil Baby & Lil Durk,1,2021-06-18,2021-06-18,181.98073,-4.225,159.088,0.483,4.0,1.0,10.0,0.454,0.0,0.566,0.172,0.741,0.892,0.0,0.126,0.304,0.56,"['atl hip hop', 'atl trap', 'rap', 'trap']"
407,99,M3tamorphosis,Playboi Carti ft. Kid Cudi,1,2021-01-08,2021-01-08,312.2565,-6.045,73.933,0.076,4.0,1.0,0.0,0.95,1.0,0.726,0.0213,0.657,0.604,0.0,0.156,0.0374,0.122,"['atl hip hop', 'hip hop', 'plugg', 'pluggnb', 'rap']"
408,86,MP5,Trippie Redd ft. SoFaygo,1,2021-09-03,2021-09-03,160.0,-4.74,150.017,0.469,3.0,0.987,1.0,0.457,1.0,0.558,0.0309,0.674,0.824,0.0,0.0567,0.0588,0.567,"['melodic rap', 'rap', 'trap']"
409,32,Made For You,Jake Owen,20,2021-03-05,2021-07-16,238.4,-6.829,82.125,0.213,4.0,1.0,1.0,0.792,1.0,0.696,0.77,0.581,0.441,2.75e-05,0.111,0.0268,0.337,"['contemporary country', 'country', 'country road']"
410,26,Mafia,Travis Scott,1,2021-11-19,2021-11-19,240.0,-7.578,109.975,0.813,4.0,1.0,0.0,0.682,0.0,0.681,0.0775,0.855,0.492,6.71e-06,0.111,0.0483,0.385,"['rap', 'slap house']"
411,65,Malibu,Migos ft. Polo G,1,2021-06-25,2021-06-25,248.65157,-6.836,155.038,0.59,4.0,1.0,10.0,0.155,1.0,0.309,0.514,0.831,0.719,0.0,0.0675,0.235,0.859,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
412,82,Man In The Mirror,A Boogie Wit da Hoodie,1,2021-12-24,2021-12-24,215.3035,-4.241,135.997,0.739,4.0,0.924,3.0,0.424,0.0,0.464,0.171,0.849,0.631,0.0,0.149,0.0637,0.55,"['melodic rap', 'rap', 'trap']"
413,60,Man Of My Word,Lil Baby & Lil Durk,1,2021-06-18,2021-06-18,172.40077,-5.969,136.001,0.324,4.0,1.0,1.0,0.751,1.0,0.677,0.0439,0.789,0.609,0.0,0.178,0.174,0.0816,"['atl hip hop', 'atl trap', 'rap', 'trap']"
414,84,Manifesto,"Tyler, The Creator ft. Domo Genesis",1,2021-07-09,2021-07-09,175.12259,-5.348,92.463,0.195,4.0,0.444,2.0,0.0,1.0,0.187,0.121,0.454,0.866,0.0067,0.167,0.391,0.518,"['hip hop', 'rap']"
415,82,Manslaughter,Pop Smoke ft. Rick Ross & The-Dream,1,2021-07-30,2021-07-30,249.23074,-7.331,78.082,0.32,4.0,0.987,1.0,0.657,0.0,0.629,0.135,0.441,0.623,0.0,0.14,0.0414,0.285,['brooklyn drill']
416,66,Massa,"Tyler, The Creator",1,2021-07-09,2021-07-09,223.71855,-6.724,157.181,0.441,4.0,0.934,1.0,0.058,0.0,0.25,0.329,0.685,0.855,8.9e-05,0.301,0.438,0.46,"['hip hop', 'rap']"
417,55,Masterpiece,DaBaby,14,2021-01-29,2021-05-07,181.7143,-4.213,139.988,0.712,4.0,0.877,0.0,0.086,1.0,0.472,0.0299,0.781,0.726,0.0,0.093,0.0836,0.436,"['north carolina hip hop', 'rap', 'trap']"
418,49,Matt Hardy 999,Trippie Redd ft. Juice WRLD,2,2021-09-03,2021-09-10,188.0255,-4.528,78.512,0.117,4.0,0.947,1.0,0.342,1.0,0.541,0.201,0.672,0.654,0.0,0.1,0.0966,0.404,"['melodic rap', 'rap', 'trap']"
419,68,Maybach,42 Dugg ft. Future,9,2021-06-04,2021-12-10,199.09332,-10.232,150.915,0.417,4.0,0.916,5.0,0.429,1.0,0.336,0.0071,0.735,0.446,1.93e-05,0.173,0.109,0.121,"['detroit trap', 'rap', 'trap']"
420,89,Me (FWM),Meek Mill ft. A$AP Ferg,1,2021-10-15,2021-10-15,180.52203,-6.365,86.003,0.056,4.0,0.947,4.0,0.54,0.0,0.523,0.259,0.889,0.496,0.0,0.252,0.0905,0.544,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
421,86,Me Or Sum,"Nardo Wick, Lil Baby & Future",1,2021-12-17,2021-12-17,225.53333,-6.757,160.333,0.297,4.0,0.879,1.0,0.12,1.0,0.334,0.00926,0.534,0.573,0.0,0.136,0.414,0.373,"['florida rap', 'rap', 'trap']"
422,67,Medical,Lil Baby & Lil Durk,1,2021-06-18,2021-06-18,187.68015,-4.692,77.987,0.06,4.0,0.952,2.0,0.074,1.0,0.328,0.0555,0.763,0.798,0.0,0.116,0.397,0.482,"['atl hip hop', 'atl trap', 'rap', 'trap']"
423,21,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,15,2021-09-24,2021-12-31,162.68,-7.93,94.995,0.185,4.0,1.0,2.0,0.537,1.0,0.576,0.0153,0.773,0.47,0.000193,0.0851,0.0299,0.399,
424,36,Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,1,2021-01-01,2021-01-01,172.17332,-13.668,207.975,0.388,4.0,0.893,3.0,0.477,1.0,0.404,0.808,0.513,0.156,0.0,0.322,0.0717,0.589,"['adult standards', 'easy listening']"
425,50,Memory,Kane Brown X blackbear,18,2021-07-23,2021-11-19,153.33751,-5.684,113.326,0.206,5.0,1.0,9.0,0.482,1.0,0.485,0.395,0.434,0.889,0.0,0.273,0.0509,0.845,"['black americana', 'contemporary country', 'country', 'country road']"
426,33,Memory I Don't Mess With,Lee Brice,19,2021-08-06,2021-12-17,180.61691,-7.61,91.541,0.096,4.0,1.0,6.0,0.416,0.0,0.522,0.171,0.617,0.704,0.0,0.0924,0.0258,0.57,"['contemporary country', 'country', 'country road']"
427,98,Mercedes,Brent Faiyaz,1,2021-12-17,2021-12-17,233.0698,-6.485,76.285,0.101,4.0,1.0,3.0,0.151,0.0,0.33,0.0951,0.547,0.619,2.62e-06,0.0716,0.132,0.519,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']"
428,55,Merry Christmas,Ed Sheeran & Elton John,3,2021-12-17,2021-12-31,208.54668,-2.018,113.99,0.731,4.0,1.0,0.0,0.471,1.0,0.601,0.243,0.594,0.935,2.36e-06,0.102,0.0357,0.602,"['pop', 'uk pop']"
429,45,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,6,2021-11-26,2021-12-31,225.96,-6.106,115.915,0.932,4.0,1.0,7.0,0.5,1.0,0.537,0.00188,0.622,0.791,3.72e-06,0.083,0.0535,0.494,['pop']
430,61,Met Him Last Night,Demi Lovato ft. Ariana Grande,2,2021-04-16,2021-04-23,204.63152,-4.548,144.978,0.356,4.0,0.955,4.0,0.639,0.0,0.601,0.22,0.538,0.512,0.0,0.101,0.0262,0.12,"['dance pop', 'pop', 'post-teen pop']"
431,71,Midnight Sky,Miley Cyrus,20,2021-01-08,2021-01-22,223.28,-5.535,109.976,0.368,4.0,0.919,4.0,0.779,0.0,0.574,0.00161,0.699,0.805,0.00177,0.249,0.0345,0.232,"['dance pop', 'pop', 'post-teen pop']"
432,78,Mind Of Melvin,YNW Melly ft. Lil Uzi Vert,1,2021-08-27,2021-08-27,230.881,-8.553,130.108,0.331,4.0,0.651,8.0,0.189,1.0,0.454,0.448,0.663,0.432,2.62e-05,0.152,0.0382,0.307,"['melodic rap', 'trap', 'viral rap']"
433,67,Minimum Wage,Blake Shelton,12,2021-05-21,2021-08-06,228.26666,-3.793,90.039,0.088,4.0,1.0,4.0,0.926,1.0,0.386,0.00179,0.551,0.941,0.0,0.066,0.0683,0.744,"['contemporary country', 'country', 'country road', 'oklahoma country']"
434,11,Miss The Rage,Trippie Redd & Playboi Carti,11,2021-05-21,2021-09-03,236.88313,-5.616,77.005,0.283,4.0,0.997,8.0,0.339,1.0,0.497,0.0144,0.584,0.859,0.0,0.847,0.121,0.369,"['melodic rap', 'rap', 'trap']"
435,44,Mistletoe,Justin Bieber,12,2021-12-24,2021-12-31,182.94667,-9.049,161.993,0.406,4.0,1.0,6.0,0.167,0.0,0.706,0.498,0.657,0.56,0.0,0.0794,0.0467,0.854,"['canadian pop', 'pop']"
436,61,Modern Day,Migos,1,2021-06-25,2021-06-25,241.79044,-7.598,134.944,0.531,4.0,1.0,11.0,0.264,0.0,0.33,0.173,0.87,0.629,0.0,0.101,0.279,0.512,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
437,59,Momma's House,Dustin Lynch,15,2021-01-15,2021-04-30,220.16,-3.509,119.998,0.662,4.0,0.995,11.0,0.182,0.0,0.42,0.278,0.633,0.858,0.0,0.315,0.0356,0.541,"['contemporary country', 'country', 'country road', 'modern country rock']"
438,90,Money,Lisa,2,2021-11-05,2021-11-12,168.22757,-9.998,140.026,0.728,4.0,0.989,1.0,0.0,0.0,0.149,0.161,0.831,0.554,6.12e-05,0.152,0.218,0.396,['k-pop']
439,36,Monster,Shawn Mendes & Justin Bieber,14,2021-01-01,2021-03-05,178.9942,-7.076,145.765,0.042,4.0,1.0,2.0,0.429,0.0,0.459,0.0676,0.652,0.383,0.0,0.0828,0.0516,0.549,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
440,37,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",38,2021-11-12,2021-11-12,161.50667,-14.98,207.832,0.061,3.0,0.389,11.0,0.243,0.0,0.414,0.574,0.391,0.366,0.101,0.141,0.0392,0.786,
441,55,Monsters,All Time Low ft. Demi Lovato & blackbear,17,2021-01-08,2021-04-30,174.06754,-3.449,78.532,0.03,4.0,0.991,0.0,0.33,0.0,0.493,0.0493,0.369,0.845,0.0,0.416,0.0611,0.782,"['modern rock', 'pop punk', 'rock']"
442,1,Montero (Call Me By Your Name),Lil Nas X,34,2021-04-09,2021-11-26,143.90112,-4.51,87.981,0.065,4.0,1.0,1.0,0.414,0.0,0.518,0.00614,0.737,0.846,0.0,0.0486,0.22,0.546,"['lgbtq+ hip hop', 'pop']"
443,1,Mood,24kGoldn ft. iann dior,52,2021-01-01,2021-08-13,140.53333,-3.671,91.007,0.232,4.0,1.0,7.0,0.622,0.0,0.672,0.174,0.701,0.716,0.0,0.324,0.0361,0.732,"['cali rap', 'pop', 'pop rap', 'rap']"
444,17,Moon,Kanye West,5,2021-09-10,2021-10-08,156.09134,-9.644,162.351,0.059,4.0,0.798,5.0,0.683,1.0,0.705,0.898,0.319,0.236,1.62e-05,0.272,0.0318,0.254,"['chicago rap', 'rap']"
445,81,Moonwalking In Calabasas,DDG,11,2021-01-01,2021-03-19,170.23251,-9.8,129.957,0.478,4.0,1.0,11.0,0.654,0.0,0.611,0.103,0.925,0.322,0.0,0.137,0.112,0.712,"['pop rap', 'rap', 'trap', 'viral rap']"
446,66,More Surprised Than Me,Morgan Wallen,1,2021-01-22,2021-01-22,157.44,-6.049,85.004,0.214,4.0,0.318,6.0,0.544,1.0,0.602,0.241,0.516,0.748,0.0,0.123,0.0289,0.433,"['contemporary country', 'country']"
447,16,More Than My Hometown,Morgan Wallen,32,2021-01-08,2021-02-12,216.57333,-5.479,126.019,0.81,4.0,0.974,6.0,0.489,1.0,0.534,0.615,0.62,0.869,0.0,0.131,0.0462,0.597,"['contemporary country', 'country']"
448,80,More Time,Pop Smoke,1,2021-07-30,2021-07-30,120.82757,-8.377,145.396,0.208,4.0,0.888,2.0,0.31,1.0,0.347,0.46,0.628,0.581,0.0,0.152,0.188,0.259,['brooklyn drill']
449,27,Moth To A Flame,Swedish House Mafia & The Weeknd,6,2021-11-05,2021-12-10,234.0,-7.295,120.146,0.617,4.0,0.934,8.0,0.113,1.0,0.409,0.0027,0.553,0.659,0.0,0.105,0.0391,0.105,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']"
450,13,Motley Crew,Post Malone,9,2021-07-23,2021-09-17,184.21333,-3.818,129.915,0.668,4.0,0.995,3.0,0.167,0.0,0.243,0.0904,0.797,0.631,3.71e-06,0.0998,0.0786,0.288,"['dfw rap', 'melodic rap', 'rap']"
451,85,Moved To Miami,Roddy Ricch ft. Lil Baby,1,2021-12-31,2021-12-31,222.22508,-11.126,124.685,0.699,4.0,0.97,1.0,0.537,1.0,0.622,0.0196,0.717,0.444,0.000315,0.114,0.18,0.116,"['melodic rap', 'rap', 'trap']"
452,71,Mr. Jones,Pop Smoke ft. Future,1,2021-07-30,2021-07-30,214.92535,-7.365,134.055,0.796,4.0,1.0,0.0,0.817,0.0,0.75,0.275,0.795,0.582,0.0,0.239,0.054,0.778,['brooklyn drill']
453,30,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,3,2021-04-16,2021-04-30,277.59167,-6.269,135.942,0.963,4.0,0.936,11.0,0.0,0.0,0.255,0.162,0.66,0.817,0.0,0.0667,0.0521,0.714,['pop']
454,55,Mr. Right Now,21 Savage & Metro Boomin ft. Drake,18,2021-01-01,2021-02-12,193.83873,-5.563,172.08,0.237,4.0,0.845,5.0,0.503,1.0,0.431,0.231,0.647,0.667,0.0,0.133,0.304,0.704,"['atl hip hop', 'rap']"
455,28,My Boy,Elvie Shane,19,2021-07-02,2021-11-12,203.38145,-5.977,146.042,0.224,4.0,1.0,9.0,0.585,1.0,0.61,0.254,0.686,0.566,0.0,0.11,0.0423,0.542,[]
456,20,My Ex's Best Friend,Machine Gun Kelly X blackbear,52,2021-01-01,2021-08-20,139.46068,-5.134,124.939,0.729,4.0,0.996,5.0,0.574,0.0,0.587,0.00473,0.731,0.675,0.0,0.141,0.0434,0.298,"['ohio hip hop', 'pop', 'pop rap']"
457,91,My Future,Billie Eilish,7,2021-08-13,2021-08-13,208.15501,-10.956,104.745,0.259,4.0,0.885,8.0,0.585,1.0,0.469,0.795,0.444,0.309,0.132,0.352,0.062,0.0875,"['art pop', 'electropop', 'pop']"
458,45,My Head And My Heart,Ava Max,12,2021-02-19,2021-05-07,174.76022,-3.709,116.001,0.912,4.0,0.994,9.0,0.218,0.0,0.149,0.0697,0.614,0.934,0.0,0.121,0.07,0.436,"['dance pop', 'pop']"
459,23,My Little Love,Adele,2,2021-12-03,2021-12-10,389.10706,-10.661,151.865,0.102,4.0,0.937,1.0,0.345,1.0,0.647,0.829,0.339,0.492,0.00377,0.147,0.0559,0.102,"['british soul', 'pop', 'pop soul', 'uk pop']"
460,1,My Universe,Coldplay x BTS,13,2021-10-08,2021-12-31,228.0,-6.39,104.988,0.505,4.0,1.0,9.0,0.089,1.0,0.174,0.00813,0.588,0.701,0.0,0.2,0.0402,0.443,"['permanent wave', 'pop']"
461,12,N 2 Deep,Drake ft. Future,4,2021-09-17,2021-10-08,273.5777,-7.726,91.0,0.127,3.0,0.796,2.0,0.009,1.0,0.363,0.0518,0.507,0.429,0.0,0.109,0.326,0.0744,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
462,39,NDA,Billie Eilish,5,2021-07-23,2021-08-20,195.77669,-9.921,85.016,0.048,4.0,1.0,8.0,0.652,1.0,0.692,0.341,0.765,0.373,0.525,0.112,0.0713,0.554,"['art pop', 'electropop', 'pop']"
463,8,Need To Know,Doja Cat,28,2021-06-25,2021-12-31,210.56,-6.509,130.041,0.237,4.0,0.987,1.0,0.267,1.0,0.378,0.304,0.664,0.609,0.0,0.0926,0.0707,0.194,"['dance pop', 'pop']"
464,51,Neighbors,Pooh Shiesty ft. BIG30,7,2021-02-19,2021-04-02,171.78082,-8.066,145.973,0.177,4.0,0.995,2.0,0.329,1.0,0.438,0.0391,0.728,0.623,0.0,0.214,0.305,0.805,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
465,63,Neon Eyes,Morgan Wallen,1,2021-01-22,2021-01-22,226.14667,-5.26,126.009,0.977,4.0,0.885,11.0,0.529,0.0,0.607,0.0214,0.576,0.843,8.04e-05,0.157,0.029,0.628,"['contemporary country', 'country']"
466,58,Nevada,YoungBoy Never Broke Again,4,2021-10-08,2021-11-05,155.73755,-8.741,147.978,0.406,4.0,1.0,0.0,0.756,0.0,0.726,0.397,0.777,0.59,0.0,0.169,0.286,0.238,"['baton rouge rap', 'trap']"
467,56,Never Left,Lil Tecca,2,2021-05-21,2021-05-28,168.72726,-6.92,82.532,0.092,4.0,1.0,11.0,0.461,1.0,0.577,0.022,0.81,0.658,0.0,0.309,0.329,0.433,"['melodic rap', 'pluggnb', 'rap', 'trap', 'viral rap']"
468,68,New Again,Kanye West,1,2021-09-10,2021-09-10,183.29669,-4.624,90.948,0.247,4.0,1.0,6.0,0.247,0.0,0.35,0.0581,0.67,0.675,0.0,0.433,0.179,0.263,"['chicago rap', 'rap']"
469,92,New N3on,Playboi Carti,1,2021-01-08,2021-01-08,116.36086,-6.546,130.054,0.827,4.0,1.0,6.0,0.264,0.0,0.429,0.0631,0.888,0.833,0.0,0.106,0.0737,0.948,"['atl hip hop', 'hip hop', 'plugg', 'pluggnb', 'rap']"
470,86,Next Girl,Carly Pearce,4,2021-07-23,2021-08-27,164.67783,-4.205,160.066,0.335,4.0,0.823,11.0,0.713,1.0,0.578,0.16,0.585,0.872,0.0,0.0868,0.0643,0.962,"['contemporary country', 'country', 'country road']"
471,97,"No Body, No Crime",Taylor Swift ft. HAIM,2,2021-01-01,2021-01-01,215.62666,-7.589,79.015,0.139,4.0,0.403,7.0,0.666,0.0,0.737,0.418,0.546,0.613,0.0,0.103,0.0264,0.535,['pop']
472,53,No Child Left Behind,Kanye West,1,2021-09-10,2021-09-10,178.06122,-8.059,135.382,0.029,3.0,0.628,1.0,0.917,0.0,0.795,0.00632,0.161,0.327,0.792,0.138,0.0341,0.0815,"['chicago rap', 'rap']"
473,11,No Friends In The Industry,Drake,8,2021-09-17,2021-11-05,204.34662,-4.751,83.737,0.076,4.0,0.963,1.0,0.405,1.0,0.358,0.0181,0.84,0.744,0.0,0.629,0.113,0.171,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
474,13,No Love,Summer Walker & SZA,7,2021-11-19,2021-12-31,231.49791,-5.825,133.876,0.722,4.0,1.0,1.0,0.457,0.0,0.53,0.17,0.707,0.618,0.0,0.293,0.19,0.517,"['pop', 'r&b', 'rap']"
475,26,No More Parties,Coi Leray ft. Lil Durk,20,2021-02-19,2021-07-02,140.92,-10.901,156.999,0.322,4.0,0.899,11.0,0.531,1.0,0.582,0.232,0.847,0.405,5.37e-06,0.0944,0.584,0.588,"['new jersey underground rap', 'pop', 'r&b', 'rap', 'trap queen', 'viral rap']"
476,26,No Return,Polo G ft. The Kid LAROI & Lil Durk,2,2021-06-25,2021-07-02,168.72884,-7.336,155.057,0.095,4.0,1.0,5.0,0.337,0.0,0.193,0.135,0.479,0.645,0.0,0.0825,0.302,0.381,['chicago rap']
477,40,No Where,YoungBoy Never Broke Again,2,2021-10-08,2021-10-15,157.84526,-7.346,146.061,0.392,4.0,1.0,5.0,0.48,1.0,0.371,0.213,0.657,0.496,0.0,0.12,0.0889,0.352,"['baton rouge rap', 'trap']"
478,50,Nobody,Dylan Scott,17,2021-03-12,2021-07-02,160.70667,-6.46,79.952,0.145,4.0,0.699,0.0,0.353,1.0,0.621,0.519,0.573,0.747,1.13e-06,0.0867,0.0319,0.645,"['contemporary country', 'country', 'country road']"
479,80,Not Enough,Juice WRLD,1,2021-12-24,2021-12-24,171.82951,-6.108,90.006,0.324,4.0,1.0,7.0,0.468,1.0,0.541,0.00369,0.693,0.715,2.86e-06,0.205,0.049,0.323,"['chicago rap', 'melodic rap']"
480,61,Not In The Mood,"Lil Tjay, Fivio Foreign & Kay Flock",1,2021-11-05,2021-11-05,150.47551,-4.489,141.908,0.332,4.0,1.0,8.0,0.18,1.0,0.348,0.0951,0.545,0.82,0.0,0.29,0.275,0.357,"['brooklyn drill', 'melodic rap', 'nyc rap']"
481,41,Not Sober,The Kid LAROI ft. Polo G & Stunna Gambino,3,2021-08-06,2021-08-20,216.0,-6.852,119.82,0.14,5.0,0.992,2.0,0.0,0.0,0.171,0.0928,0.671,0.639,0.0,0.0941,0.134,0.385,"['australian hip hop', 'pop']"
482,43,Nothing New (Taylor's Version) (From The Vault),Taylor Swift ft. Phoebe Bridgers,1,2021-11-26,2021-11-26,258.81332,-9.455,101.96,0.001,4.0,0.685,0.0,0.655,1.0,0.787,0.817,0.606,0.377,0.0,0.154,0.0275,0.446,['pop']
483,89,OMDB,Rod Wave,1,2021-04-09,2021-04-09,185.07391,-9.325,82.928,0.125,4.0,1.0,1.0,0.189,1.0,0.428,0.183,0.628,0.522,0.0,0.122,0.0472,0.191,['florida rap']
484,64,Off My Face,Justin Bieber,1,2021-04-02,2021-04-02,156.46767,-8.68,90.674,0.037,4.0,0.842,4.0,0.569,1.0,0.645,0.92,0.509,0.228,0.0,0.104,0.0332,0.586,"['canadian pop', 'pop']"
485,11,Off The Grid,Kanye West,4,2021-09-10,2021-10-01,339.2497,-5.582,137.728,0.198,4.0,0.949,8.0,0.428,1.0,0.497,0.0438,0.546,0.64,0.0,0.137,0.37,0.63,"['chicago rap', 'rap']"
486,5,Oh My God,Adele,5,2021-12-03,2021-12-31,225.1488,-3.906,88.098,0.14,4.0,1.0,1.0,0.32,1.0,0.405,0.091,0.534,0.725,0.0,0.0264,0.046,0.55,"['british soul', 'pop', 'pop soul', 'uk pop']"
487,12,Ok Ok,Kanye West,2,2021-09-10,2021-09-17,204.62961,-9.208,107.98,0.145,5.0,0.967,11.0,0.234,0.0,0.43,0.319,0.738,0.471,1.28e-06,0.13,0.402,0.283,"['chicago rap', 'rap']"
488,58,Okay,Lil Baby & Lil Durk,1,2021-06-18,2021-06-18,216.54758,-5.45,134.028,0.764,4.0,1.0,11.0,0.658,0.0,0.519,0.107,0.89,0.674,0.0,0.111,0.318,0.248,"['atl hip hop', 'atl trap', 'rap', 'trap']"
