,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Speechiness,Valence,Artist_Genres
100,62,Carter Son,YoungBoy Never Broke Again,2,2019-10-22,2019-10-29,163.93066,-4.005,82.155,0.402,4.0,0.991,10.0,0.482,0.0,0.572,0.336,0.619,0.695,0.0,0.0859,0.206,0.361,"['baton rouge rap', 'trap']"
101,36,Cash Shit,Megan Thee Stallion ft. DaBaby,20,2019-07-02,2019-11-12,192.53986,-4.904,130.028,0.849,4.0,1.0,1.0,0.282,1.0,0.47,0.0218,0.921,0.635,0.0,0.0946,0.416,0.549,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
102,52,Celebrate,DJ Khaled ft. Travis Scott & Post Malone,1,2019-05-28,2019-05-28,206.49892,-3.07,67.4,0.018,4.0,1.0,9.0,0.052,0.0,0.142,0.269,0.362,0.714,0.0,0.21,0.0835,0.309,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
103,84,Cherry,Harry Styles,1,2019-12-24,2019-12-24,259.18668,-9.261,95.946,0.35,4.0,0.961,7.0,0.414,1.0,0.568,0.615,0.53,0.512,0.00453,0.129,0.0259,0.411,['pop']
104,81,Chicken Noodle Soup,j-hope ft. Becky G.,1,2019-10-08,2019-10-08,235.49701,-4.081,97.008,0.257,4.0,1.0,2.0,0.45,1.0,0.428,0.00496,0.827,0.817,1.19e-05,0.294,0.0953,0.167,"['k-pop', 'k-rap']"
105,43,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",17,2019-07-30,2019-11-19,301.7143,-3.702,105.027,0.79,4.0,1.0,7.0,0.462,1.0,0.557,0.0846,0.786,0.808,0.000289,0.0822,0.0882,0.609,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
106,29,Christmas (Baby Please Come Home),Darlene Love,3,2019-01-01,2019-12-31,166.45332,-7.146,126.627,0.219,4.0,0.997,8.0,0.267,1.0,0.208,0.395,0.325,0.759,0.000362,0.0773,0.053,0.36,"['adult standards', 'brill building pop']"
107,59,Christmas Tree Farm,Taylor Swift,1,2019-12-17,2019-12-17,228.02667,-4.505,134.002,0.377,4.0,0.941,7.0,0.7,1.0,0.707,0.06,0.598,0.68,0.0,0.324,0.0331,0.437,['pop']
108,1,Circles,Post Malone,17,2019-09-10,2019-12-31,215.28,-3.497,120.042,0.746,4.0,0.995,0.0,0.674,1.0,0.733,0.192,0.695,0.762,0.00244,0.0863,0.0395,0.553,"['dfw rap', 'melodic rap', 'rap']"
109,47,Close Friends,Lil Baby,33,2019-01-08,2019-06-18,203.88104,-4.669,158.896,0.087,4.0,1.0,10.0,0.415,0.0,0.543,0.0509,0.676,0.578,0.0,0.0796,0.375,0.698,"['atl hip hop', 'atl trap', 'rap', 'trap']"
110,24,Close To Me,Ellie Goulding X Diplo ft. Swae Lee,25,2019-01-01,2019-05-14,182.62337,-5.029,144.107,0.77,4.0,0.97,1.0,0.265,0.0,0.478,0.0954,0.575,0.758,0.0,0.394,0.0618,0.493,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']"
111,17,Closed On Sunday,Kanye West,2,2019-11-05,2019-11-12,151.87311,-7.353,97.984,0.466,4.0,1.0,11.0,0.731,0.0,0.717,0.873,0.799,0.291,0.000641,0.139,0.0318,0.406,"['chicago rap', 'rap']"
112,39,Clout,Offset ft. Cardi B,20,2019-03-05,2019-08-27,205.80345,-7.384,140.022,0.672,4.0,1.0,1.0,0.35,1.0,0.446,0.228,0.919,0.622,4.24e-06,0.122,0.0997,0.424,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']"
113,85,Club Paradise,Drake,1,2019-08-13,2019-08-13,283.81625,-6.419,184.174,0.075,4.0,0.874,6.0,0.631,0.0,0.631,0.758,0.338,0.729,3.24e-05,0.18,0.102,0.543,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
114,42,Come Thru,Summer Walker & Usher,6,2019-10-15,2019-11-19,181.01334,-3.092,152.001,0.192,4.0,0.324,5.0,0.684,0.0,0.601,0.159,0.679,0.728,0.0,0.107,0.154,0.46,"['pop', 'r&b', 'rap']"
115,22,Con Calma,Daddy Yankee & Katy Perry ft. Snow,25,2019-02-05,2019-07-30,193.22667,-2.652,93.989,0.212,4.0,1.0,8.0,0.237,0.0,0.433,0.11,0.737,0.86,1.94e-06,0.0574,0.0594,0.656,"['latin hip hop', 'reggaeton', 'trap latino']"
116,78,Confessions Of A Dangerous Mind,Logic,1,2019-04-02,2019-04-02,245.38667,-5.667,140.055,0.756,4.0,0.383,10.0,0.0,0.0,0.212,0.137,0.694,0.759,0.0,0.167,0.398,0.77,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
117,51,Consequences,Camila Cabello,12,2019-01-01,2019-01-29,178.46667,-6.792,84.339,0.026,5.0,0.215,0.0,0.581,1.0,0.662,0.889,0.455,0.292,0.0,0.106,0.0563,0.43,"['dance pop', 'pop', 'post-teen pop']"
118,27,Cool,Jonas Brothers,17,2019-04-16,2019-08-06,167.10667,-5.487,78.969,0.184,4.0,1.0,0.0,0.864,1.0,0.759,0.00873,0.683,0.598,0.0,0.156,0.0423,0.62,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
119,57,Cornelia Street,Taylor Swift,1,2019-09-03,2019-09-03,287.26666,-9.728,102.012,0.804,4.0,1.0,0.0,0.45,1.0,0.506,0.781,0.824,0.624,0.000189,0.1,0.0827,0.248,['pop']
120,75,Costa Rica,"Dreamville ft. Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God",1,2019-07-16,2019-07-16,217.86667,-6.312,120.749,0.593,4.0,1.0,7.0,0.613,0.0,0.475,0.517,0.642,0.647,0.0,0.0649,0.428,0.664,"['hip hop', 'rap', 'underground hip hop']"
121,53,Cozy Little Christmas,Katy Perry,2,2019-01-01,2019-01-01,182.52077,-6.264,137.494,0.333,4.0,1.0,7.0,0.376,1.0,0.462,0.128,0.774,0.608,0.0,0.0895,0.128,0.56,"['dance pop', 'pop']"
122,25,Cross Me,Ed Sheeran ft. Chance The Rapper & PnB Rock,10,2019-06-04,2019-08-06,206.18668,-6.373,95.005,0.34,4.0,1.0,4.0,0.337,1.0,0.356,0.214,0.746,0.787,0.0,0.0669,0.12,0.607,"['pop', 'uk pop']"
123,29,Cruel Summer,Taylor Swift,2,2019-09-03,2019-09-10,178.42667,-5.707,169.994,0.581,4.0,1.0,9.0,0.478,1.0,0.366,0.117,0.552,0.702,2.06e-05,0.105,0.157,0.564,['pop']
124,43,Crushed Up,Future,5,2019-01-15,2019-02-12,149.9488,-6.794,158.043,0.37,4.0,1.0,10.0,0.23,0.0,0.373,0.0415,0.781,0.597,0.0,0.152,0.23,0.544,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
125,92,Cuban Links,Rod Wave & Kevin Gates,3,2019-12-03,2019-12-17,192.1825,-8.751,87.966,0.297,4.0,0.996,5.0,0.411,1.0,0.454,0.248,0.694,0.652,0.0,0.0293,0.296,0.759,['florida rap']
126,98,DHL,Frank Ocean,1,2019-10-29,2019-10-29,268.89334,-10.223,122.981,0.322,4.0,1.0,4.0,0.75,0.0,0.57,0.582,0.819,0.458,0.173,0.128,0.167,0.232,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
127,78,Daddy,Blueface & Rich The Kid,4,2019-08-06,2019-08-27,151.14667,-8.214,107.934,0.77,4.0,1.0,11.0,0.43,1.0,0.502,0.07,0.869,0.59,0.0,0.236,0.257,0.479,"['cali rap', 'trap']"
128,9,Dance Monkey,Tones And I,12,2019-10-15,2019-12-31,209.43823,-6.4,98.027,0.173,4.0,1.0,6.0,0.63,0.0,0.611,0.692,0.824,0.588,0.000104,0.149,0.0924,0.513,"['australian pop', 'pop']"
129,7,Dancing With A Stranger,Sam Smith & Normani,45,2019-01-22,2019-11-26,171.02989,-7.513,102.998,0.825,4.0,0.815,8.0,0.068,1.0,0.378,0.447,0.741,0.52,1.97e-06,0.222,0.0656,0.347,"['dance pop', 'pop', 'uk pop']"
130,46,Dangerous,Meek Mill ft. Jeremih & PnB Rock,20,2019-01-01,2019-01-08,233.74953,-7.528,86.043,0.026,4.0,1.0,0.0,0.179,1.0,0.317,0.0467,0.734,0.493,0.0,0.0477,0.308,0.562,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
131,89,Daylight,Taylor Swift,1,2019-09-03,2019-09-03,293.45334,-9.602,149.983,0.337,4.0,0.828,0.0,0.881,1.0,0.739,0.808,0.557,0.496,0.000173,0.0772,0.0563,0.265,['pop']
132,95,Days In The East,Drake,1,2019-08-13,2019-08-13,353.69797,-11.129,94.902,0.39,4.0,0.995,1.0,0.723,1.0,0.607,0.348,0.733,0.361,0.000285,0.0942,0.135,0.0361,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
133,59,Death,Trippie Redd ft. DaBaby,6,2019-11-26,2019-12-31,172.19556,-5.969,164.005,0.128,4.0,1.0,10.0,0.305,0.0,0.39,0.0579,0.802,0.82,0.0,0.149,0.146,0.613,"['melodic rap', 'rap', 'trap']"
134,67,Death By A Thousand Cuts,Taylor Swift,1,2019-09-03,2019-09-03,198.53333,-6.754,94.071,0.003,4.0,1.0,4.0,0.215,1.0,0.378,0.454,0.712,0.732,0.0,0.319,0.0629,0.313,['pop']
135,93,Dedication,Nipsey Hussle ft. Kendrick Lamar,2,2019-04-09,2019-04-16,245.81332,-5.448,93.995,0.371,4.0,0.789,8.0,0.389,0.0,0.247,0.431,0.512,0.734,0.0,0.226,0.438,0.168,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
136,90,Demons And Angels,A Boogie Wit da Hoodie ft. Juice WRLD,3,2019-01-01,2019-01-15,214.59274,-7.46,76.503,0.406,4.0,1.0,2.0,0.136,0.0,0.324,0.0114,0.81,0.55,5.69e-06,0.107,0.17,0.183,"['melodic rap', 'rap', 'trap']"
137,64,Did It Again,Lil Tecca,7,2019-08-27,2019-10-08,116.24,-9.929,148.775,0.686,4.0,1.0,10.0,0.005,0.0,0.272,0.185,0.686,0.561,0.0,0.114,0.191,0.186,"['melodic rap', 'pluggnb', 'rap', 'trap', 'viral rap']"
138,20,Die For Me,Post Malone ft. Future & Halsey,5,2019-09-17,2019-10-15,245.26666,-2.848,145.01,0.174,4.0,0.93,0.0,0.442,1.0,0.545,0.19,0.614,0.66,0.0,0.211,0.0441,0.452,"['dfw rap', 'melodic rap', 'rap']"
139,99,Die Young,Roddy Ricch,2,2019-05-14,2019-05-21,157.6567,-5.541,160.414,0.73,4.0,1.0,4.0,0.661,0.0,0.543,0.218,0.688,0.656,0.0,0.115,0.276,0.365,"['melodic rap', 'rap', 'trap']"
140,88,Dip,Tyga & Nicki Minaj,8,2019-01-08,2019-01-15,195.99152,-6.338,99.026,0.718,4.0,1.0,2.0,0.54,1.0,0.56,0.0311,0.885,0.543,0.0,0.154,0.2,0.43,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
141,67,Dirty Iyanna,YoungBoy Never Broke Again,1,2019-12-24,2019-12-24,252.31187,-4.492,131.98,0.921,4.0,1.0,0.0,0.109,1.0,0.504,0.0336,0.808,0.841,4.35e-05,0.129,0.0342,0.482,"['baton rouge rap', 'trap']"
142,95,Do You Remember,Chance The Rapper ft. Death Cab For Cutie,1,2019-08-06,2019-08-06,236.68562,-6.328,159.824,0.308,4.0,0.865,6.0,0.444,1.0,0.576,0.139,0.606,0.655,0.0,0.103,0.402,0.696,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
143,59,Doin' Time,Lana Del Rey,2,2019-09-10,2019-09-17,202.19296,-11.132,144.982,0.576,4.0,1.0,7.0,0.758,0.0,0.626,0.404,0.641,0.559,0.00402,0.0937,0.0355,0.523,"['art pop', 'pop']"
144,13,Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",7,2019-09-24,2019-11-05,190.06667,-5.325,102.861,0.312,4.0,1.0,1.0,0.44,1.0,0.418,0.00237,0.644,0.755,7.64e-06,0.0859,0.0448,0.334,"['dance pop', 'pop']"
145,66,Don't Call Me Up,Mabel,10,2019-04-02,2019-06-04,178.48,-2.853,98.994,0.713,4.0,1.0,9.0,0.56,1.0,0.494,0.296,0.674,0.881,3.01e-06,0.0793,0.147,0.234,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
146,67,Don't Check On Me,Chris Brown ft. Justin Bieber & Ink,1,2019-07-09,2019-07-09,204.88,-5.242,82.028,0.202,4.0,1.0,7.0,0.544,1.0,0.683,0.873,0.661,0.395,0.0,0.112,0.0333,0.679,"['dance pop', 'pop', 'r&b']"
147,84,Don't Pretend,Khalid x SAFE,1,2019-04-16,2019-04-16,165.84,-8.833,89.0,0.719,4.0,1.0,11.0,0.564,1.0,0.594,0.258,0.697,0.551,0.00551,0.124,0.0815,0.219,"['pop', 'pop r&b']"
148,30,Don't Start Now,Dua Lipa,8,2019-11-12,2019-12-31,183.29048,-4.521,123.95,0.917,4.0,1.0,11.0,0.142,0.0,0.352,0.0123,0.793,0.793,0.0,0.0951,0.083,0.679,"['dance pop', 'pop', 'uk pop']"
149,65,Double Up,Nipsey Hussle ft. Belly & DOM KENNEDY,3,2019-04-09,2019-04-23,361.28024,-8.32,107.978,0.194,4.0,0.628,2.0,1.0,1.0,0.694,0.0544,0.604,0.436,0.000242,0.162,0.188,0.239,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
150,64,Down Bad,"Dreamville ft. JID, Bas, J. Cole, EARTHGANG & Young Nudy",2,2019-06-25,2019-07-16,169.14667,-5.368,149.804,0.097,4.0,1.0,0.0,0.608,1.0,0.377,0.0392,0.761,0.586,0.0,0.0558,0.359,0.719,"['hip hop', 'rap', 'underground hip hop']"
151,65,Down To The Honkytonk,Jake Owen,13,2019-01-08,2019-04-02,186.86667,-4.12,82.016,0.104,4.0,1.0,3.0,0.653,1.0,0.624,0.192,0.634,0.808,0.0,0.0898,0.0517,0.937,"['contemporary country', 'country', 'country road']"
152,68,Dreams Money Can Buy,Drake,1,2019-08-13,2019-08-13,253.80322,-6.635,180.331,0.048,4.0,0.8,6.0,0.456,1.0,0.578,0.765,0.423,0.587,0.0,0.114,0.529,0.33,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
153,8,Drip Too Hard,Lil Baby & Gunna,35,2019-01-01,2019-05-21,145.54254,-6.903,112.511,0.647,4.0,1.0,1.0,0.351,0.0,0.548,0.0852,0.897,0.662,0.0,0.534,0.292,0.389,"['atl hip hop', 'atl trap', 'rap', 'trap']"
154,79,Drunk Dialing...LODT,Summer Walker,1,2019-10-15,2019-10-15,134.44,-7.194,125.662,0.226,3.0,1.0,9.0,0.256,1.0,0.32,0.604,0.556,0.437,0.0,0.201,0.178,0.112,"['pop', 'r&b', 'rap']"
155,39,Drunk Me,Mitchell Tenpenny,21,2019-01-01,2019-01-08,211.7678,-3.77,176.024,0.025,4.0,0.691,2.0,0.474,1.0,0.534,0.199,0.499,0.797,0.0,0.0933,0.0554,0.408,"['contemporary country', 'country', 'country road', 'heartland rock']"
156,13,EARFQUAKE,"Tyler, The Creator",15,2019-05-28,2019-09-03,190.06667,-8.866,79.635,0.106,4.0,0.938,9.0,0.551,1.0,0.567,0.23,0.554,0.498,5.98e-06,0.795,0.0685,0.413,"['hip hop', 'rap']"
157,17,Earth,Lil Dicky,6,2019-04-30,2019-06-04,281.5,-4.649,95.941,0.038,4.0,0.995,2.0,0.609,1.0,0.754,0.639,0.694,0.664,0.0,0.0929,0.05,0.676,"['comedy rap', 'pop rap', 'rap']"
158,48,Easier,5 Seconds Of Summer,16,2019-06-04,2019-09-17,158.09882,-4.173,176.055,0.203,4.0,0.891,5.0,0.033,1.0,0.257,0.476,0.562,0.46,0.0,0.107,0.259,0.623,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
159,9,Eastside,"benny blanco, Halsey & Khalid",52,2019-01-01,2019-07-16,170.76971,-7.665,89.949,0.17,4.0,0.966,6.0,0.467,0.0,0.642,0.549,0.632,0.686,0.0,0.2,0.243,0.329,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']"
160,88,Easy,DaniLeigh ft. Chris Brown,8,2019-11-12,2019-12-31,186.58667,-11.361,100.026,0.357,4.0,1.0,7.0,0.65,1.0,0.667,0.195,0.799,0.301,0.0,0.0816,0.185,0.511,"['pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'rap latina', 'urban contemporary']"
161,92,Ecstasy,Young Thug ft. Machine Gun Kelly,1,2019-08-27,2019-08-27,178.24,-6.557,162.966,0.478,4.0,1.0,1.0,0.617,1.0,0.411,0.000541,0.826,0.691,0.0,0.157,0.129,0.603,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
162,62,Electricity,Silk City x Dua Lipa,10,2019-01-08,2019-01-29,238.17332,-6.439,118.159,0.706,4.0,1.0,0.0,0.422,1.0,0.479,0.0104,0.588,0.67,3.33e-06,0.338,0.0473,0.505,['edm']
163,61,Ella Quiere Beber,Anuel AA & Romeo Santos,20,2019-01-01,2019-03-26,219.35715,-3.083,95.239,0.275,4.0,0.997,8.0,0.93,1.0,0.67,0.265,0.75,0.665,0.0,0.0515,0.124,0.697,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
164,41,Empty,Juice WRLD,4,2019-03-19,2019-12-17,248.4312,-4.869,77.535,0.037,4.0,0.909,0.0,0.191,1.0,0.354,0.0758,0.746,0.561,0.0,0.132,0.0526,0.463,"['chicago rap', 'melodic rap']"
165,16,Enemies,Post Malone ft. DaBaby,16,2019-09-17,2019-12-31,196.76,-4.169,76.388,0.004,4.0,0.624,6.0,0.551,1.0,0.614,0.0588,0.542,0.674,0.0,0.0955,0.21,0.667,"['dfw rap', 'melodic rap', 'rap']"
166,31,Envy Me,Calboy,27,2019-01-01,2019-06-25,120.13333,-7.664,149.042,0.168,4.0,1.0,1.0,0.441,0.0,0.552,0.234,0.74,0.488,0.0,0.241,0.27,0.584,"['chicago rap', 'melodic rap', 'pop rap', 'rap', 'trap', 'vapor trap']"
167,11,Even Though I'm Leaving,Luke Combs,17,2019-06-18,2019-12-31,225.25333,-6.04,77.962,0.069,4.0,1.0,2.0,0.791,1.0,0.753,0.225,0.554,0.755,0.0,0.301,0.0319,0.624,"['contemporary country', 'country']"
168,45,Every Hour,Kanye West ft. Sunday Service Choir,1,2019-11-05,2019-11-05,112.23937,-6.23,76.997,0.403,5.0,0.054,7.0,0.194,1.0,0.252,0.466,0.588,0.793,0.000647,0.913,0.0794,0.694,"['chicago rap', 'rap']"
169,50,Every Little Thing,Russell Dickerson,12,2019-08-27,2019-11-26,190.64,-4.664,93.87,0.653,4.0,1.0,1.0,0.625,1.0,0.641,0.216,0.637,0.853,0.0,0.0357,0.109,0.861,"['contemporary country', 'country', 'country road']"
170,8,Everything I Wanted,Billie Eilish,7,2019-11-19,2019-12-31,245.42561,-14.454,120.006,0.768,4.0,0.905,6.0,0.491,0.0,0.542,0.902,0.704,0.225,0.657,0.106,0.0994,0.243,"['art pop', 'electropop', 'pop']"
171,33,Everything We Need,Kanye West ft. Ty Dolla $ign & Ant Clemons,1,2019-11-05,2019-11-05,116.5595,-6.823,116.96,0.682,4.0,1.0,9.0,0.0,0.0,0.045,0.312,0.894,0.416,0.0,0.146,0.0538,0.463,"['chicago rap', 'rap']"
172,38,Eyes On You,Chase Rice,20,2019-02-26,2019-07-09,182.49333,-6.982,97.155,0.305,4.0,0.993,9.0,0.358,1.0,0.539,0.323,0.606,0.652,0.0,0.201,0.0281,0.476,"['contemporary country', 'country', 'country road', 'modern country rock']"
173,83,F&N,Future,1,2019-01-29,2019-01-29,189.42757,-4.766,160.94,0.705,4.0,1.0,1.0,0.637,1.0,0.431,0.01,0.728,0.628,6.53e-05,0.0735,0.191,0.393,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
174,56,F.N,Lil Tjay,14,2019-08-20,2019-12-10,224.0,-10.265,120.1,0.049,1.0,0.063,6.0,0.39,0.0,0.548,0.354,0.567,0.515,0.0,0.078,0.247,0.321,"['brooklyn drill', 'melodic rap', 'nyc rap']"
175,98,Face My Fears,Hikaru Utada & Skrillex,1,2019-01-29,2019-01-29,222.01334,-7.041,159.965,0.21,3.0,0.497,1.0,0.342,0.0,0.574,0.0105,0.628,0.751,0.0,0.119,0.0991,0.44,"['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']"
176,26,Fake Smile,Ariana Grande,2,2019-02-19,2019-02-26,208.88,-7.412,83.3,0.126,4.0,0.913,9.0,0.348,1.0,0.325,0.329,0.45,0.619,0.0,0.319,0.372,0.427,"['dance pop', 'pop']"
177,62,Falling,Harry Styles,1,2019-12-24,2019-12-24,240.13333,-6.502,110.011,0.02,4.0,0.936,4.0,0.605,1.0,0.676,0.839,0.567,0.267,1.46e-06,0.089,0.0299,0.0592,['pop']
178,36,Falling,Trevor Daniel,6,2019-11-26,2019-12-31,159.38177,-8.756,127.085,0.767,4.0,0.905,10.0,0.519,0.0,0.638,0.123,0.785,0.431,0.0,0.0887,0.0364,0.236,"['melodic rap', 'pop', 'pop rap', 'viral rap']"
179,77,False God,Taylor Swift,1,2019-09-03,2019-09-03,200.30667,-10.862,79.97,0.434,4.0,0.859,11.0,0.612,0.0,0.644,0.736,0.739,0.32,0.000147,0.111,0.239,0.351,['pop']
180,83,Famous Hoes,NLE Choppa,1,2019-12-24,2019-12-24,135.46008,-5.693,81.481,0.069,4.0,1.0,4.0,0.582,0.0,0.442,0.346,0.732,0.627,0.0,0.261,0.161,0.332,"['memphis hip hop', 'viral rap']"
181,47,Fast,Juice WRLD,2,2019-03-19,2019-03-26,208.51773,-5.937,84.982,0.28,4.0,1.0,1.0,0.186,0.0,0.532,0.426,0.623,0.607,0.0,0.105,0.0435,0.263,"['chicago rap', 'melodic rap']"
182,87,Faucet Failure,Ski Mask The Slump God,11,2019-03-05,2019-05-14,145.62666,-9.373,99.993,0.23,4.0,1.0,10.0,0.355,0.0,0.387,0.111,0.935,0.552,0.0,0.0952,0.335,0.615,"['miami hip hop', 'rap']"
183,93,Fear Inoculum,Tool,1,2019-08-13,2019-08-13,713.19196,-9.338,114.174,0.509,1.0,0.278,9.0,0.0,0.0,0.0,0.00209,0.415,0.53,0.75,0.11,0.0314,0.0586,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
184,12,Feliz Navidad,Jose Feliciano,9,2019-01-01,2019-12-31,182.06667,-9.004,148.837,0.465,4.0,1.0,2.0,0.753,1.0,0.693,0.55,0.513,0.831,0.0,0.336,0.0383,0.963,"['latin pop', 'puerto rican pop']"
185,72,Fine China,Future & Juice WRLD,13,2019-01-01,2019-01-22,141.58667,-7.358,166.111,0.606,4.0,0.987,7.0,0.829,1.0,0.743,0.0484,0.656,0.542,0.0,0.126,0.323,0.551,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
186,47,First Off,Future ft. Travis Scott,3,2019-01-29,2019-02-12,228.3668,-6.105,162.038,0.335,4.0,1.0,1.0,0.144,1.0,0.241,0.013,0.734,0.683,0.0,0.28,0.0776,0.445,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
187,91,Flaws And Sins,Juice WRLD,1,2019-03-19,2019-03-19,218.34862,-4.55,150.047,0.724,4.0,1.0,8.0,0.381,1.0,0.748,0.00966,0.709,0.662,0.0,0.108,0.0767,0.439,"['chicago rap', 'melodic rap']"
188,67,Floating,ScHoolboy Q ft. 21 Savage,1,2019-05-07,2019-05-07,186.82668,-4.977,139.932,0.64,4.0,1.0,11.0,0.336,0.0,0.429,0.181,0.906,0.545,0.0,0.091,0.344,0.543,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
189,7,Follow God,Kanye West,6,2019-11-05,2019-12-10,104.59125,-3.503,180.291,0.351,4.0,1.0,1.0,0.03,1.0,0.378,0.000248,0.529,0.9,1.21e-05,0.0426,0.418,0.434,"['chicago rap', 'rap']"
190,90,For My Daughter,Kane Brown,1,2019-11-12,2019-11-12,223.92268,-8.09,139.939,0.349,4.0,0.996,1.0,0.597,1.0,0.659,0.275,0.537,0.561,5.78e-05,0.126,0.0287,0.35,"['black americana', 'contemporary country', 'country', 'country road']"
191,5,Futsal Shuffle 2020,Lil Uzi Vert,2,2019-12-24,2019-12-31,198.91264,-8.191,136.97,0.869,4.0,0.939,7.0,0.42,0.0,0.455,0.0327,0.881,0.457,0.0,0.231,0.156,0.296,"['melodic rap', 'philly rap', 'rap', 'trap']"
192,44,GIRL,Maren Morris,21,2019-01-29,2019-07-30,197.29333,-6.642,77.004,0.129,4.0,0.992,11.0,0.575,0.0,0.563,0.278,0.612,0.57,0.0,0.0963,0.0347,0.334,"['contemporary country', 'country', 'pop', 'texas country']"
193,55,GOSPEL,"DaBaby ft. Chance The Rapper, Gucci Mane & YK Osiris",1,2019-10-08,2019-10-08,214.89342,-4.435,161.867,0.119,4.0,0.978,8.0,0.375,1.0,0.57,0.0387,0.676,0.664,0.0,0.0475,0.343,0.838,"['north carolina hip hop', 'rap', 'trap']"
194,25,Ghostin,Ariana Grande,2,2019-02-19,2019-02-26,271.46667,-8.295,103.777,0.168,4.0,0.793,9.0,0.822,1.0,0.732,0.418,0.287,0.364,1.8e-05,0.185,0.0306,0.11,"['dance pop', 'pop']"
195,46,Girl Like You,Jason Aldean,19,2019-01-01,2019-04-09,193.06667,-4.204,144.057,0.758,4.0,1.0,3.0,0.244,0.0,0.374,0.035,0.543,0.88,0.000227,0.304,0.0365,0.483,"['contemporary country', 'country', 'country road']"
196,7,Girls Like You,Maroon 5 ft. Cardi B,52,2019-01-01,2019-05-28,235.54523,-6.825,124.959,0.021,4.0,1.0,0.0,0.53,1.0,0.573,0.568,0.851,0.541,0.0,0.13,0.0505,0.448,['pop']
197,37,Girls Need Love,Summer Walker X Drake,20,2019-03-05,2019-07-16,222.37433,-9.481,97.022,0.432,4.0,1.0,6.0,0.561,0.0,0.827,0.443,0.656,0.432,0.0,0.132,0.217,0.0897,"['pop', 'r&b', 'rap']"
198,49,Go Loko,"YG, Tyga & Jon Z",19,2019-05-14,2019-09-17,299.22668,-5.177,101.008,0.049,4.0,0.951,2.0,0.891,1.0,0.627,0.325,0.88,0.67,4.17e-06,0.0662,0.0468,0.131,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
199,36,God Is,Kanye West,1,2019-11-05,2019-11-05,104.59125,-3.503,180.291,0.351,4.0,1.0,1.0,0.03,1.0,0.378,0.000248,0.529,0.9,1.21e-05,0.0426,0.418,0.434,"['chicago rap', 'rap']"
200,94,God Only Knows,for KING & COUNTRY,1,2019-09-10,2019-09-10,229.76,-7.952,143.839,0.308,4.0,0.869,2.0,0.075,1.0,0.342,0.395,0.597,0.417,8.35e-06,0.128,0.0502,0.263,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']"
