,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
962,63,Nasty Girl,"The Notorious B.I.G. ft. Diddy, Nelly, Jagged Edge & Avery Storm",13,2006-03-05,2006-03-05
963,64,Kerosene,Miranda Lambert,12,2006-03-05,2006-03-05
964,65,Oh Yes (aka 'Postman'),Juelz Santana,7,2006-03-05,2006-03-05
965,66,Lights And Sounds,Yellowcard,6,2006-03-05,2006-03-05
966,67,She Don't Tell Me To,Montgomery Gentry,9,2006-03-05,2006-03-05
967,68,Get Drunk And Be Somebody,Toby Keith,8,2006-03-05,2006-03-05
968,69,Looking For You,Kirk Franklin,14,2006-03-05,2006-03-05
969,70,Sorry,Madonna,1,2006-03-05,2006-03-05
970,71,Move Along,The All-American Rejects,5,2006-03-05,2006-03-05
971,72,Best Friend,50 Cent & Olivia,1,2006-03-05,2006-03-05
972,73,Ridin',Chamillionaire ft. Krayzie Bone,2,2006-03-05,2006-03-05
973,74,When I'm Gone,Eminem,16,2006-03-05,2006-03-05
974,75,Believe,Brooks & Dunn,11,2006-03-05,2006-03-05
975,76,Kryptonite (I'm On It),Purple Ribbon All-Stars,16,2006-03-05,2006-03-05
976,77,Betcha Can't Do It Like Me,D4L,4,2006-03-05,2006-03-05
977,78,What Hurts The Most,Rascal Flatts,4,2006-03-05,2006-03-05
978,79,Just Might (Make Me Believe),Sugarland,15,2006-03-05,2006-03-05
979,80,Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",6,2006-03-05,2006-03-05
980,81,Who I Am Hates Who I've Been,Relient K,10,2006-03-05,2006-03-05
981,82,Nobody But Me,Blake Shelton,5,2006-03-05,2006-03-05
982,83,Over My Head (Cable Car),The Fray,3,2006-03-05,2006-03-05
983,84,Cheatin',Sara Evans,7,2006-03-05,2006-03-05
984,85,My Hood,Young Jeezy,7,2006-03-05,2006-03-05
985,86,Poppin' My Collar,Three 6 Mafia,2,2006-03-05,2006-03-05
986,87,Gotta Go,Trey Songz,15,2006-03-05,2006-03-05
987,88,Tell Me When To Go,E-40 ft. Keak Da Sneak,2,2006-03-05,2006-03-05
988,89,What's Left Of Me,Nick Lachey,1,2006-03-05,2006-03-05
989,90,In My Mind,Heather Headley,4,2006-03-05,2006-03-05
990,91,Boondocks,Little Big Town,20,2006-03-05,2006-03-05
991,92,Bring Out The Freak In You,Lil Rob,3,2006-03-05,2006-03-05
992,93,Control Myself,LL Cool J ft. Jennifer Lopez,1,2006-03-05,2006-03-05
993,94,Luxurious,Gwen Stefani,19,2006-03-05,2006-03-05
994,95,Talk,Coldplay,3,2006-03-05,2006-03-05
995,96,Fireman,Lil Wayne,17,2006-03-05,2006-03-05
996,97,Wings Of A Butterfly,HIM,1,2006-03-05,2006-03-05
997,98,Dare,Gorillaz ft. Shaun Ryder,4,2006-03-05,2006-03-05
998,99,She Let Herself Go,George Strait,19,2006-03-05,2006-03-05
999,100,Animals,Nickelback,2,2006-03-05,2006-03-05
1000,1,So Sick,Ne-Yo,15,2006-03-12,2006-03-12
1001,2,Temperature,Sean Paul,9,2006-03-12,2006-03-12
1002,3,You're Beautiful,James Blunt,19,2006-03-12,2006-03-12
1003,4,Be Without You,Mary J. Blige,17,2006-03-12,2006-03-12
1004,5,Check On It,Beyonce ft. Slim Thug,18,2006-03-12,2006-03-12
1005,6,I'm N Luv (Wit A Stripper),T-Pain ft. Mike Jones,12,2006-03-12,2006-03-12
1006,7,Grillz,"Nelly ft. Paul Wall, Ali & Gipp",18,2006-03-12,2006-03-12
1007,8,Yo (Excuse Me Miss),Chris Brown,12,2006-03-12,2006-03-12
1008,9,"Lean Wit It, Rock Wit It",Dem Franchize Boyz ft. Lil Peanut & Charlay,9,2006-03-12,2006-03-12
1009,10,Unwritten,Natasha Bedingfield,15,2006-03-12,2006-03-12
1010,11,Everytime We Touch,Cascada,14,2006-03-12,2006-03-12
1011,12,Shake That,Eminem ft. Nate Dogg,13,2006-03-12,2006-03-12
1012,13,Unpredictable,Jamie Foxx ft. Ludacris,16,2006-03-12,2006-03-12
1013,14,Bad Day,Daniel Powter,4,2006-03-12,2006-03-12
1014,15,Ms. New Booty,Bubba Sparxxx ft. Ying Yang Twins & Mr. ColliPark,7,2006-03-12,2006-03-12
1015,16,"Dance, Dance",Fall Out Boy,20,2006-03-12,2006-03-12
1016,17,Touch It,Busta Rhymes,13,2006-03-12,2006-03-12
1017,18,Dirty Little Secret,The All-American Rejects,32,2006-03-12,2006-03-12
1018,19,Stupid Girls,P!nk,4,2006-03-12,2006-03-12
1019,20,Love,Keyshia Cole,7,2006-03-12,2006-03-12
1020,21,Pump It,The Black Eyed Peas,15,2006-03-12,2006-03-12
1021,22,Because Of You,Kelly Clarkson,29,2006-03-12,2006-03-12
1022,23,Run It!,Chris Brown,30,2006-03-12,2006-03-12
1023,24,"Jesus, Take The Wheel",Carrie Underwood,18,2006-03-12,2006-03-12
1024,25,Beep,The Pussycat Dolls ft. will.i.am,7,2006-03-12,2006-03-12
1025,26,Walk Away,Kelly Clarkson,9,2006-03-12,2006-03-12
1026,27,Stickwitu,The Pussycat Dolls,22,2006-03-12,2006-03-12
1027,28,My Humps,The Black Eyed Peas,31,2006-03-12,2006-03-12
1028,29,Gold Digger,Kanye West ft. Jamie Foxx,34,2006-03-12,2006-03-12
1029,30,One Wish,Ray J,24,2006-03-12,2006-03-12
1030,31,Rompe,Daddy Yankee,16,2006-03-12,2006-03-12
1031,32,Fresh Azimiz,Bow Wow ft. J-Kwon & Jermaine Dupri,13,2006-03-12,2006-03-12
1032,33,Photograph,Nickelback,28,2006-03-12,2006-03-12
1033,34,Who Says You Can't Go Home,Bon Jovi,8,2006-03-12,2006-03-12
1034,35,Always On Your Side,Sheryl Crow & Sting,1,2006-03-12,2006-03-12
1035,36,Tonight I Wanna Cry,Keith Urban,12,2006-03-12,2006-03-12
1036,37,You And Me,Lifehouse,57,2006-03-12,2006-03-12
1037,38,Your Man,Josh Turner,12,2006-03-12,2006-03-12
1038,39,"Sugar, We're Goin' Down",Fall Out Boy,38,2006-03-12,2006-03-12
1039,40,When I Get Where I'm Going,Brad Paisley ft. Dolly Parton,16,2006-03-12,2006-03-12
1040,41,Rodeo,Juvenile,15,2006-03-12,2006-03-12
1041,42,Laffy Taffy,D4L,25,2006-03-12,2006-03-12
1042,43,There It Go! (The Whistle Song),Juelz Santana,23,2006-03-12,2006-03-12
1043,44,Feel Good Inc,Gorillaz,43,2006-03-12,2006-03-12
1044,45,We Be Burnin',Sean Paul,27,2006-03-12,2006-03-12
1045,46,SOS,Rihanna,4,2006-03-12,2006-03-12
1046,47,Touch The Sky,Kanye West ft. Lupe Fiasco,4,2006-03-12,2006-03-12
1047,48,Living In Fast Forward,Kenny Chesney,8,2006-03-12,2006-03-12
1048,49,I Think They Like Me,"Dem Franchize Boyz ft. Jermaine Dupri, Da Brat & Bow Wow",26,2006-03-12,2006-03-12
1049,50,L.O.V.E.,Ashlee Simpson,13,2006-03-12,2006-03-12
1050,51,Upside Down,Jack Johnson,8,2006-03-12,2006-03-12
1051,52,Ever The Same,Rob Thomas,9,2006-03-12,2006-03-12
1052,53,Honky Tonk Badonkadonk,Trace Adkins,20,2006-03-12,2006-03-12
1053,54,Girl Next Door,Saving Jane,4,2006-03-12,2006-03-12
1054,55,For You I Will (Confidence),Teddy Geiger,5,2006-03-12,2006-03-12
1055,56,Oh Yes (aka 'Postman'),Juelz Santana,8,2006-03-12,2006-03-12
1056,57,Ridin',Chamillionaire ft. Krayzie Bone,3,2006-03-12,2006-03-12
1057,58,Sorry,Madonna,2,2006-03-12,2006-03-12
1058,59,Perfect Situation,Weezer,13,2006-03-12,2006-03-12
1059,60,Best Friend,50 Cent & Olivia,2,2006-03-12,2006-03-12
1060,61,King Without A Crown,Matisyahu,7,2006-03-12,2006-03-12
1061,62,Rush,Aly & AJ,3,2006-03-12,2006-03-12
1062,63,Turn It Up,Chamillionaire ft. Lil' Flip,20,2006-03-12,2006-03-12
1063,64,Over My Head (Cable Car),The Fray,4,2006-03-12,2006-03-12
1064,65,She Don't Tell Me To,Montgomery Gentry,10,2006-03-12,2006-03-12
1065,66,What Hurts The Most,Rascal Flatts,5,2006-03-12,2006-03-12
1066,67,What's Left Of Me,Nick Lachey,2,2006-03-12,2006-03-12
1067,68,Get Drunk And Be Somebody,Toby Keith,9,2006-03-12,2006-03-12
1068,69,Believe,Brooks & Dunn,12,2006-03-12,2006-03-12
1069,70,Crash,Gwen Stefani,6,2006-03-12,2006-03-12
1070,71,Looking For You,Kirk Franklin,15,2006-03-12,2006-03-12
1071,72,Poppin' My Collar,Three 6 Mafia,3,2006-03-12,2006-03-12
1072,73,Tell Me When To Go,E-40 ft. Keak Da Sneak,3,2006-03-12,2006-03-12
1073,74,Hung Up,Madonna,20,2006-03-12,2006-03-12
1074,75,Move Along,The All-American Rejects,6,2006-03-12,2006-03-12
1075,76,Nobody But Me,Blake Shelton,6,2006-03-12,2006-03-12
1076,77,Lights And Sounds,Yellowcard,7,2006-03-12,2006-03-12
1077,78,Nasty Girl,"The Notorious B.I.G. ft. Diddy, Nelly, Jagged Edge & Avery Storm",14,2006-03-12,2006-03-12
1078,79,Betcha Can't Do It Like Me,D4L,5,2006-03-12,2006-03-12
1079,80,Cheatin',Sara Evans,8,2006-03-12,2006-03-12
1080,81,Kerosene,Miranda Lambert,13,2006-03-12,2006-03-12
1081,82,Gotta Go,Trey Songz,16,2006-03-12,2006-03-12
1082,83,What You Know,T.I.,1,2006-03-12,2006-03-12
1083,84,In My Mind,Heather Headley,5,2006-03-12,2006-03-12
1084,85,Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",7,2006-03-12,2006-03-12
1085,86,Kryptonite (I'm On It),Purple Ribbon All-Stars,17,2006-03-12,2006-03-12
1086,87,Wings Of A Butterfly,HIM,2,2006-03-12,2006-03-12
1087,88,Just Might (Make Me Believe),Sugarland,16,2006-03-12,2006-03-12
1088,89,Control Myself,LL Cool J ft. Jennifer Lopez,2,2006-03-12,2006-03-12
1089,90,Bring Out The Freak In You,Lil Rob,4,2006-03-12,2006-03-12
1090,91,When I'm Gone,Eminem,17,2006-03-12,2006-03-12
1091,92,My Hood,Young Jeezy,8,2006-03-12,2006-03-12
1092,93,Can't Let Go,Anthony Hamilton,1,2006-03-12,2006-03-12
1093,94,Savin' Me,Nickelback,1,2006-03-12,2006-03-12
1094,95,Girl,Paul Wall,1,2006-03-12,2006-03-12
1095,96,Why,Jason Aldean,1,2006-03-12,2006-03-12
1096,97,Who I Am Hates Who I've Been,Relient K,11,2006-03-12,2006-03-12
1097,98,I Write Sins Not Tragedies,Panic! At The Disco,1,2006-03-12,2006-03-12
1098,99,When You're Mad,Ne-Yo,1,2006-03-12,2006-03-12
1099,100,Luxurious,Gwen Stefani,20,2006-03-12,2006-03-12
1100,1,So Sick,Ne-Yo,16,2006-03-19,2006-03-19
1101,2,Temperature,Sean Paul,10,2006-03-19,2006-03-19
1102,3,You're Beautiful,James Blunt,20,2006-03-19,2006-03-19
1103,4,Be Without You,Mary J. Blige,18,2006-03-19,2006-03-19
1104,5,Bad Day,Daniel Powter,5,2006-03-19,2006-03-19
1105,6,I'm N Luv (Wit A Stripper),T-Pain ft. Mike Jones,13,2006-03-19,2006-03-19
1106,7,Unwritten,Natasha Bedingfield,16,2006-03-19,2006-03-19
1107,8,Check On It,Beyonce ft. Slim Thug,19,2006-03-19,2006-03-19
1108,9,"Lean Wit It, Rock Wit It",Dem Franchize Boyz ft. Lil Peanut & Charlay,10,2006-03-19,2006-03-19
1109,10,Yo (Excuse Me Miss),Chris Brown,13,2006-03-19,2006-03-19
1110,11,Grillz,"Nelly ft. Paul Wall, Ali & Gipp",19,2006-03-19,2006-03-19
1111,12,Everytime We Touch,Cascada,15,2006-03-19,2006-03-19
1112,13,Shake That,Eminem ft. Nate Dogg,14,2006-03-19,2006-03-19
1113,14,Ms. New Booty,Bubba Sparxxx ft. Ying Yang Twins & Mr. ColliPark,8,2006-03-19,2006-03-19
1114,15,Unpredictable,Jamie Foxx ft. Ludacris,17,2006-03-19,2006-03-19
1115,16,Beep,The Pussycat Dolls ft. will.i.am,8,2006-03-19,2006-03-19
1116,17,"Dance, Dance",Fall Out Boy,21,2006-03-19,2006-03-19
1117,18,Touch It,Busta Rhymes,14,2006-03-19,2006-03-19
1118,19,Walk Away,Kelly Clarkson,10,2006-03-19,2006-03-19
1119,20,"Jesus, Take The Wheel",Carrie Underwood,19,2006-03-19,2006-03-19
1120,21,Dirty Little Secret,The All-American Rejects,33,2006-03-19,2006-03-19
1121,22,Stupid Girls,P!nk,5,2006-03-19,2006-03-19
1122,23,Love,Keyshia Cole,8,2006-03-19,2006-03-19
1123,24,Pump It,The Black Eyed Peas,16,2006-03-19,2006-03-19
1124,25,My Humps,The Black Eyed Peas,32,2006-03-19,2006-03-19
1125,26,Because Of You,Kelly Clarkson,30,2006-03-19,2006-03-19
1126,27,Run It!,Chris Brown,31,2006-03-19,2006-03-19
1127,28,King Without A Crown,Matisyahu,8,2006-03-19,2006-03-19
1128,29,Fresh Azimiz,Bow Wow ft. J-Kwon & Jermaine Dupri,14,2006-03-19,2006-03-19
1129,30,Rompe,Daddy Yankee,17,2006-03-19,2006-03-19
1130,31,Stickwitu,The Pussycat Dolls,23,2006-03-19,2006-03-19
1131,32,Who Says You Can't Go Home,Bon Jovi,9,2006-03-19,2006-03-19
1132,33,Always On Your Side,Sheryl Crow & Sting,2,2006-03-19,2006-03-19
1133,34,Gold Digger,Kanye West ft. Jamie Foxx,35,2006-03-19,2006-03-19
1134,35,Photograph,Nickelback,29,2006-03-19,2006-03-19
1135,36,Ridin',Chamillionaire ft. Krayzie Bone,4,2006-03-19,2006-03-19
1136,37,Tonight I Wanna Cry,Keith Urban,13,2006-03-19,2006-03-19
1137,38,"Sugar, We're Goin' Down",Fall Out Boy,39,2006-03-19,2006-03-19
1138,39,You And Me,Lifehouse,58,2006-03-19,2006-03-19
1139,40,One Wish,Ray J,25,2006-03-19,2006-03-19
1140,41,Rodeo,Juvenile,16,2006-03-19,2006-03-19
1141,42,Touch The Sky,Kanye West ft. Lupe Fiasco,5,2006-03-19,2006-03-19
1142,43,Feel Good Inc,Gorillaz,44,2006-03-19,2006-03-19
1143,44,SOS,Rihanna,5,2006-03-19,2006-03-19
1144,45,Your Man,Josh Turner,13,2006-03-19,2006-03-19
1145,46,When I Get Where I'm Going,Brad Paisley ft. Dolly Parton,17,2006-03-19,2006-03-19
1146,47,Laffy Taffy,D4L,26,2006-03-19,2006-03-19
1147,48,We Be Burnin',Sean Paul,28,2006-03-19,2006-03-19
1148,49,What Hurts The Most,Rascal Flatts,6,2006-03-19,2006-03-19
1149,50,There It Go! (The Whistle Song),Juelz Santana,24,2006-03-19,2006-03-19
1150,51,Move Along,The All-American Rejects,7,2006-03-19,2006-03-19
1151,52,Poppin' My Collar,Three 6 Mafia,4,2006-03-19,2006-03-19
1152,53,For You I Will (Confidence),Teddy Geiger,6,2006-03-19,2006-03-19
1153,54,Girl Next Door,Saving Jane,5,2006-03-19,2006-03-19
1154,55,Living In Fast Forward,Kenny Chesney,9,2006-03-19,2006-03-19
1155,56,Over My Head (Cable Car),The Fray,5,2006-03-19,2006-03-19
1156,57,Ever The Same,Rob Thomas,10,2006-03-19,2006-03-19
1157,58,Tell Me When To Go,E-40 ft. Keak Da Sneak,4,2006-03-19,2006-03-19
1158,59,Upside Down,Jack Johnson,9,2006-03-19,2006-03-19
1159,60,Best Friend,50 Cent & Olivia,3,2006-03-19,2006-03-19
1160,61,L.O.V.E.,Ashlee Simpson,14,2006-03-19,2006-03-19
1161,62,Rush,Aly & AJ,4,2006-03-19,2006-03-19
1162,63,Get Drunk And Be Somebody,Toby Keith,10,2006-03-19,2006-03-19
1163,64,In The Deep,Bird York,1,2006-03-19,2006-03-19
1164,65,What You Know,T.I.,2,2006-03-19,2006-03-19
1165,66,Goodbye My Lover,James Blunt,2,2006-03-19,2006-03-19
1166,67,Believe,Brooks & Dunn,13,2006-03-19,2006-03-19
1167,68,She Don't Tell Me To,Montgomery Gentry,11,2006-03-19,2006-03-19
1168,69,Perfect Situation,Weezer,14,2006-03-19,2006-03-19
1169,70,Gotta Go,Trey Songz,17,2006-03-19,2006-03-19
1170,71,Looking For You,Kirk Franklin,16,2006-03-19,2006-03-19
1171,72,Nobody But Me,Blake Shelton,7,2006-03-19,2006-03-19
1172,73,What's Left Of Me,Nick Lachey,3,2006-03-19,2006-03-19
1173,74,Oh Yes (aka 'Postman'),Juelz Santana,9,2006-03-19,2006-03-19
1174,75,Savin' Me,Nickelback,2,2006-03-19,2006-03-19
1175,76,Cheatin',Sara Evans,9,2006-03-19,2006-03-19
1176,77,Sorry,Madonna,3,2006-03-19,2006-03-19
1177,78,Lights And Sounds,Yellowcard,8,2006-03-19,2006-03-19
1178,79,Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",8,2006-03-19,2006-03-19
1179,80,Betcha Can't Do It Like Me,D4L,6,2006-03-19,2006-03-19
1180,81,When You're Mad,Ne-Yo,2,2006-03-19,2006-03-19
1181,82,I Write Sins Not Tragedies,Panic! At The Disco,2,2006-03-19,2006-03-19
1182,83,Girl,Paul Wall,2,2006-03-19,2006-03-19
1183,84,Crash,Gwen Stefani,7,2006-03-19,2006-03-19
1184,85,Bring Out The Freak In You,Lil Rob,5,2006-03-19,2006-03-19
1185,86,Can't Let Go,Anthony Hamilton,2,2006-03-19,2006-03-19
1186,87,Kerosene,Miranda Lambert,14,2006-03-19,2006-03-19
1187,88,Why,Jason Aldean,2,2006-03-19,2006-03-19
1188,89,In My Mind,Heather Headley,6,2006-03-19,2006-03-19
1189,90,Nasty Girl,"The Notorious B.I.G. ft. Diddy, Nelly, Jagged Edge & Avery Storm",15,2006-03-19,2006-03-19
1190,91,Black Horse & The Cherry Tree,KT Tunstall,1,2006-03-19,2006-03-19
1191,92,My Hood,Young Jeezy,9,2006-03-19,2006-03-19
1192,93,Kryptonite (I'm On It),Purple Ribbon All-Stars,18,2006-03-19,2006-03-19
1193,94,4 Minutes,Avant,1,2006-03-19,2006-03-19
1194,95,Control Myself,LL Cool J ft. Jennifer Lopez,3,2006-03-19,2006-03-19
1195,96,Dare,Gorillaz ft. Shaun Ryder,5,2006-03-19,2006-03-19
1196,97,Wherever You Are,Jack Ingram,1,2006-03-19,2006-03-19
1197,98,The Real Thing,Bo Bice,1,2006-03-19,2006-03-19
1198,99,Talk,Coldplay,4,2006-03-19,2006-03-19
1199,100,Something's Gotta Give,LeAnn Rimes,1,2006-03-19,2006-03-19
1200,1,Temperature,Sean Paul,11,2006-03-26,2006-03-26
1201,2,Bad Day,Daniel Powter,6,2006-03-26,2006-03-26
1202,3,So Sick,Ne-Yo,17,2006-03-26,2006-03-26
1203,4,You're Beautiful,James Blunt,21,2006-03-26,2006-03-26
1204,5,Be Without You,Mary J. Blige,19,2006-03-26,2006-03-26
1205,6,Unwritten,Natasha Bedingfield,17,2006-03-26,2006-03-26
1206,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz ft. Lil Peanut & Charlay,11,2006-03-26,2006-03-26
1207,8,I'm N Luv (Wit A Stripper),T-Pain ft. Mike Jones,14,2006-03-26,2006-03-26
1208,9,Yo (Excuse Me Miss),Chris Brown,14,2006-03-26,2006-03-26
1209,10,Check On It,Beyonce ft. Slim Thug,20,2006-03-26,2006-03-26
1210,11,Everytime We Touch,Cascada,16,2006-03-26,2006-03-26
1211,12,Grillz,"Nelly ft. Paul Wall, Ali & Gipp",20,2006-03-26,2006-03-26
1212,13,Ms. New Booty,Bubba Sparxxx ft. Ying Yang Twins & Mr. ColliPark,9,2006-03-26,2006-03-26
1213,14,Beep,The Pussycat Dolls ft. will.i.am,9,2006-03-26,2006-03-26
1214,15,Shake That,Eminem ft. Nate Dogg,15,2006-03-26,2006-03-26
1215,16,Walk Away,Kelly Clarkson,11,2006-03-26,2006-03-26
1216,17,"Dance, Dance",Fall Out Boy,22,2006-03-26,2006-03-26
1217,18,Touch It,Busta Rhymes,15,2006-03-26,2006-03-26
1218,19,Unpredictable,Jamie Foxx ft. Ludacris,18,2006-03-26,2006-03-26
1219,20,Love,Keyshia Cole,9,2006-03-26,2006-03-26
1220,21,Dirty Little Secret,The All-American Rejects,34,2006-03-26,2006-03-26
1221,22,Because Of You,Kelly Clarkson,31,2006-03-26,2006-03-26
1222,23,Fresh Azimiz,Bow Wow ft. J-Kwon & Jermaine Dupri,15,2006-03-26,2006-03-26
1223,24,"Jesus, Take The Wheel",Carrie Underwood,20,2006-03-26,2006-03-26
1224,25,Who Says You Can't Go Home,Bon Jovi,10,2006-03-26,2006-03-26
1225,26,Pump It,The Black Eyed Peas,17,2006-03-26,2006-03-26
1226,27,Ridin',Chamillionaire ft. Krayzie Bone,5,2006-03-26,2006-03-26
1227,28,My Humps,The Black Eyed Peas,33,2006-03-26,2006-03-26
1228,29,Rompe,Daddy Yankee,18,2006-03-26,2006-03-26
1229,30,King Without A Crown,Matisyahu,9,2006-03-26,2006-03-26
1230,31,Stupid Girls,P!nk,6,2006-03-26,2006-03-26
1231,32,Move Along,The All-American Rejects,8,2006-03-26,2006-03-26
1232,33,Run It!,Chris Brown,32,2006-03-26,2006-03-26
1233,34,Stickwitu,The Pussycat Dolls,24,2006-03-26,2006-03-26
1234,35,Tell Me When To Go,E-40 ft. Keak Da Sneak,5,2006-03-26,2006-03-26
1235,36,Tonight I Wanna Cry,Keith Urban,14,2006-03-26,2006-03-26
1236,37,"Sugar, We're Goin' Down",Fall Out Boy,40,2006-03-26,2006-03-26
1237,38,SOS,Rihanna,6,2006-03-26,2006-03-26
1238,39,Gold Digger,Kanye West ft. Jamie Foxx,36,2006-03-26,2006-03-26
1239,40,Photograph,Nickelback,30,2006-03-26,2006-03-26
1240,41,World Wide Suicide,Pearl Jam,1,2006-03-26,2006-03-26
1241,42,Savin' Me,Nickelback,3,2006-03-26,2006-03-26
1242,43,Poppin' My Collar,Three 6 Mafia,5,2006-03-26,2006-03-26
1243,44,For You I Will (Confidence),Teddy Geiger,7,2006-03-26,2006-03-26
1244,45,You And Me,Lifehouse,59,2006-03-26,2006-03-26
1245,46,What Hurts The Most,Rascal Flatts,7,2006-03-26,2006-03-26
1246,47,Touch The Sky,Kanye West ft. Lupe Fiasco,6,2006-03-26,2006-03-26
1247,48,Over My Head (Cable Car),The Fray,6,2006-03-26,2006-03-26
1248,49,Living In Fast Forward,Kenny Chesney,10,2006-03-26,2006-03-26
1249,50,Feel Good Inc,Gorillaz,45,2006-03-26,2006-03-26
1250,51,Your Man,Josh Turner,14,2006-03-26,2006-03-26
1251,52,Girl Next Door,Saving Jane,6,2006-03-26,2006-03-26
1252,53,Ever The Same,Rob Thomas,11,2006-03-26,2006-03-26
1253,54,What You Know,T.I.,3,2006-03-26,2006-03-26
1254,55,When I Get Where I'm Going,Brad Paisley ft. Dolly Parton,18,2006-03-26,2006-03-26
1255,56,Best Friend,50 Cent & Olivia,4,2006-03-26,2006-03-26
1256,57,I Write Sins Not Tragedies,Panic! At The Disco,3,2006-03-26,2006-03-26
1257,58,Rodeo,Juvenile,17,2006-03-26,2006-03-26
1258,59,Upside Down,Jack Johnson,10,2006-03-26,2006-03-26
1259,60,Get Drunk And Be Somebody,Toby Keith,11,2006-03-26,2006-03-26
1260,61,Rush,Aly & AJ,5,2006-03-26,2006-03-26
1261,62,She Don't Tell Me To,Montgomery Gentry,12,2006-03-26,2006-03-26
1262,63,Looking For You,Kirk Franklin,17,2006-03-26,2006-03-26
1263,64,Nobody But Me,Blake Shelton,8,2006-03-26,2006-03-26
1264,65,Believe,Brooks & Dunn,14,2006-03-26,2006-03-26
1265,66,When You're Mad,Ne-Yo,3,2006-03-26,2006-03-26
1266,67,L.O.V.E.,Ashlee Simpson,15,2006-03-26,2006-03-26
1267,68,Girl,Paul Wall,3,2006-03-26,2006-03-26
1268,69,Cheatin',Sara Evans,10,2006-03-26,2006-03-26
1269,70,What's Left Of Me,Nick Lachey,4,2006-03-26,2006-03-26
1270,71,Goodbye My Lover,James Blunt,3,2006-03-26,2006-03-26
1271,72,Why,Jason Aldean,3,2006-03-26,2006-03-26
1272,73,Oh Yes (aka 'Postman'),Juelz Santana,10,2006-03-26,2006-03-26
1273,74,Always On Your Side,Sheryl Crow & Sting,3,2006-03-26,2006-03-26
1274,75,The Real Thing,Bo Bice,2,2006-03-26,2006-03-26
1275,76,Perfect Situation,Weezer,15,2006-03-26,2006-03-26
1276,77,Sorry,Madonna,4,2006-03-26,2006-03-26
1277,78,In My Mind,Heather Headley,7,2006-03-26,2006-03-26
1278,79,Can't Let Go,Anthony Hamilton,3,2006-03-26,2006-03-26
1279,80,Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",9,2006-03-26,2006-03-26
1280,81,4 Minutes,Avant,2,2006-03-26,2006-03-26
1281,82,Gotta Go,Trey Songz,18,2006-03-26,2006-03-26
1282,83,Lights And Sounds,Yellowcard,9,2006-03-26,2006-03-26
1283,84,Hips Don't Lie,Shakira ft. Wyclef Jean,1,2006-03-26,2006-03-26
1284,85,Black Horse & The Cherry Tree,KT Tunstall,2,2006-03-26,2006-03-26
1285,86,Bring Out The Freak In You,Lil Rob,6,2006-03-26,2006-03-26
1286,87,Betcha Can't Do It Like Me,D4L,7,2006-03-26,2006-03-26
1287,88,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,1,2006-03-26,2006-03-26
1288,89,Settle For A Slowdown,Dierks Bentley,1,2006-03-26,2006-03-26
1289,90,Kerosene,Miranda Lambert,15,2006-03-26,2006-03-26
1290,91,Wherever You Are,Jack Ingram,2,2006-03-26,2006-03-26
1291,92,Something's Gotta Give,LeAnn Rimes,2,2006-03-26,2006-03-26
1292,93,Conceited (There's Something About Remy),Remy Ma,1,2006-03-26,2006-03-26
1293,94,Wasteland,10 Years,1,2006-03-26,2006-03-26
1294,95,Kryptonite (I'm On It),Purple Ribbon All-Stars,19,2006-03-26,2006-03-26
1295,96,Gettin' Some,Shawnna,1,2006-03-26,2006-03-26
1296,97,Gold Lion,Yeah Yeah Yeahs,1,2006-03-26,2006-03-26
1297,98,My Hood,Young Jeezy,10,2006-03-26,2006-03-26
1298,99,Talk,Coldplay,5,2006-03-26,2006-03-26
1299,100,Crash,Gwen Stefani,8,2006-03-26,2006-03-26
1300,1,Bad Day,Daniel Powter,7,2006-04-02,2006-04-02
1301,2,Temperature,Sean Paul,12,2006-04-02,2006-04-02
1302,3,So Sick,Ne-Yo,18,2006-04-02,2006-04-02
1303,4,You're Beautiful,James Blunt,22,2006-04-02,2006-04-02
1304,5,Be Without You,Mary J. Blige,20,2006-04-02,2006-04-02
1305,6,Unwritten,Natasha Bedingfield,18,2006-04-02,2006-04-02
1306,7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz ft. Lil Peanut & Charlay,12,2006-04-02,2006-04-02
1307,8,I'm N Luv (Wit A Stripper),T-Pain ft. Mike Jones,15,2006-04-02,2006-04-02
1308,9,Ms. New Booty,Bubba Sparxxx ft. Ying Yang Twins & Mr. ColliPark,10,2006-04-02,2006-04-02
1309,10,Yo (Excuse Me Miss),Chris Brown,15,2006-04-02,2006-04-02
1310,11,Everytime We Touch,Cascada,17,2006-04-02,2006-04-02
1311,12,Check On It,Beyonce ft. Slim Thug,21,2006-04-02,2006-04-02
1312,13,Beep,The Pussycat Dolls ft. will.i.am,10,2006-04-02,2006-04-02
1313,14,Grillz,"Nelly ft. Paul Wall, Ali & Gipp",21,2006-04-02,2006-04-02
1314,15,Walk Away,Kelly Clarkson,12,2006-04-02,2006-04-02
